コンボ数,ノーツ数,時間,時間差,ミタマ1,ミタマ2,ミタマ3,ミタマ4,ミタマ5,レベル,最大スコア,最適バースト位置
2,2,1.38,1.633333,0,0,0,0,0,26.0,0.0,0.0
3,1,2.03,0.416667,0,0,0,0,0,NaN,NaN,NaN
4,1,2.15,0.200000,0,0,0,0,0,NaN,NaN,NaN
5,1,2.28,0.216667,0,0,0,0,0,NaN,NaN,NaN
6,1,2.53,0.416667,0,0,0,0,0,NaN,NaN,NaN
7,1,3.05,0.200000,0,0,0,0,0,NaN,NaN,NaN
9,2,3.17,0.200000,0,0,0,0,0,NaN,NaN,NaN
10,1,3.30,0.216667,0,0,0,0,0,NaN,NaN,NaN
11,1,3.42,0.200000,0,0,0,0,0,NaN,NaN,NaN
12,1,3.55,0.216667,0,0,0,0,0,NaN,NaN,NaN
13,1,4.07,0.200000,0,0,0,0,0,NaN,NaN,NaN
14,1,4.19,0.200000,0,0,0,0,0,NaN,NaN,NaN
15,1,4.32,0.216667,0,0,0,0,0,NaN,NaN,NaN
17,2,4.57,0.416667,0,0,0,0,0,NaN,NaN,NaN
18,1,5.22,0.416667,0,0,0,0,0,NaN,NaN,NaN
19,1,5.46,0.400000,0,0,0,0,0,NaN,NaN,NaN
20,1,6.11,0.416667,0,0,0,0,0,NaN,NaN,NaN
21,1,6.24,0.216667,0,0,0,0,0,NaN,NaN,NaN
22,1,6.36,0.200000,0,0,0,0,0,NaN,NaN,NaN
23,1,6.48,0.200000,0,0,0,0,0,NaN,NaN,NaN
24,1,7.01,0.216667,0,0,0,0,0,NaN,NaN,NaN
25,1,7.13,0.200000,0,0,0,0,0,NaN,NaN,NaN
26,1,7.26,0.216667,0,0,0,0,0,NaN,NaN,NaN
27,1,7.51,0.416667,0,0,0,0,0,NaN,NaN,NaN
29,2,8.15,0.400000,0,0,0,0,0,NaN,NaN,NaN
30,1,8.40,0.416667,0,0,0,0,0,NaN,NaN,NaN
31,1,8.53,0.216667,0,0,0,0,0,NaN,NaN,NaN
32,1,9.05,0.200000,0,0,0,0,0,NaN,NaN,NaN
33,1,9.30,0.416667,0,0,0,0,0,NaN,NaN,NaN
34,1,9.42,0.200000,0,0,0,0,0,NaN,NaN,NaN
36,2,9.55,0.216667,0,0,0,0,0,NaN,NaN,NaN
37,1,10.07,0.200000,0,0,0,0,0,NaN,NaN,NaN
38,1,10.19,0.200000,0,0,0,0,0,NaN,NaN,NaN
39,1,10.32,0.216667,0,0,0,0,0,NaN,NaN,NaN
40,1,10.44,0.200000,0,0,0,0,0,NaN,NaN,NaN
41,1,11.09,0.416667,0,0,0,0,0,NaN,NaN,NaN
43,2,11.34,0.416667,0,0,0,0,0,NaN,NaN,NaN
45,2,13.13,1.650000,0,0,0,0,0,NaN,NaN,NaN
47,2,14.03,0.833333,0,0,0,0,0,NaN,NaN,NaN
48,1,14.28,0.416667,0,0,0,0,0,NaN,NaN,NaN
49,1,14.34,0.100000,0,0,0,0,0,NaN,NaN,NaN
