コンボ数,ノーツ数,時間,時間差,ミタマ1,ミタマ2,ミタマ3,ミタマ4,ミタマ5,レベル,最大スコア,最適バースト位置
1,1,1.20,1.333333,0,0,0,0,0,26.0,0.0,0.0
2,1,1.26,0.100000,0,0,0,0,0,NaN,NaN,NaN
3,1,1.33,0.116667,0,0,0,0,0,NaN,NaN,NaN
4,1,1.40,0.116667,0,0,0,0,0,NaN,NaN,NaN
6,2,1.46,0.100000,0,0,0,0,0,NaN,NaN,NaN
8,2,2.00,0.233333,0,0,0,0,0,NaN,NaN,NaN
9,1,2.06,0.100000,0,0,0,0,0,NaN,NaN,NaN
11,2,2.13,0.116667,0,0,0,0,0,NaN,NaN,NaN
13,2,2.26,0.216667,0,0,0,0,0,NaN,NaN,NaN
15,2,2.40,0.233333,0,0,0,0,0,NaN,NaN,NaN
16,1,2.46,0.100000,0,0,0,0,0,NaN,NaN,NaN
18,2,2.53,0.116667,0,0,0,0,0,NaN,NaN,NaN
20,2,3.06,0.216667,0,0,0,0,0,NaN,NaN,NaN
22,2,3.20,0.233333,0,0,0,0,0,NaN,NaN,NaN
23,1,3.26,0.100000,0,0,0,0,0,NaN,NaN,NaN
25,2,3.33,0.116667,0,0,0,0,0,NaN,NaN,NaN
27,2,3.46,0.216667,0,0,0,0,0,NaN,NaN,NaN
29,2,4.00,0.233333,0,0,0,0,0,NaN,NaN,NaN
30,1,4.06,0.100000,0,0,0,0,0,NaN,NaN,NaN
32,2,4.13,0.116667,0,0,0,0,0,NaN,NaN,NaN
34,2,4.26,0.216667,0,0,0,0,0,NaN,NaN,NaN
36,2,4.40,0.233333,0,0,0,0,0,NaN,NaN,NaN
38,2,4.53,0.216667,0,0,0,0,0,NaN,NaN,NaN
40,2,5.06,0.216667,0,0,0,0,0,NaN,NaN,NaN
42,2,5.20,0.233333,0,0,0,0,0,NaN,NaN,NaN
44,2,5.33,0.216667,0,0,0,0,0,NaN,NaN,NaN
45,1,5.40,0.116667,0,0,0,0,0,NaN,NaN,NaN
47,2,5.46,0.100000,0,0,0,0,0,NaN,NaN,NaN
49,2,6.00,0.233333,0,0,0,0,0,NaN,NaN,NaN
51,2,6.13,0.216667,0,0,0,0,0,NaN,NaN,NaN
52,1,6.20,0.116667,0,0,0,0,0,NaN,NaN,NaN
54,2,6.26,0.100000,0,0,0,0,0,NaN,NaN,NaN
56,2,6.40,0.233333,0,0,0,0,0,NaN,NaN,NaN
58,2,6.53,0.216667,0,0,0,0,0,NaN,NaN,NaN
59,1,7.00,0.116667,0,0,0,0,0,NaN,NaN,NaN
61,2,7.06,0.100000,0,0,0,0,0,NaN,NaN,NaN
63,2,7.20,0.233333,0,0,0,0,0,NaN,NaN,NaN
65,2,7.33,0.216667,0,0,0,0,0,NaN,NaN,NaN
66,1,7.40,0.116667,0,0,0,0,0,NaN,NaN,NaN
68,2,7.46,0.100000,0,0,0,0,0,NaN,NaN,NaN
70,2,8.00,0.233333,0,0,0,0,0,NaN,NaN,NaN
72,2,8.13,0.216667,0,0,0,0,0,NaN,NaN,NaN
74,2,8.26,0.216667,0,0,0,0,0,NaN,NaN,NaN
76,2,8.40,0.233333,0,0,0,0,0,NaN,NaN,NaN
78,2,8.53,0.216667,0,0,0,0,0,NaN,NaN,NaN
79,1,9.06,0.216667,0,0,0,0,0,NaN,NaN,NaN
80,1,9.13,0.116667,0,0,0,0,0,NaN,NaN,NaN
82,2,9.20,0.116667,0,0,0,0,0,NaN,NaN,NaN
84,2,9.33,0.216667,0,0,0,0,0,NaN,NaN,NaN
85,1,9.46,0.216667,0,0,0,0,0,NaN,NaN,NaN
86,1,9.53,0.116667,0,0,0,0,0,NaN,NaN,NaN
88,2,10.00,0.116667,0,0,0,0,0,NaN,NaN,NaN
90,2,10.13,0.216667,0,0,0,0,0,NaN,NaN,NaN
92,2,10.26,0.216667,0,0,0,0,0,NaN,NaN,NaN
93,1,10.53,0.450000,0,0,0,0,0,NaN,NaN,NaN
95,2,11.06,0.216667,0,0,0,0,0,NaN,NaN,NaN
96,1,11.20,0.233333,0,0,0,0,0,NaN,NaN,NaN
98,2,11.33,0.216667,0,0,0,0,0,NaN,NaN,NaN
100,2,12.00,0.450000,0,0,0,0,0,NaN,NaN,NaN
102,2,12.26,0.433333,0,0,0,0,0,NaN,NaN,NaN
104,2,13.46,1.333333,0,0,0,0,0,NaN,NaN,NaN
106,2,14.00,0.233333,0,0,0,0,0,NaN,NaN,NaN
108,2,14.06,0.100000,0,0,0,0,0,NaN,NaN,NaN
110,2,14.13,0.116667,0,0,0,0,0,NaN,NaN,NaN
111,1,14.26,0.216667,0,0,0,0,0,NaN,NaN,NaN
112,1,14.40,0.233333,0,0,0,0,0,NaN,NaN,NaN
113,1,14.53,0.216667,0,0,0,0,0,NaN,NaN,NaN
115,2,15.06,0.216667,0,0,0,0,0,NaN,NaN,NaN
117,2,15.10,0.066667,0,0,0,0,0,NaN,NaN,NaN
119,2,15.13,0.050000,0,0,0,0,0,NaN,NaN,NaN
121,2,15.16,0.050000,0,0,0,0,0,NaN,NaN,NaN
123,2,15.20,0.066667,0,0,0,0,0,NaN,NaN,NaN
125,2,15.23,0.050000,0,0,0,0,0,NaN,NaN,NaN
127,2,15.26,0.050000,0,0,0,0,0,NaN,NaN,NaN
129,2,15.30,0.066667,0,0,0,0,0,NaN,NaN,NaN
131,2,15.33,0.050000,0,0,0,0,0,NaN,NaN,NaN
133,2,15.46,0.216667,0,0,0,0,0,NaN,NaN,NaN
135,2,15.53,0.116667,0,0,0,0,0,NaN,NaN,NaN
137,2,16.00,0.116667,0,0,0,0,0,NaN,NaN,NaN
139,2,16.53,0.883333,0,0,0,0,0,NaN,NaN,NaN
141,2,17.20,0.450000,0,0,0,0,0,NaN,NaN,NaN
143,2,17.33,0.216667,0,0,0,0,0,NaN,NaN,NaN
145,2,18.13,0.666667,0,0,0,0,0,NaN,NaN,NaN
147,2,18.40,0.450000,0,0,0,0,0,NaN,NaN,NaN
149,2,19.06,0.433333,0,0,0,0,0,NaN,NaN,NaN
151,2,19.33,0.450000,0,0,0,0,0,NaN,NaN,NaN
