コンボ数,ノーツ数,時間,時間差,ミタマ1,ミタマ2,ミタマ3,ミタマ4,ミタマ5,レベル,最大スコア,最適バースト位置
1,1,1.27,1.450000,0,0,0,0,0,27.0,0.0,0.0
2,1,1.33,0.100000,0,0,0,0,0,NaN,NaN,NaN
3,1,1.43,0.166667,0,0,0,0,0,NaN,NaN,NaN
4,1,1.49,0.100000,0,0,0,0,0,NaN,NaN,NaN
5,1,1.54,0.083333,0,0,0,0,0,NaN,NaN,NaN
6,1,2.00,0.100000,0,0,0,0,0,NaN,NaN,NaN
7,1,2.10,0.166667,0,0,0,0,0,NaN,NaN,NaN
8,1,2.16,0.100000,0,0,0,0,0,NaN,NaN,NaN
9,1,2.21,0.083333,0,0,0,0,0,NaN,NaN,NaN
10,1,2.26,0.083333,0,0,0,0,0,NaN,NaN,NaN
11,1,2.32,0.100000,0,0,0,0,0,NaN,NaN,NaN
12,1,2.37,0.083333,0,0,0,0,0,NaN,NaN,NaN
13,1,2.42,0.083333,0,0,0,0,0,NaN,NaN,NaN
14,1,2.53,0.183333,0,0,0,0,0,NaN,NaN,NaN
15,1,3.15,0.366667,0,0,0,0,0,NaN,NaN,NaN
17,2,3.36,0.350000,0,0,0,0,0,NaN,NaN,NaN
18,1,3.57,0.350000,0,0,0,0,0,NaN,NaN,NaN
19,1,4.08,0.183333,0,0,0,0,0,NaN,NaN,NaN
21,2,4.19,0.183333,0,0,0,0,0,NaN,NaN,NaN
22,1,4.40,0.350000,0,0,0,0,0,NaN,NaN,NaN
24,2,5.02,0.366667,0,0,0,0,0,NaN,NaN,NaN
25,1,5.23,0.350000,0,0,0,0,0,NaN,NaN,NaN
26,1,5.34,0.183333,0,0,0,0,0,NaN,NaN,NaN
28,2,5.45,0.183333,0,0,0,0,0,NaN,NaN,NaN
29,1,6.06,0.350000,0,0,0,0,0,NaN,NaN,NaN
31,2,6.27,0.350000,0,0,0,0,0,NaN,NaN,NaN
32,1,6.49,0.366667,0,0,0,0,0,NaN,NaN,NaN
33,1,7.00,0.183333,0,0,0,0,0,NaN,NaN,NaN
35,2,7.10,0.166667,0,0,0,0,0,NaN,NaN,NaN
36,1,7.32,0.366667,0,0,0,0,0,NaN,NaN,NaN
