コンボ数,ノーツ数,時間,時間差,ミタマ1,ミタマ2,ミタマ3,ミタマ4,ミタマ5,レベル,最大スコア,最適バースト位置
2,2,1.19,1.316667,0,0,0,0,0,27.0,0.0,0.0
4,2,1.32,0.216667,0,0,0,0,0,NaN,NaN,NaN
5,1,1.39,0.116667,0,0,0,0,0,NaN,NaN,NaN
7,2,1.46,0.116667,0,0,0,0,0,NaN,NaN,NaN
9,2,2.12,0.433333,0,0,0,0,0,NaN,NaN,NaN
10,1,2.26,0.233333,0,0,0,0,0,NaN,NaN,NaN
11,1,2.32,0.100000,0,0,0,0,0,NaN,NaN,NaN
12,1,2.39,0.116667,0,0,0,0,0,NaN,NaN,NaN
13,1,2.46,0.116667,0,0,0,0,0,NaN,NaN,NaN
14,1,2.59,0.216667,0,0,0,0,0,NaN,NaN,NaN
15,1,3.06,0.116667,0,0,0,0,0,NaN,NaN,NaN
16,1,3.12,0.100000,0,0,0,0,0,NaN,NaN,NaN
17,1,3.19,0.116667,0,0,0,0,0,NaN,NaN,NaN
19,2,3.32,0.216667,0,0,0,0,0,NaN,NaN,NaN
21,2,3.46,0.233333,0,0,0,0,0,NaN,NaN,NaN
22,1,3.59,0.216667,0,0,0,0,0,NaN,NaN,NaN
23,1,4.06,0.116667,0,0,0,0,0,NaN,NaN,NaN
24,1,4.12,0.100000,0,0,0,0,0,NaN,NaN,NaN
26,2,4.26,0.233333,0,0,0,0,0,NaN,NaN,NaN
27,1,4.32,0.100000,0,0,0,0,0,NaN,NaN,NaN
28,1,4.46,0.233333,0,0,0,0,0,NaN,NaN,NaN
29,1,4.52,0.100000,0,0,0,0,0,NaN,NaN,NaN
30,1,4.59,0.116667,0,0,0,0,0,NaN,NaN,NaN
31,1,5.06,0.116667,0,0,0,0,0,NaN,NaN,NaN
33,2,5.19,0.216667,0,0,0,0,0,NaN,NaN,NaN
35,2,5.39,0.333333,0,0,0,0,0,NaN,NaN,NaN
37,2,5.59,0.333333,0,0,0,0,0,NaN,NaN,NaN
39,2,6.12,0.216667,0,0,0,0,0,NaN,NaN,NaN
41,2,6.39,0.450000,0,0,0,0,0,NaN,NaN,NaN
43,2,7.06,0.450000,0,0,0,0,0,NaN,NaN,NaN
45,2,7.32,0.433333,0,0,0,0,0,NaN,NaN,NaN
47,2,7.59,0.450000,0,0,0,0,0,NaN,NaN,NaN
48,1,8.12,0.216667,0,0,0,0,0,NaN,NaN,NaN
50,2,8.26,0.233333,0,0,0,0,0,NaN,NaN,NaN
52,2,8.52,0.433333,0,0,0,0,0,NaN,NaN,NaN
53,1,9.06,0.233333,0,0,0,0,0,NaN,NaN,NaN
55,2,9.19,0.216667,0,0,0,0,0,NaN,NaN,NaN
56,1,9.32,0.216667,0,0,0,0,0,NaN,NaN,NaN
57,1,9.39,0.116667,0,0,0,0,0,NaN,NaN,NaN
58,1,9.46,0.116667,0,0,0,0,0,NaN,NaN,NaN
59,1,9.52,0.100000,0,0,0,0,0,NaN,NaN,NaN
60,1,10.06,0.233333,0,0,0,0,0,NaN,NaN,NaN
61,1,10.12,0.100000,0,0,0,0,0,NaN,NaN,NaN
62,1,10.19,0.116667,0,0,0,0,0,NaN,NaN,NaN
63,1,10.26,0.116667,0,0,0,0,0,NaN,NaN,NaN
65,2,10.39,0.216667,0,0,0,0,0,NaN,NaN,NaN
67,2,10.52,0.216667,0,0,0,0,0,NaN,NaN,NaN
68,1,11.06,0.233333,0,0,0,0,0,NaN,NaN,NaN
69,1,11.12,0.100000,0,0,0,0,0,NaN,NaN,NaN
70,1,11.19,0.116667,0,0,0,0,0,NaN,NaN,NaN
72,2,11.32,0.216667,0,0,0,0,0,NaN,NaN,NaN
73,1,11.39,0.116667,0,0,0,0,0,NaN,NaN,NaN
74,1,11.52,0.216667,0,0,0,0,0,NaN,NaN,NaN
75,1,11.59,0.116667,0,0,0,0,0,NaN,NaN,NaN
76,1,12.06,0.116667,0,0,0,0,0,NaN,NaN,NaN
77,1,12.12,0.100000,0,0,0,0,0,NaN,NaN,NaN
79,2,12.26,0.233333,0,0,0,0,0,NaN,NaN,NaN
81,2,12.46,0.333333,0,0,0,0,0,NaN,NaN,NaN
83,2,13.06,0.333333,0,0,0,0,0,NaN,NaN,NaN
