コンボ数,ノーツ数,時間,時間差,ミタマ1,ミタマ2,ミタマ3,ミタマ4,ミタマ5,レベル,最大スコア,最適バースト位置
0,2,4.30,4.500000,0,0,0,0,0,27.0,0.0,0.0
0,0,9.00,4.500000,0,0,0,0,0,NaN,NaN,NaN
0,0,13.30,4.500000,0,0,0,0,0,NaN,NaN,NaN
0,0,18.00,4.500000,0,0,0,0,0,NaN,NaN,NaN
0,0,22.30,4.500000,0,0,0,0,0,NaN,NaN,NaN
0,0,27.00,4.500000,0,0,0,0,0,NaN,NaN,NaN
2,2,30.07,3.116667,0,0,0,0,0,NaN,NaN,NaN
4,2,30.11,0.066667,0,0,0,0,0,NaN,NaN,NaN
6,2,30.14,0.050000,0,0,0,0,0,NaN,NaN,NaN
8,2,30.18,0.066667,0,0,0,0,0,NaN,NaN,NaN
10,2,30.22,0.066667,0,0,0,0,0,NaN,NaN,NaN
12,2,30.25,0.050000,0,0,0,0,0,NaN,NaN,NaN
14,2,30.28,0.050000,0,0,0,0,0,NaN,NaN,NaN
16,2,30.33,0.083333,0,0,0,0,0,NaN,NaN,NaN
18,2,30.35,0.033333,0,0,0,0,0,NaN,NaN,NaN
20,2,30.38,0.050000,0,0,0,0,0,NaN,NaN,NaN
22,2,30.43,0.083333,0,0,0,0,0,NaN,NaN,NaN
24,2,30.45,0.033333,0,0,0,0,0,NaN,NaN,NaN
26,2,30.49,0.066667,0,0,0,0,0,NaN,NaN,NaN
28,2,32.03,1.233333,0,0,0,0,0,NaN,NaN,NaN
30,2,32.13,0.166667,0,0,0,0,0,NaN,NaN,NaN
32,2,32.32,0.316667,0,0,0,0,0,NaN,NaN,NaN
34,2,32.42,0.166667,0,0,0,0,0,NaN,NaN,NaN
35,1,33.03,0.350000,0,0,0,0,0,NaN,NaN,NaN
36,1,33.13,0.166667,0,0,0,0,0,NaN,NaN,NaN
37,1,33.24,0.183333,0,0,0,0,0,NaN,NaN,NaN
38,1,33.29,0.083333,0,0,0,0,0,NaN,NaN,NaN
39,1,33.34,0.083333,0,0,0,0,0,NaN,NaN,NaN
