コンボ数,ノーツ
1,0
2,0
3,0
4,2
5,0
6,0
7,0
8,0
9,2
10,0
11,0
12,2
13,0
14,0
15,2
16,2
17,0
18,0
19,0
20,0
21,2
22,0
23,0
24,0
25,0
26,0
27,2
28,0
29,2
30,2
31,0
32,2
33,2
34,0
35,2
36,2
37,0
38,2
39,2
40,0
41,0
42,0
43,0
44,2
45,0
46,0
47,0
48,0
49,2
50,0
51,0
52,0
53,0
54,2
55,0
56,0
57,2
58,0
59,0
60,2
61,2
62,0
63,0
64,0
65,2
66,2
67,0
68,0
69,0
70,2
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,2
91,0
92,2
93,2
94,0
95,0
96,0
97,1
98,1
99,1
100,0
101,0
102,1
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,1
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,1
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,1
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,1
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,1
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,1
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,2
231,1
232,2
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,2
241,2
242,2
243,2
244,2
245,2
246,0
247,0
248,0
249,2
250,0
251,0
252,2
253,2
254,0
255,2
256,0
257,0
258,2
259,0
260,2
261,0
262,0
263,2
264,0
265,0
266,2
267,2
268,2
269,2
270,2
271,2
272,2
273,0
274,0
275,0
276,2
277,0
278,2
