コンボ数,ノーツ
1,0
2,0
3,1
4,0
5,1
6,1
7,1
8,1
9,1
10,0
11,1
12,2
13,2
14,2
15,2
16,2
17,2
18,2
19,2
20,2
21,2
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,2
31,0
32,1
33,0
34,1
35,1
36,0
37,1
38,0
39,2
40,2
41,2
42,2
43,2
44,2
45,2
46,0
47,0
48,1
49,0
50,0
51,0
52,0
53,0
54,2
55,2
56,0
57,0
58,0
59,0
60,2
61,0
62,0
63,0
64,2
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,2
76,0
77,2
78,0
79,0
80,1
81,0
82,0
83,1
84,0
85,0
86,0
87,0
88,2
89,0
90,2
91,0
92,2
93,2
94,1
95,2
96,0
97,2
98,0
99,1
100,2
101,0
102,0
103,2
104,0
105,0
106,2
107,0
108,2
109,0
110,0
111,0
112,0
113,0
114,2
115,0
116,0
117,2
118,2
119,2
120,2
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,1
129,2
130,0
131,0
132,0
133,0
134,0
135,0
136,2
137,0
138,0
139,0
140,2
141,0
142,0
143,0
144,0
145,0
146,0
147,2
148,0
149,2
150,2
151,2
152,0
153,0
154,0
155,2
156,2
157,2
158,2
159,0
160,2
161,1
162,2
163,0
164,1
165,2
166,1
167,0
168,2
169,2
170,0
171,2
172,0
173,0
174,2
175,0
176,0
177,0
178,0
179,2
180,2
181,2
182,2
183,0
184,0
185,2
186,0
187,2
188,0
189,0
190,2
191,0
192,2
193,0
194,0
195,0
196,0
197,1
198,2
199,1
200,2
201,1
202,0
203,0
204,0
205,0
206,0
207,0
208,2
209,0
210,0
211,0
212,2
213,0
214,0
215,0
216,0
217,2
218,0
219,0
220,2
221,2
222,0
223,2
224,0
225,0
226,2
227,2
228,2
229,2
230,0
231,2
232,1
233,1
234,1
235,1
236,2
237,0
238,1
239,2
240,0
241,2
242,0
243,0
244,2
245,0
246,0
247,0
248,0
249,2
250,2
251,2
252,2
253,0
254,0
255,0
256,2
257,0
258,2
259,0
260,0
261,2
262,0
263,2
264,0
265,0
266,0
267,1
268,0
269,0
270,1
271,1
272,0
273,0
274,0
275,0
276,2
277,1
278,2
