コンボ数,ノーツ
1,0
2,0
3,0
4,2
5,2
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,2
16,2
17,2
18,2
19,2
20,2
21,0
22,0
23,0
24,2
25,2
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,2
45,0
46,2
47,0
48,1
49,0
50,1
51,1
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,2
60,0
61,0
62,2
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,1
86,1
87,1
88,1
89,2
90,2
91,2
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,2
103,0
104,0
105,2
106,0
107,2
108,2
109,0
110,2
111,2
112,0
113,2
114,2
115,2
116,2
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,2
125,0
126,0
127,2
128,0
129,0
130,2
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,2
139,2
140,2
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,2
151,0
152,0
153,2
154,0
155,0
156,2
157,2
158,0
159,2
160,2
161,0
162,2
163,2
164,2
165,2
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,2
175,0
176,2
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,2
185,2
186,2
187,2
188,2
189,2
190,0
191,2
192,2
193,0
194,2
195,0
196,2
197,2
198,2
199,2
200,2
201,2
202,2
203,0
204,2
205,0
206,2
207,0
208,2
209,0
210,2
211,2
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,2
236,2
237,2
238,2
239,2
240,2
241,1
242,1
243,2
244,1
245,2
246,0
247,2
248,2
249,0
250,2
251,2
252,2
253,2
254,2
255,2
256,0
257,2
258,0
259,2
260,0
261,2
262,2
263,0
264,2
265,2
266,2
267,2
268,2
269,2
270,2
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,1
