コンボ数,ノーツ
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,1
79,1
80,1
81,1
82,1
83,1
84,1
85,1
86,1
87,1
88,1
89,1
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,1
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,1
124,1
125,0
126,0
127,2
128,0
129,2
130,0
131,2
132,0
133,2
134,0
135,2
136,2
137,0
138,2
139,0
140,2
141,0
142,2
143,0
144,2
145,0
146,2
147,2
148,0
149,2
150,2
151,2
152,2
153,2
154,2
155,2
156,2
157,2
158,2
159,0
160,0
161,2
162,2
163,0
164,0
165,2
166,2
167,0
168,2
169,2
170,0
171,0
172,2
173,2
174,0
175,0
176,2
177,2
178,0
179,2
180,2
181,2
182,2
183,2
184,2
185,2
186,2
187,2
188,2
189,1
190,1
191,1
192,1
193,1
194,1
195,1
196,1
197,1
198,1
199,1
200,1
201,1
202,1
203,1
204,1
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,2
214,2
215,2
216,0
217,2
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,2
226,2
227,2
228,2
229,2
230,2
231,0
232,2
233,2
234,0
235,2
236,2
237,2
238,2
239,0
240,2
241,2
242,0
243,2
244,2
245,2
246,2
247,2
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,2
257,2
258,2
259,2
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,2
268,2
269,2
270,2
271,2
272,2
273,0
274,2
275,2
276,2
277,2
278,0
279,2
280,2
281,0
282,2
283,2
284,2
285,2
286,0
287,2
288,0
289,0
290,0
291,1
292,1
293,1
294,1
295,1
296,1
297,1
298,1
299,1
300,1
301,1
302,1
303,1
304,1
305,1
306,1
307,1
308,0
309,0
310,0
311,0
312,1
313,0
314,0
315,0
316,0
317,2
318,0
319,2
320,1
321,0
322,0
323,0
324,0
325,1
326,0
327,0
328,0
329,0
330,2
331,0
332,2
333,1
334,0
335,0
336,1
337,0
338,0
339,1
340,0
341,0
342,1
343,0
344,0
345,2
346,2
347,2
348,2
349,2
350,2
351,2
352,2
353,2
354,2
355,1
356,0
357,0
358,0
359,0
360,1
361,0
362,0
363,0
364,0
365,2
366,2
367,0
368,1
369,0
370,0
371,0
372,0
373,1
374,0
375,0
376,0
377,0
378,2
379,2
380,0
381,1
382,0
383,0
384,1
385,0
386,0
387,1
388,0
389,0
390,1
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,1
406,0
407,0
408,0
409,1
410,0
411,0
412,0
413,0
414,0
415,1
416,0
417,0
418,1
419,0
420,0
421,0
422,1
423,0
424,0
425,0
426,0
427,0
428,1
429,0
430,0
431,1
432,0
433,1
434,1
435,1
436,1
437,0
438,1
439,1
440,1
441,1
442,0
443,1
444,1
445,1
446,1
447,0
448,1
449,1
450,1
451,1
452,1
453,1
454,1
455,1
456,1
457,1
458,1
459,1
460,1
461,0
462,0
463,0
464,1
465,0
466,0
467,0
468,0
469,0
470,1
471,0
472,0
473,1
474,0
475,0
476,0
477,1
478,0
479,0
480,0
481,0
482,0
483,1
484,0
485,0
486,1
487,0
488,1
489,1
490,1
491,1
492,0
493,1
494,1
495,1
496,1
497,0
498,1
499,1
500,1
501,1
502,0
503,1
504,1
505,1
506,1
507,0
508,0
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,1
598,1
599,1
600,1
