コンボ数,ノーツ
1,1
2,1
3,0
4,0
5,0
6,0
7,0
8,0
9,2
10,0
11,2
12,0
13,0
14,0
15,2
16,0
17,2
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,2
26,0
27,2
28,0
29,0
30,0
31,2
32,0
33,2
34,0
35,2
36,0
37,2
38,0
39,0
40,0
41,2
42,2
43,2
44,2
45,0
46,0
47,0
48,0
49,0
50,2
51,0
52,2
53,0
54,2
55,0
56,2
57,0
58,0
59,0
60,2
61,0
62,2
63,0
64,2
65,0
66,2
67,0
68,0
69,0
70,0
71,0
72,2
73,2
74,2
75,2
76,2
77,2
78,2
79,1
80,1
81,2
82,1
83,0
84,0
85,0
86,2
87,2
88,2
89,2
90,2
91,2
92,2
93,2
94,2
95,2
96,2
97,2
98,2
99,0
100,2
101,0
102,2
103,0
104,2
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,2
115,0
116,2
117,0
118,2
119,0
120,2
121,0
122,0
123,0
124,2
125,0
126,2
127,0
128,2
129,0
130,2
131,2
132,0
133,2
134,0
135,0
136,0
137,2
138,0
139,2
140,0
141,0
142,0
143,2
144,0
145,2
146,0
147,2
148,0
149,2
150,0
151,0
152,0
153,2
154,0
155,2
156,0
157,0
158,0
159,2
160,0
161,2
162,2
163,2
164,2
165,2
166,2
167,1
168,1
169,1
170,2
171,0
172,0
173,0
174,0
175,2
176,2
177,2
178,2
179,2
180,2
181,2
182,2
183,2
184,2
185,2
186,2
187,0
188,0
189,0
190,0
191,0
192,2
193,0
194,2
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,2
204,0
205,2
206,0
207,0
208,0
209,2
210,2
211,2
212,2
213,2
214,2
215,2
216,2
217,2
218,0
219,2
220,0
221,0
222,2
223,2
224,2
225,2
226,0
227,0
228,0
229,0
230,2
231,0
232,2
233,0
234,0
235,0
236,2
237,0
238,2
239,0
240,2
241,0
242,2
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,2
251,0
252,2
253,2
254,2
255,2
256,2
257,2
258,0
259,2
260,0
261,0
262,0
263,0
264,2
265,2
266,2
267,2
268,0
269,0
270,0
271,0
272,1
273,1
274,0
275,0
276,1
277,1
278,0
279,0
280,0
281,0
282,0
283,0
284,1
285,0
286,0
287,0
288,0
289,2
290,0
291,0
292,2
293,2
294,0
295,2
296,0
297,2
298,2
299,0
300,2
301,2
302,2
303,0
304,2
305,0
306,2
307,0
308,0
309,0
310,2
311,0
312,2
313,0
314,2
315,2
316,2
317,2
318,0
319,2
320,0
321,0
322,0
323,0
324,0
325,2
326,0
327,0
328,2
329,1
330,1
331,2
332,1
333,0
334,2
335,2
336,2
337,0
338,2
339,0
340,0
341,2
342,2
343,0
344,2
345,0
346,2
347,2
348,0
349,2
350,2
351,2
352,0
353,2
354,0
355,2
356,0
357,0
358,2
359,2
360,0
361,2
362,0
363,0
364,2
365,2
366,0
367,2
368,2
369,2
370,2
371,2
372,2
373,2
374,2
375,0
376,2
377,2
378,2
379,1
380,2
381,1
382,1
383,2
384,0
385,1
386,1
387,0
388,1
389,0
390,1
391,0
392,0
393,1
394,0
395,1
396,0
397,1
398,1
399,0
400,0
401,1
402,1
403,0
404,0
405,1
406,1
407,0
408,0
409,1
410,0
411,0
412,1
413,1
414,0
415,1
416,0
417,1
418,0
419,0
420,1
421,1
422,1
423,1
424,0
425,1
426,1
427,1
428,1
429,0
430,1
431,1
432,1
433,1
434,1
435,0
436,0
437,1
438,0
439,0
440,0
441,0
442,0
443,1
444,0
445,1
446,0
447,1
448,1
449,0
450,1
451,0
452,1
453,0
454,0
455,1
456,0
457,1
458,1
459,1
460,0
461,1
462,1
463,0
464,0
465,1
466,0
467,1
468,0
469,1
470,0
471,0
472,1
473,0
474,1
475,1
476,1
477,1
478,0
479,0
480,1
481,1
482,0
483,1
484,0
485,0
486,0
487,1
488,1
489,1
490,1
491,1
492,0
493,1
494,0
495,1
496,0
497,1
498,1
499,0
500,1
501,0
502,1
503,0
504,0
505,1
506,1
507,0
508,0
509,1
510,1
511,0
512,0
513,1
514,0
515,0
516,1
517,1
518,0
519,0
520,1
521,0
522,1
523,0
524,1
525,1
526,0
527,1
528,0
529,0
530,1
531,1
532,0
533,1
534,1
535,1
536,0
537,1
538,1
539,1
540,0
541,1
542,0
543,0
544,1
545,0
546,0
547,0
548,1
549,0
550,1
551,0
552,0
553,1
554,0
555,1
556,0
557,1
558,1
559,0
560,1
561,0
562,1
563,0
564,1
565,1
566,1
567,0
568,0
569,1
570,0
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,1
582,1
583,0
584,0
585,0
586,1
587,1
588,1
589,1
590,1
591,1
592,0
593,1
594,0
595,2
596,2
597,2
598,2
599,2
600,2
