コンボ数,ノーツ
1,2
2,0
3,2
4,0
5,2
6,2
7,0
8,2
9,0
10,2
11,0
12,0
13,2
14,0
15,2
16,0
17,0
18,0
19,0
20,0
21,0
22,1
23,1
24,1
25,0
26,2
27,2
28,2
29,2
30,2
31,2
32,2
33,0
34,2
35,0
36,2
37,0
38,2
39,2
40,0
41,2
42,2
43,0
44,2
45,2
46,0
47,2
48,2
49,0
50,2
51,2
52,0
53,0
54,2
55,0
56,2
57,0
58,2
59,2
60,0
61,2
62,0
63,0
64,0
65,0
66,0
67,1
68,1
69,1
70,0
71,0
72,1
73,0
74,0
75,0
76,1
77,0
78,0
79,0
80,1
81,0
82,0
83,0
84,1
85,0
86,0
87,0
88,2
89,0
90,1
91,2
92,0
93,1
94,1
95,0
96,0
97,1
98,0
99,2
100,2
101,0
102,2
103,0
104,2
105,2
106,2
107,0
108,0
109,1
110,0
111,0
112,0
113,2
114,1
115,1
116,0
117,0
118,1
119,1
120,0
121,0
122,2
123,0
124,2
125,2
126,0
127,2
128,2
129,0
130,0
131,2
132,0
133,0
134,0
135,2
136,2
137,0
138,2
139,0
140,0
141,0
142,2
143,2
144,2
145,2
146,2
147,2
148,2
149,2
150,0
151,2
152,2
153,0
154,0
155,2
156,2
157,0
158,2
159,2
160,0
161,2
162,0
163,0
164,2
165,2
166,0
167,2
168,2
169,2
170,2
171,0
172,2
173,0
174,0
175,0
176,0
177,2
178,0
179,0
180,0
181,2
182,1
183,1
184,2
185,1
186,0
187,2
188,0
189,1
190,1
191,2
192,1
193,0
194,2
195,0
196,1
197,1
198,2
199,1
200,0
201,2
202,0
203,0
204,2
205,0
206,0
207,2
208,2
209,1
210,1
211,1
212,2
213,0
214,0
215,2
216,1
217,1
218,1
219,2
220,0
221,0
222,2
223,1
224,1
225,1
226,2
227,0
228,0
229,2
230,0
231,0
232,2
233,0
234,0
235,2
236,0
237,2
238,1
239,0
240,2
241,0
242,0
243,2
244,1
245,0
246,2
247,0
248,0
249,2
250,1
251,0
252,2
253,0
254,0
255,2
256,1
257,0
258,2
259,2
260,0
261,1
262,2
263,0
264,0
265,2
266,0
267,1
268,2
269,0
270,0
271,2
272,0
273,1
274,2
275,0
276,1
277,2
278,1
279,1
280,1
281,1
282,0
283,0
284,0
285,0
286,2
287,2
288,0
289,0
290,2
291,2
292,2
293,2
294,2
295,0
296,0
297,2
298,0
299,2
300,2
301,0
302,2
303,2
304,0
305,2
306,2
307,0
308,2
309,0
310,0
311,2
312,0
313,2
314,2
315,0
316,2
317,0
318,0
319,0
320,0
321,1
322,0
323,0
324,0
325,0
326,1
327,1
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,2
336,0
337,2
338,2
339,2
340,0
341,0
342,2
343,0
344,0
345,2
346,0
347,2
348,2
349,0
350,2
351,0
352,0
353,2
354,2
355,0
356,0
357,2
358,0
359,2
360,0
361,2
362,0
363,0
364,2
365,0
366,2
367,0
368,0
369,0
370,0
371,1
372,0
373,0
374,0
375,0
376,1
377,1
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,2
388,0
389,2
390,2
391,2
392,2
393,0
394,0
395,0
396,2
397,2
398,0
399,2
400,2
401,0
402,2
403,2
404,0
405,2
406,0
407,2
408,0
409,2
410,2
411,2
412,2
413,0
414,2
415,2
416,0
417,0
418,0
419,2
420,1
421,0
422,1
423,0
424,0
425,1
426,0
427,1
428,2
429,0
430,2
431,0
432,0
433,2
434,0
435,2
436,2
437,2
438,2
439,0
440,2
441,2
442,0
443,0
444,2
445,0
446,2
447,2
448,0
449,2
450,0
451,2
452,0
453,0
454,2
455,0
456,2
457,0
458,2
459,0
460,0
461,0
462,0
463,1
464,1
465,1
466,0
467,0
468,0
469,2
470,1
471,1
472,1
473,0
474,0
475,1
476,1
477,1
478,0
479,0
480,1
481,1
482,1
483,0
484,0
485,0
486,0
487,0
488,0
489,2
490,1
491,2
492,0
493,2
494,0
495,2
496,0
497,2
498,2
499,0
500,2
501,0
502,2
503,0
504,2
505,2
506,2
507,2
508,2
509,0
510,2
511,2
512,0
513,2
514,2
515,2
516,2
517,2
518,2
519,2
520,2
521,2
522,2
523,2
524,2
525,2
526,2
527,2
528,2
529,0
530,2
531,2
532,0
533,0
534,2
535,2
536,0
537,2
538,2
539,2
540,0
541,0
542,2
543,2
544,2
545,2
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,1
556,0
557,0
558,0
559,1
560,0
561,0
562,0
563,1
564,1
565,0
566,0
567,1
568,1
569,0
570,0
571,2
572,0
573,2
574,2
575,2
576,0
577,2
578,0
579,2
580,0
581,1
582,0
583,0
584,1
585,1
586,2
587,0
588,1
589,1
590,0
591,0
592,1
593,0
594,2
595,2
596,0
597,2
598,0
599,2
600,2
601,0
602,2
603,0
604,0
605,0
606,2
607,0
608,0
609,2
610,0
611,1
612,2
613,0
614,1
615,1
616,0
617,2
618,0
619,2
620,0
621,2
622,2
623,0
624,2
625,2
626,2
627,0
628,2
629,2
630,0
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,0
640,0
641,0
642,0
643,2
644,2
645,2
646,0
647,2
648,0
649,0
650,2
651,2
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,1
660,1
661,1
662,1
663,1
664,1
665,0
666,1
667,0
668,1
669,0
670,1
671,0
672,1
673,1
674,1
675,1
676,0
677,0
678,1
679,0
680,1
681,1
682,1
683,1
684,1
685,1
686,1
687,1
688,1
689,1
690,1
691,1
692,1
693,1
694,0
695,0
696,0
697,1
698,2
699,0
700,2
701,0
702,0
703,0
704,2
705,0
706,0
707,2
708,2
709,0
710,2
711,2
712,0
713,2
714,2
715,0
716,2
717,2
718,2
719,0
720,2
721,0
722,2
723,2
724,0
725,2
726,0
727,0
728,2
729,0
730,2
731,2
732,0
733,2
734,2
735,0
736,2
737,2
738,2
739,2
740,2
741,2
742,2
743,2
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,0
752,0
753,2
754,0
755,0
756,0
757,0
758,0
759,1
760,1
761,1
762,1
763,1
764,2
