コンボ数,ノーツ
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,2
10,0
11,0
12,0
13,2
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,2
23,0
24,0
25,0
26,0
27,2
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,2
36,0
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,2
46,1
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,2
63,0
64,0
65,0
66,0
67,2
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,2
76,0
77,0
78,0
79,2
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,2
89,0
90,1
91,1
92,1
93,1
94,2
95,1
96,1
97,1
98,1
99,1
100,0
101,1
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
117,2
118,1
119,1
120,1
121,1
122,1
123,1
124,1
125,2
126,1
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,2
135,1
136,1
137,1
138,1
139,1
140,1
141,1
142,1
143,2
144,1
145,1
146,1
147,1
148,0
149,1
150,2
151,1
152,1
153,1
154,1
155,1
156,2
157,1
158,1
159,1
160,1
161,2
162,1
163,0
164,2
165,1
166,1
167,1
168,1
169,1
170,1
171,2
172,1
173,1
174,2
175,1
176,1
177,2
178,1
179,1
180,1
181,1
182,1
183,1
184,1
185,1
186,2
187,1
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,1
196,1
197,1
198,1
199,1
200,1
201,1
202,1
203,1
204,1
205,1
206,1
207,1
208,2
209,1
210,1
211,1
212,1
213,1
214,1
215,1
216,1
217,1
218,1
219,0
220,1
221,1
222,2
223,1
224,1
225,0
226,1
227,1
228,1
229,0
230,1
231,1
232,1
233,1
234,1
235,0
236,1
237,1
238,1
239,0
240,1
241,1
242,1
243,1
244,1
245,0
246,1
247,1
248,1
249,0
250,1
251,1
252,1
253,1
254,2
255,2
256,2
257,2
258,2
259,2
260,2
261,0
262,2
263,1
264,1
265,1
266,1
267,2
268,1
269,0
270,1
271,1
272,0
273,1
274,1
275,1
276,1
277,1
278,1
