コンボ数,ノーツ
1,2
2,0
3,0
4,0
5,2
6,0
7,0
8,2
9,0
10,0
11,2
12,0
13,0
14,0
15,2
16,0
17,0
18,2
19,1
20,0
21,0
22,0
23,0
24,0
25,0
26,1
27,0
28,1
29,1
30,0
31,1
32,0
33,1
34,0
35,0
36,1
37,0
38,1
39,0
40,1
41,0
42,0
43,0
44,1
45,0
46,0
47,1
48,1
49,0
50,1
51,1
52,0
53,1
54,0
55,0
56,1
57,1
58,0
59,1
60,1
61,0
62,1
63,1
64,1
65,1
66,1
67,1
68,0
69,0
70,0
71,0
72,0
73,0
74,1
75,1
76,1
77,1
78,1
79,0
80,0
81,1
82,0
83,0
84,1
85,1
86,1
87,1
88,0
89,0
90,0
91,1
92,0
93,1
94,0
95,1
96,1
97,0
98,1
99,1
100,1
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,1
114,1
115,0
116,0
117,0
118,0
119,1
120,1
121,1
122,1
123,0
124,1
125,1
126,0
127,1
128,1
129,1
130,1
131,0
132,0
133,0
134,0
135,0
136,1
137,1
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,1
146,1
147,1
148,0
149,0
150,0
151,0
152,0
153,0
154,1
155,1
156,1
157,1
158,1
159,1
160,1
161,1
162,1
163,1
164,1
165,0
166,0
167,0
168,0
169,1
170,1
171,1
172,1
173,0
174,1
175,1
176,0
177,1
178,1
179,1
180,1
181,0
182,0
183,0
184,0
185,0
186,1
187,1
188,1
189,1
190,1
191,1
192,1
193,1
194,1
195,1
196,1
197,1
198,0
199,0
200,0
201,0
202,0
203,0
204,1
205,1
206,1
207,1
208,1
209,1
210,1
211,1
212,1
213,2
214,1
215,1
216,2
217,1
218,2
219,1
220,1
221,2
222,1
223,1
224,1
225,1
226,2
227,1
228,1
229,2
230,1
231,0
232,1
233,0
234,1
235,1
236,1
237,0
238,1
239,1
240,2
241,1
242,1
243,1
244,1
245,1
246,2
247,1
248,0
249,1
250,0
251,1
252,1
253,1
254,1
255,1
256,1
257,1
258,1
259,1
260,1
261,1
262,2
263,1
264,2
265,1
266,2
267,1
268,1
269,1
270,2
271,1
272,1
273,1
274,1
275,2
276,1
277,1
278,2
279,0
280,1
281,1
282,0
283,1
284,1
285,1
286,0
287,1
288,1
289,2
290,1
291,2
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,1
307,1
308,1
309,1
310,1
311,1
312,0
313,0
314,0
315,0
316,0
317,2
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,2
326,2
327,0
328,0
329,0
330,1
331,1
332,0
333,0
334,2
335,2
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,2
344,2
345,0
346,0
347,0
348,2
349,2
350,0
351,2
352,2
353,0
354,2
355,2
356,0
357,0
358,0
359,2
360,2
361,0
362,2
363,2
364,0
365,2
366,2
367,0
368,2
369,2
370,0
371,2
372,2
373,0
374,2
375,2
376,0
377,2
378,2
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,2
389,0
390,0
391,1
392,2
393,1
394,0
395,0
396,2
397,2
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,2
406,2
407,0
408,0
409,0
410,1
411,1
412,0
413,0
414,2
415,2
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,2
424,2
425,0
426,0
427,0
428,2
429,2
430,0
431,2
432,2
433,0
434,2
435,2
436,0
437,0
438,0
439,2
440,2
441,0
442,2
443,2
444,0
445,2
446,2
447,0
448,2
449,2
450,0
451,2
452,2
453,0
454,0
455,0
456,2
457,2
458,0
459,0
460,0
461,0
462,0
463,2
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,1
482,0
483,0
484,1
485,0
486,1
487,1
488,0
489,0
490,0
491,0
492,1
493,0
494,0
495,1
496,0
497,1
498,1
499,0
500,0
501,1
502,0
503,1
504,0
505,0
506,1
507,1
508,1
509,0
510,1
511,0
512,0
513,1
514,1
515,0
516,0
517,0
518,0
519,1
520,0
521,1
522,0
523,0
524,1
525,1
526,0
527,1
528,1
529,0
530,1
531,1
532,1
533,1
534,0
535,1
536,1
537,0
538,1
539,1
540,0
541,1
542,1
543,0
544,1
545,1
546,0
547,1
548,1
549,0
550,1
551,1
552,0
553,1
554,1
555,0
556,1
557,1
558,0
559,0
560,0
561,0
562,1
563,0
564,0
565,0
566,0
567,1
568,1
569,1
570,1
571,1
572,1
573,0
574,0
575,1
576,0
577,1
578,0
579,0
580,1
581,1
582,0
583,0
584,0
585,0
586,1
587,0
588,1
589,0
590,0
591,1
592,1
593,0
594,0
595,1
596,1
597,0
598,0
599,0
600,1
601,1
602,1
603,0
604,0
605,1
606,0
607,1
608,1
609,0
610,0
611,0
612,0
613,1
614,0
615,0
616,1
617,0
618,1
619,1
620,1
621,0
622,1
623,1
624,0
625,1
626,1
627,1
628,1
629,0
630,1
631,0
632,1
633,1
634,0
635,1
636,1
637,0
638,1
639,1
640,0
641,1
642,1
643,0
644,0
645,0
646,1
647,1
648,0
649,1
650,1
651,0
652,0
653,0
654,1
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,0
663,0
664,1
665,1
666,0
667,0
668,0
669,0
670,0
671,1
672,0
673,1
674,0
675,1
676,0
677,1
678,1
679,0
680,0
681,0
682,0
683,0
684,0
685,1
686,0
687,1
688,0
689,1
690,0
691,1
692,0
693,1
694,0
695,0
696,0
697,0
698,0
699,0
700,1
701,1
702,1
703,0
704,1
705,1
706,0
707,1
708,0
709,0
710,0
711,0
712,0
713,0
714,1
715,0
716,1
717,0
718,1
719,0
720,1
721,1
722,0
723,0
724,0
725,0
726,1
727,0
728,1
729,0
730,1
731,0
732,0
733,1
734,1
735,0
736,0
737,0
738,0
739,0
740,1
741,0
742,1
743,0
744,1
745,0
746,0
747,0
748,1
749,0
750,1
751,0
752,0
753,0
754,0
755,1
756,0
757,1
758,0
759,1
760,1
761,1
762,1
763,0
764,1
765,0
766,0
767,0
768,0
769,1
770,2
771,1
772,2
773,0
774,1
775,2
776,2
777,2
778,1
779,0
780,1
781,0
782,1
783,1
784,0
785,2
786,2
787,1
788,2
789,1
790,0
791,1
792,0
793,0
794,1
795,0
796,0
797,2
798,2
799,2
800,1
801,0
802,0
803,1
804,1
805,1
806,1
807,1
808,0
809,0
810,0
811,0
812,1
813,0
814,1
815,1
816,0
817,1
818,1
819,0
820,1
821,1
822,1
823,2
824,1
825,2
826,2
827,2
828,2
829,1
830,0
831,1
832,0
833,1
834,1
835,2
836,2
837,2
838,2
839,1
840,2
841,1
842,0
843,1
844,0
845,0
846,1
847,0
848,0
849,0
850,0
851,1
852,0
853,1
854,0
855,1
856,1
857,0
858,1
859,1
860,0
861,0
862,2
863,2
864,1
865,2
866,1
867,1
868,1
869,1
870,1
871,1
872,1
873,0
874,1
875,0
876,1
877,0
878,0
879,0
880,0
881,1
882,0
883,1
884,0
885,0
886,1
887,0
888,0
889,1
890,0
891,0
892,0
893,0
894,1
895,0
896,1
897,0
898,0
899,1
900,0
901,1
902,0
903,0
904,0
905,0
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,1
925,0
926,1
927,0
928,0
929,0
930,0
931,1
932,0
933,1
934,0
935,0
936,1
937,0
938,0
939,1
940,0
941,0
942,0
943,0
944,1
945,0
946,0
947,1
948,0
949,1
950,0
951,1
952,0
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,0
975,0
976,2
977,1
978,2
979,1
980,2
981,1
982,2
983,1
984,2
985,1
986,2
987,1
988,0
989,1
990,0
991,1
992,0
993,1
994,0
995,1
996,0
997,0
998,1
999,0
1000,1
1001,0
1002,1
1003,0
1004,0
1005,1
1006,0
1007,1
1008,0
1009,1
1010,0
1011,2
1012,1
1013,1
1014,1
1015,2
1016,1
1017,1
1018,1
1019,1
1020,1
1021,1
1022,1
1023,1
1024,2
1025,1
1026,2
1027,1
1028,2
1029,1
1030,2
1031,1
1032,2
1033,1
1034,2
1035,1
1036,0
1037,1
1038,0
1039,1
1040,0
1041,1
1042,2
1043,0
1044,2
1045,0
1046,0
1047,0
1048,0
1049,0
1050,0
1051,0
1052,0
1053,0
1054,0
1055,0
1056,1
1057,1
1058,1
1059,1
1060,1
1061,1
1062,1
1063,1
1064,1
1065,1
1066,0
1067,0
1068,0
1069,0
1070,1
1071,0
1072,0
1073,0
1074,0
1075,0
1076,0
1077,0
1078,0
1079,0
1080,0
1081,0
1082,1
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,0
1092,0
1093,0
1094,1
1095,0
1096,0
1097,0
1098,0
1099,0
1100,0
1101,0
1102,0
1103,0
1104,0
1105,0
1106,1
1107,0
1108,0
1109,0
1110,0
1111,0
1112,1
1113,0
1114,0
1115,1
1116,0
1117,0
1118,0
1119,2
1120,0
1121,0
1122,0
1123,2
1124,2
1125,0
1126,2
1127,2
1128,0
1129,2
1130,2
1131,0
1132,2
1133,2
1134,0
1135,2
1136,2
1137,0
1138,2
1139,2
1140,0
1141,1
1142,2
1143,0
1144,0
1145,1
1146,1
1147,0
1148,0
1149,0
1150,0
1151,0
1152,0
1153,0
1154,2
1155,2
1156,2
1157,2
1158,0
1159,2
1160,2
1161,0
1162,0
1163,0
1164,0
1165,1
1166,0
1167,1
1168,1
1169,1
1170,0
1171,1
1172,0
1173,0
1174,1
1175,0
1176,0
1177,0
1178,0
1179,0
1180,0
1181,0
1182,0
1183,0
1184,0
1185,0
1186,1
1187,0
1188,0
1189,0
1190,0
1191,0
1192,0
1193,0
1194,0
1195,0
1196,0
1197,0
1198,1
1199,0
1200,0
1201,0
1202,0
1203,0
1204,0
1205,0
1206,0
1207,0
1208,0
1209,0
1210,1
1211,0
1212,0
1213,0
1214,0
1215,0
1216,1
1217,0
