コンボ数,ノーツ数,時間,時間差,ミタマ1,ミタマ2,ミタマ3,ミタマ4,ミタマ5,レベル,最大スコア,最適バースト位置
1,1,1.03,1.050000,0,0,0,0,0,26.0,0.0,0.0
2,1,1.09,0.100000,0,0,0,0,0,NaN,NaN,NaN
3,1,1.15,0.100000,0,0,0,0,0,NaN,NaN,NaN
4,1,1.27,0.200000,0,0,0,0,0,NaN,NaN,NaN
5,1,1.33,0.100000,0,0,0,0,0,NaN,NaN,NaN
6,1,1.45,0.200000,0,0,0,0,0,NaN,NaN,NaN
7,1,1.51,0.100000,0,0,0,0,0,NaN,NaN,NaN
8,1,1.57,0.100000,0,0,0,0,0,NaN,NaN,NaN
9,1,2.03,0.100000,0,0,0,0,0,NaN,NaN,NaN
10,1,2.15,0.200000,0,0,0,0,0,NaN,NaN,NaN
11,1,2.21,0.100000,0,0,0,0,0,NaN,NaN,NaN
12,1,2.33,0.200000,0,0,0,0,0,NaN,NaN,NaN
13,1,2.39,0.100000,0,0,0,0,0,NaN,NaN,NaN
14,1,2.45,0.100000,0,0,0,0,0,NaN,NaN,NaN
15,1,2.51,0.100000,0,0,0,0,0,NaN,NaN,NaN
16,1,3.03,0.200000,0,0,0,0,0,NaN,NaN,NaN
17,1,3.09,0.100000,0,0,0,0,0,NaN,NaN,NaN
18,1,3.21,0.200000,0,0,0,0,0,NaN,NaN,NaN
19,1,3.27,0.100000,0,0,0,0,0,NaN,NaN,NaN
20,1,3.39,0.200000,0,0,0,0,0,NaN,NaN,NaN
21,1,3.51,0.200000,0,0,0,0,0,NaN,NaN,NaN
22,1,3.57,0.100000,0,0,0,0,0,NaN,NaN,NaN
23,1,4.15,0.300000,0,0,0,0,0,NaN,NaN,NaN
24,1,4.21,0.100000,0,0,0,0,0,NaN,NaN,NaN
25,1,4.27,0.100000,0,0,0,0,0,NaN,NaN,NaN
26,1,4.39,0.200000,0,0,0,0,0,NaN,NaN,NaN
27,1,4.45,0.100000,0,0,0,0,0,NaN,NaN,NaN
28,1,4.57,0.200000,0,0,0,0,0,NaN,NaN,NaN
29,1,5.03,0.100000,0,0,0,0,0,NaN,NaN,NaN
30,1,5.09,0.100000,0,0,0,0,0,NaN,NaN,NaN
31,1,5.15,0.100000,0,0,0,0,0,NaN,NaN,NaN
32,1,5.27,0.200000,0,0,0,0,0,NaN,NaN,NaN
33,1,5.33,0.100000,0,0,0,0,0,NaN,NaN,NaN
34,1,5.45,0.200000,0,0,0,0,0,NaN,NaN,NaN
35,1,5.51,0.100000,0,0,0,0,0,NaN,NaN,NaN
36,1,5.57,0.100000,0,0,0,0,0,NaN,NaN,NaN
37,1,6.03,0.100000,0,0,0,0,0,NaN,NaN,NaN
38,1,6.15,0.200000,0,0,0,0,0,NaN,NaN,NaN
39,1,6.21,0.100000,0,0,0,0,0,NaN,NaN,NaN
40,1,6.33,0.200000,0,0,0,0,0,NaN,NaN,NaN
41,1,6.39,0.100000,0,0,0,0,0,NaN,NaN,NaN
42,1,6.51,0.200000,0,0,0,0,0,NaN,NaN,NaN
43,1,7.03,0.200000,0,0,0,0,0,NaN,NaN,NaN
44,1,7.09,0.100000,0,0,0,0,0,NaN,NaN,NaN
46,2,7.27,0.300000,0,0,0,0,0,NaN,NaN,NaN
47,1,7.33,0.100000,0,0,0,0,0,NaN,NaN,NaN
48,1,7.39,0.100000,0,0,0,0,0,NaN,NaN,NaN
49,1,7.51,0.200000,0,0,0,0,0,NaN,NaN,NaN
50,1,7.57,0.100000,0,0,0,0,0,NaN,NaN,NaN
51,1,8.09,0.200000,0,0,0,0,0,NaN,NaN,NaN
52,1,8.15,0.100000,0,0,0,0,0,NaN,NaN,NaN
53,1,8.21,0.100000,0,0,0,0,0,NaN,NaN,NaN
54,1,8.27,0.100000,0,0,0,0,0,NaN,NaN,NaN
55,1,8.39,0.200000,0,0,0,0,0,NaN,NaN,NaN
56,1,8.45,0.100000,0,0,0,0,0,NaN,NaN,NaN
57,1,8.57,0.200000,0,0,0,0,0,NaN,NaN,NaN
58,1,9.03,0.100000,0,0,0,0,0,NaN,NaN,NaN
59,1,9.09,0.100000,0,0,0,0,0,NaN,NaN,NaN
60,1,9.15,0.100000,0,0,0,0,0,NaN,NaN,NaN
61,1,9.27,0.200000,0,0,0,0,0,NaN,NaN,NaN
62,1,9.33,0.100000,0,0,0,0,0,NaN,NaN,NaN
63,1,9.45,0.200000,0,0,0,0,0,NaN,NaN,NaN
64,1,9.51,0.100000,0,0,0,0,0,NaN,NaN,NaN
65,1,10.03,0.200000,0,0,0,0,0,NaN,NaN,NaN
66,1,10.15,0.200000,0,0,0,0,0,NaN,NaN,NaN
67,1,10.21,0.100000,0,0,0,0,0,NaN,NaN,NaN
69,2,10.39,0.300000,0,0,0,0,0,NaN,NaN,NaN
70,1,10.45,0.100000,0,0,0,0,0,NaN,NaN,NaN
71,1,10.51,0.100000,0,0,0,0,0,NaN,NaN,NaN
72,1,11.03,0.200000,0,0,0,0,0,NaN,NaN,NaN
73,1,11.09,0.100000,0,0,0,0,0,NaN,NaN,NaN
74,1,11.21,0.200000,0,0,0,0,0,NaN,NaN,NaN
75,1,11.27,0.100000,0,0,0,0,0,NaN,NaN,NaN
76,1,11.33,0.100000,0,0,0,0,0,NaN,NaN,NaN
77,1,11.39,0.100000,0,0,0,0,0,NaN,NaN,NaN
78,1,11.51,0.200000,0,0,0,0,0,NaN,NaN,NaN
79,1,11.57,0.100000,0,0,0,0,0,NaN,NaN,NaN
80,1,12.09,0.200000,0,0,0,0,0,NaN,NaN,NaN
81,1,12.15,0.100000,0,0,0,0,0,NaN,NaN,NaN
82,1,12.21,0.100000,0,0,0,0,0,NaN,NaN,NaN
83,1,12.27,0.100000,0,0,0,0,0,NaN,NaN,NaN
84,1,12.39,0.200000,0,0,0,0,0,NaN,NaN,NaN
85,1,12.45,0.100000,0,0,0,0,0,NaN,NaN,NaN
86,1,12.57,0.200000,0,0,0,0,0,NaN,NaN,NaN
87,1,13.09,0.200000,0,0,0,0,0,NaN,NaN,NaN
88,1,13.21,0.200000,0,0,0,0,0,NaN,NaN,NaN
89,1,13.27,0.100000,0,0,0,0,0,NaN,NaN,NaN
90,1,13.33,0.100000,0,0,0,0,0,NaN,NaN,NaN
92,2,13.51,0.300000,0,0,0,0,0,NaN,NaN,NaN
94,2,14.03,0.200000,0,0,0,0,0,NaN,NaN,NaN
96,2,14.15,0.200000,0,0,0,0,0,NaN,NaN,NaN
98,2,14.27,0.200000,0,0,0,0,0,NaN,NaN,NaN
100,2,14.39,0.200000,0,0,0,0,0,NaN,NaN,NaN
102,2,14.51,0.200000,0,0,0,0,0,NaN,NaN,NaN
104,2,15.03,0.200000,0,0,0,0,0,NaN,NaN,NaN
105,1,15.15,0.200000,0,0,0,0,0,NaN,NaN,NaN
106,1,15.21,0.100000,0,0,0,0,0,NaN,NaN,NaN
108,2,15.27,0.100000,0,0,0,0,0,NaN,NaN,NaN
110,2,15.51,0.400000,0,0,0,0,0,NaN,NaN,NaN
112,2,16.15,0.400000,0,0,0,0,0,NaN,NaN,NaN
114,2,16.33,0.300000,0,0,0,0,0,NaN,NaN,NaN
116,2,17.03,0.500000,0,0,0,0,0,NaN,NaN,NaN
118,2,17.15,0.200000,0,0,0,0,0,NaN,NaN,NaN
120,2,17.27,0.200000,0,0,0,0,0,NaN,NaN,NaN
122,2,17.39,0.200000,0,0,0,0,0,NaN,NaN,NaN
124,2,17.51,0.200000,0,0,0,0,0,NaN,NaN,NaN
126,2,18.03,0.200000,0,0,0,0,0,NaN,NaN,NaN
128,2,18.15,0.200000,0,0,0,0,0,NaN,NaN,NaN
130,2,18.27,0.200000,0,0,0,0,0,NaN,NaN,NaN
132,2,18.39,0.200000,0,0,0,0,0,NaN,NaN,NaN
134,2,18.51,0.200000,0,0,0,0,0,NaN,NaN,NaN
136,2,19.03,0.200000,0,0,0,0,0,NaN,NaN,NaN
138,2,19.15,0.200000,0,0,0,0,0,NaN,NaN,NaN
140,2,19.27,0.200000,0,0,0,0,0,NaN,NaN,NaN
142,2,19.39,0.200000,0,0,0,0,0,NaN,NaN,NaN
144,2,19.51,0.200000,0,0,0,0,0,NaN,NaN,NaN
145,1,20.03,0.200000,0,0,0,0,0,NaN,NaN,NaN
146,1,20.09,0.100000,0,0,0,0,0,NaN,NaN,NaN
148,2,20.15,0.100000,0,0,0,0,0,NaN,NaN,NaN
149,1,20.27,0.200000,0,0,0,0,0,NaN,NaN,NaN
150,1,20.39,0.200000,0,0,0,0,0,NaN,NaN,NaN
151,1,20.51,0.200000,0,0,0,0,0,NaN,NaN,NaN
153,2,21.03,0.200000,0,0,0,0,0,NaN,NaN,NaN
154,1,21.15,0.200000,0,0,0,0,0,NaN,NaN,NaN
155,1,21.27,0.200000,0,0,0,0,0,NaN,NaN,NaN
156,1,21.39,0.200000,0,0,0,0,0,NaN,NaN,NaN
158,2,21.51,0.200000,0,0,0,0,0,NaN,NaN,NaN
159,1,21.57,0.100000,0,0,0,0,0,NaN,NaN,NaN
160,1,22.03,0.100000,0,0,0,0,0,NaN,NaN,NaN
161,1,22.09,0.100000,0,0,0,0,0,NaN,NaN,NaN
163,2,22.15,0.100000,0,0,0,0,0,NaN,NaN,NaN
165,2,22.27,0.200000,0,0,0,0,0,NaN,NaN,NaN
166,1,22.33,0.100000,0,0,0,0,0,NaN,NaN,NaN
167,1,22.39,0.100000,0,0,0,0,0,NaN,NaN,NaN
169,2,22.57,0.300000,0,0,0,0,0,NaN,NaN,NaN
170,1,23.15,0.300000,0,0,0,0,0,NaN,NaN,NaN
172,2,23.27,0.200000,0,0,0,0,0,NaN,NaN,NaN
173,1,23.39,0.200000,0,0,0,0,0,NaN,NaN,NaN
174,1,23.51,0.200000,0,0,0,0,0,NaN,NaN,NaN
175,1,24.03,0.200000,0,0,0,0,0,NaN,NaN,NaN
177,2,24.15,0.200000,0,0,0,0,0,NaN,NaN,NaN
179,2,24.27,0.200000,0,0,0,0,0,NaN,NaN,NaN
181,2,24.39,0.200000,0,0,0,0,0,NaN,NaN,NaN
182,1,24.51,0.200000,0,0,0,0,0,NaN,NaN,NaN
184,2,25.03,0.200000,0,0,0,0,0,NaN,NaN,NaN
185,1,25.15,0.200000,0,0,0,0,0,NaN,NaN,NaN
187,2,25.27,0.200000,0,0,0,0,0,NaN,NaN,NaN
188,1,25.39,0.200000,0,0,0,0,0,NaN,NaN,NaN
190,2,25.51,0.200000,0,0,0,0,0,NaN,NaN,NaN
192,2,26.03,0.200000,0,0,0,0,0,NaN,NaN,NaN
193,1,26.06,0.050000,0,0,0,0,0,NaN,NaN,NaN
194,1,26.09,0.050000,0,0,0,0,0,NaN,NaN,NaN
195,1,26.15,0.100000,0,0,0,0,0,NaN,NaN,NaN
196,1,26.21,0.100000,0,0,0,0,0,NaN,NaN,NaN
197,1,26.27,0.100000,0,0,0,0,0,NaN,NaN,NaN
198,1,26.33,0.100000,0,0,0,0,0,NaN,NaN,NaN
