コンボ数,ノーツ数,時間,時間差,ミタマ1,ミタマ2,ミタマ3,ミタマ4,ミタマ5,レベル,最大スコア,最適バースト位置
1,1,1.02,1.033333,0,0,0,0,0,28.0,0.0,0.0
2,1,1.14,0.200000,0,0,0,0,0,NaN,NaN,NaN
3,1,1.20,0.100000,0,0,0,0,0,NaN,NaN,NaN
4,1,1.26,0.100000,0,0,0,0,0,NaN,NaN,NaN
5,1,1.38,0.200000,0,0,0,0,0,NaN,NaN,NaN
6,1,1.44,0.100000,0,0,0,0,0,NaN,NaN,NaN
7,1,1.56,0.200000,0,0,0,0,0,NaN,NaN,NaN
8,1,2.02,0.100000,0,0,0,0,0,NaN,NaN,NaN
10,2,2.14,0.200000,0,0,0,0,0,NaN,NaN,NaN
11,1,2.20,0.100000,0,0,0,0,0,NaN,NaN,NaN
13,2,2.26,0.100000,0,0,0,0,0,NaN,NaN,NaN
14,1,2.38,0.200000,0,0,0,0,0,NaN,NaN,NaN
15,1,2.44,0.100000,0,0,0,0,0,NaN,NaN,NaN
16,1,2.50,0.100000,0,0,0,0,0,NaN,NaN,NaN
17,1,2.56,0.100000,0,0,0,0,0,NaN,NaN,NaN
18,1,3.02,0.100000,0,0,0,0,0,NaN,NaN,NaN
19,1,3.08,0.100000,0,0,0,0,0,NaN,NaN,NaN
20,1,3.14,0.100000,0,0,0,0,0,NaN,NaN,NaN
21,1,3.20,0.100000,0,0,0,0,0,NaN,NaN,NaN
22,1,3.26,0.100000,0,0,0,0,0,NaN,NaN,NaN
23,1,3.32,0.100000,0,0,0,0,0,NaN,NaN,NaN
24,1,3.38,0.100000,0,0,0,0,0,NaN,NaN,NaN
26,2,3.50,0.200000,0,0,0,0,0,NaN,NaN,NaN
28,2,4.02,0.200000,0,0,0,0,0,NaN,NaN,NaN
29,1,4.14,0.200000,0,0,0,0,0,NaN,NaN,NaN
30,1,4.26,0.200000,0,0,0,0,0,NaN,NaN,NaN
31,1,4.32,0.100000,0,0,0,0,0,NaN,NaN,NaN
32,1,4.38,0.100000,0,0,0,0,0,NaN,NaN,NaN
33,1,4.50,0.200000,0,0,0,0,0,NaN,NaN,NaN
34,1,4.56,0.100000,0,0,0,0,0,NaN,NaN,NaN
35,1,5.08,0.200000,0,0,0,0,0,NaN,NaN,NaN
36,1,5.14,0.100000,0,0,0,0,0,NaN,NaN,NaN
38,2,5.26,0.200000,0,0,0,0,0,NaN,NaN,NaN
39,1,5.32,0.100000,0,0,0,0,0,NaN,NaN,NaN
41,2,5.38,0.100000,0,0,0,0,0,NaN,NaN,NaN
42,1,5.50,0.200000,0,0,0,0,0,NaN,NaN,NaN
43,1,5.56,0.100000,0,0,0,0,0,NaN,NaN,NaN
44,1,6.02,0.100000,0,0,0,0,0,NaN,NaN,NaN
45,1,6.08,0.100000,0,0,0,0,0,NaN,NaN,NaN
46,1,6.14,0.100000,0,0,0,0,0,NaN,NaN,NaN
47,1,6.20,0.100000,0,0,0,0,0,NaN,NaN,NaN
48,1,6.26,0.100000,0,0,0,0,0,NaN,NaN,NaN
49,1,6.32,0.100000,0,0,0,0,0,NaN,NaN,NaN
50,1,6.38,0.100000,0,0,0,0,0,NaN,NaN,NaN
51,1,6.44,0.100000,0,0,0,0,0,NaN,NaN,NaN
52,1,6.50,0.100000,0,0,0,0,0,NaN,NaN,NaN
54,2,7.02,0.200000,0,0,0,0,0,NaN,NaN,NaN
56,2,7.14,0.200000,0,0,0,0,0,NaN,NaN,NaN
57,1,7.26,0.200000,0,0,0,0,0,NaN,NaN,NaN
58,1,7.38,0.200000,0,0,0,0,0,NaN,NaN,NaN
59,1,7.44,0.100000,0,0,0,0,0,NaN,NaN,NaN
60,1,7.50,0.100000,0,0,0,0,0,NaN,NaN,NaN
61,1,8.02,0.200000,0,0,0,0,0,NaN,NaN,NaN
62,1,8.08,0.100000,0,0,0,0,0,NaN,NaN,NaN
63,1,8.20,0.200000,0,0,0,0,0,NaN,NaN,NaN
64,1,8.26,0.100000,0,0,0,0,0,NaN,NaN,NaN
66,2,8.38,0.200000,0,0,0,0,0,NaN,NaN,NaN
67,1,8.44,0.100000,0,0,0,0,0,NaN,NaN,NaN
69,2,8.50,0.100000,0,0,0,0,0,NaN,NaN,NaN
70,1,9.02,0.200000,0,0,0,0,0,NaN,NaN,NaN
71,1,9.08,0.100000,0,0,0,0,0,NaN,NaN,NaN
72,1,9.14,0.100000,0,0,0,0,0,NaN,NaN,NaN
73,1,9.20,0.100000,0,0,0,0,0,NaN,NaN,NaN
74,1,9.26,0.100000,0,0,0,0,0,NaN,NaN,NaN
75,1,9.32,0.100000,0,0,0,0,0,NaN,NaN,NaN
76,1,9.38,0.100000,0,0,0,0,0,NaN,NaN,NaN
77,1,9.44,0.100000,0,0,0,0,0,NaN,NaN,NaN
78,1,9.50,0.100000,0,0,0,0,0,NaN,NaN,NaN
79,1,9.56,0.100000,0,0,0,0,0,NaN,NaN,NaN
80,1,10.02,0.100000,0,0,0,0,0,NaN,NaN,NaN
82,2,10.14,0.200000,0,0,0,0,0,NaN,NaN,NaN
84,2,10.26,0.200000,0,0,0,0,0,NaN,NaN,NaN
85,1,10.38,0.200000,0,0,0,0,0,NaN,NaN,NaN
86,1,10.50,0.200000,0,0,0,0,0,NaN,NaN,NaN
87,1,10.56,0.100000,0,0,0,0,0,NaN,NaN,NaN
88,1,11.02,0.100000,0,0,0,0,0,NaN,NaN,NaN
89,1,11.14,0.200000,0,0,0,0,0,NaN,NaN,NaN
90,1,11.20,0.100000,0,0,0,0,0,NaN,NaN,NaN
91,1,11.32,0.200000,0,0,0,0,0,NaN,NaN,NaN
92,1,11.38,0.100000,0,0,0,0,0,NaN,NaN,NaN
94,2,11.50,0.200000,0,0,0,0,0,NaN,NaN,NaN
95,1,11.56,0.100000,0,0,0,0,0,NaN,NaN,NaN
97,2,12.02,0.100000,0,0,0,0,0,NaN,NaN,NaN
99,2,12.14,0.200000,0,0,0,0,0,NaN,NaN,NaN
101,2,13.26,1.200000,0,0,0,0,0,NaN,NaN,NaN
