コンボ数,ノーツ数,時間,時間差,ミタマ1,ミタマ2,ミタマ3,ミタマ4,ミタマ5,レベル,最大スコア,最適バースト位置
1,1,1.25,1.416667,0,0,0,0,0,26.0,0.0,0.0
2,1,1.30,0.083333,0,0,0,0,0,NaN,NaN,NaN
3,1,1.35,0.083333,0,0,0,0,0,NaN,NaN,NaN
4,1,1.41,0.100000,0,0,0,0,0,NaN,NaN,NaN
5,1,1.46,0.083333,0,0,0,0,0,NaN,NaN,NaN
6,1,1.56,0.166667,0,0,0,0,0,NaN,NaN,NaN
7,1,2.02,0.100000,0,0,0,0,0,NaN,NaN,NaN
8,1,2.07,0.083333,0,0,0,0,0,NaN,NaN,NaN
9,1,2.12,0.083333,0,0,0,0,0,NaN,NaN,NaN
10,1,2.18,0.100000,0,0,0,0,0,NaN,NaN,NaN
12,2,2.28,0.166667,0,0,0,0,0,NaN,NaN,NaN
13,1,2.49,0.350000,0,0,0,0,0,NaN,NaN,NaN
14,1,2.55,0.100000,0,0,0,0,0,NaN,NaN,NaN
15,1,3.00,0.083333,0,0,0,0,0,NaN,NaN,NaN
16,1,3.05,0.083333,0,0,0,0,0,NaN,NaN,NaN
17,1,3.11,0.100000,0,0,0,0,0,NaN,NaN,NaN
18,1,3.21,0.166667,0,0,0,0,0,NaN,NaN,NaN
19,1,3.26,0.083333,0,0,0,0,0,NaN,NaN,NaN
20,1,3.32,0.100000,0,0,0,0,0,NaN,NaN,NaN
21,1,3.37,0.083333,0,0,0,0,0,NaN,NaN,NaN
22,1,3.42,0.083333,0,0,0,0,0,NaN,NaN,NaN
24,2,3.53,0.183333,0,0,0,0,0,NaN,NaN,NaN
25,1,4.14,0.350000,0,0,0,0,0,NaN,NaN,NaN
26,1,4.19,0.083333,0,0,0,0,0,NaN,NaN,NaN
27,1,4.25,0.100000,0,0,0,0,0,NaN,NaN,NaN
28,1,4.30,0.083333,0,0,0,0,0,NaN,NaN,NaN
29,1,4.35,0.083333,0,0,0,0,0,NaN,NaN,NaN
30,1,4.46,0.183333,0,0,0,0,0,NaN,NaN,NaN
31,1,4.51,0.083333,0,0,0,0,0,NaN,NaN,NaN
32,1,4.56,0.083333,0,0,0,0,0,NaN,NaN,NaN
33,1,5.02,0.100000,0,0,0,0,0,NaN,NaN,NaN
34,1,5.07,0.083333,0,0,0,0,0,NaN,NaN,NaN
36,2,5.18,0.183333,0,0,0,0,0,NaN,NaN,NaN
37,1,5.39,0.350000,0,0,0,0,0,NaN,NaN,NaN
38,1,5.44,0.083333,0,0,0,0,0,NaN,NaN,NaN
39,1,5.49,0.083333,0,0,0,0,0,NaN,NaN,NaN
40,1,5.55,0.100000,0,0,0,0,0,NaN,NaN,NaN
41,1,6.00,0.083333,0,0,0,0,0,NaN,NaN,NaN
42,1,6.11,0.183333,0,0,0,0,0,NaN,NaN,NaN
43,1,6.16,0.083333,0,0,0,0,0,NaN,NaN,NaN
44,1,6.21,0.083333,0,0,0,0,0,NaN,NaN,NaN
45,1,6.26,0.083333,0,0,0,0,0,NaN,NaN,NaN
46,1,6.32,0.100000,0,0,0,0,0,NaN,NaN,NaN
47,1,6.42,0.166667,0,0,0,0,0,NaN,NaN,NaN
48,1,6.48,0.100000,0,0,0,0,0,NaN,NaN,NaN
50,2,7.03,0.250000,0,0,0,0,0,NaN,NaN,NaN
52,2,7.46,0.716667,0,0,0,0,0,NaN,NaN,NaN
54,2,8.07,0.350000,0,0,0,0,0,NaN,NaN,NaN
56,2,8.28,0.350000,0,0,0,0,0,NaN,NaN,NaN
58,2,8.44,0.266667,0,0,0,0,0,NaN,NaN,NaN
59,1,9.00,0.266667,0,0,0,0,0,NaN,NaN,NaN
60,1,9.05,0.083333,0,0,0,0,0,NaN,NaN,NaN
62,2,9.11,0.100000,0,0,0,0,0,NaN,NaN,NaN
64,2,9.26,0.250000,0,0,0,0,0,NaN,NaN,NaN
65,1,9.42,0.266667,0,0,0,0,0,NaN,NaN,NaN
66,1,9.48,0.100000,0,0,0,0,0,NaN,NaN,NaN
68,2,9.53,0.083333,0,0,0,0,0,NaN,NaN,NaN
70,2,10.09,0.266667,0,0,0,0,0,NaN,NaN,NaN
