コンボ数,ノーツ数,時間,時間差,ミタマ1,ミタマ2,ミタマ3,ミタマ4,ミタマ5,レベル,最大スコア,最適バースト位置
1,1,1.08,1.133333,0,0,0,0,0,28.0,0.0,0.0
2,1,1.20,0.200000,0,0,0,0,0,NaN,NaN,NaN
4,2,1.31,0.183333,0,0,0,0,0,NaN,NaN,NaN
5,1,1.43,0.200000,0,0,0,0,0,NaN,NaN,NaN
7,2,1.54,0.183333,0,0,0,0,0,NaN,NaN,NaN
8,1,2.06,0.200000,0,0,0,0,0,NaN,NaN,NaN
10,2,2.17,0.183333,0,0,0,0,0,NaN,NaN,NaN
11,1,2.29,0.200000,0,0,0,0,0,NaN,NaN,NaN
13,2,2.41,0.200000,0,0,0,0,0,NaN,NaN,NaN
15,2,2.52,0.183333,0,0,0,0,0,NaN,NaN,NaN
16,1,3.15,0.383333,0,0,0,0,0,NaN,NaN,NaN
18,2,3.27,0.200000,0,0,0,0,0,NaN,NaN,NaN
19,1,3.38,0.183333,0,0,0,0,0,NaN,NaN,NaN
21,2,3.50,0.200000,0,0,0,0,0,NaN,NaN,NaN
22,1,4.01,0.183333,0,0,0,0,0,NaN,NaN,NaN
24,2,4.13,0.200000,0,0,0,0,0,NaN,NaN,NaN
26,2,4.24,0.183333,0,0,0,0,0,NaN,NaN,NaN
27,1,4.47,0.383333,0,0,0,0,0,NaN,NaN,NaN
29,2,4.59,0.200000,0,0,0,0,0,NaN,NaN,NaN
30,1,5.10,0.183333,0,0,0,0,0,NaN,NaN,NaN
32,2,5.22,0.200000,0,0,0,0,0,NaN,NaN,NaN
33,1,5.34,0.200000,0,0,0,0,0,NaN,NaN,NaN
35,2,5.45,0.183333,0,0,0,0,0,NaN,NaN,NaN
37,2,5.57,0.200000,0,0,0,0,0,NaN,NaN,NaN
39,2,6.20,0.383333,0,0,0,0,0,NaN,NaN,NaN
41,2,6.31,0.183333,0,0,0,0,0,NaN,NaN,NaN
43,2,6.43,0.200000,0,0,0,0,0,NaN,NaN,NaN
45,2,6.54,0.183333,0,0,0,0,0,NaN,NaN,NaN
