コンボ数,ノーツ数,時間,時間差,ミタマ1,ミタマ2,ミタマ3,ミタマ4,ミタマ5,レベル,最大スコア,最適バースト位置
1,1,1.1,1.166667,0,0,0,0,0,26,0,0
2,1,1.21,0.183333,0,0,0,0,0,NaN,NaN,NaN
3,1,1.32,0.183333,0,0,0,0,0,NaN,NaN,NaN
4,1,1.44,0.2,0,0,0,0,0,NaN,NaN,NaN
6,2,1.55,0.183333,0,0,0,0,0,NaN,NaN,NaN
7,1,2.07,0.2,0,0,0,0,0,NaN,NaN,NaN
9,2,2.19,0.2,0,0,0,0,0,NaN,NaN,NaN
10,1,2.3,0.183333,0,0,0,0,0,NaN,NaN,NaN
12,2,2.42,0.2,0,0,0,0,0,NaN,NaN,NaN
14,2,2.53,0.183333,0,0,0,0,0,NaN,NaN,NaN
15,1,3.17,0.4,0,0,0,0,0,NaN,NaN,NaN
17,2,3.28,0.183333,0,0,0,0,0,NaN,NaN,NaN
18,1,3.39,0.183333,0,0,0,0,0,NaN,NaN,NaN
20,2,3.51,0.2,0,0,0,0,0,NaN,NaN,NaN
21,1,4.02,0.183333,0,0,0,0,0,NaN,NaN,NaN
23,2,4.15,0.216667,0,0,0,0,0,NaN,NaN,NaN
25,2,4.26,0.183333,0,0,0,0,0,NaN,NaN,NaN
26,1,4.48,0.366667,0,0,0,0,0,NaN,NaN,NaN
28,2,5,0.2,0,0,0,0,0,NaN,NaN,NaN
29,1,5.12,0.2,0,0,0,0,0,NaN,NaN,NaN
31,2,5.24,0.2,0,0,0,0,0,NaN,NaN,NaN
32,1,5.35,0.183333,0,0,0,0,0,NaN,NaN,NaN
34,2,5.46,0.183333,0,0,0,0,0,NaN,NaN,NaN
36,2,5.58,0.2,0,0,0,0,0,NaN,NaN,NaN
37,1,6.22,0.4,0,0,0,0,0,NaN,NaN,NaN
38,1,6.33,0.183333,0,0,0,0,0,NaN,NaN,NaN
39,1,6.44,0.183333,0,0,0,0,0,NaN,NaN,NaN
40,1,6.55,0.183333,0,0,0,0,0,NaN,NaN,NaN
41,1,7.07,0.2,0,0,0,0,0,NaN,NaN,NaN
42,1,7.18,0.183333,0,0,0,0,0,NaN,NaN,NaN
43,1,7.31,0.216667,0,0,0,0,0,NaN,NaN,NaN
44,1,7.36,0.083333,0,0,0,0,0,NaN,NaN,NaN
45,1,7.42,0.1,0,0,0,0,0,NaN,NaN,NaN
46,1,7.53,0.183333,0,0,0,0,0,NaN,NaN,NaN
48,2,8.05,0.2,0,0,0,0,0,NaN,NaN,NaN
49,1,8.16,0.183333,0,0,0,0,0,NaN,NaN,NaN
51,2,8.29,0.216667,0,0,0,0,0,NaN,NaN,NaN
52,1,8.4,0.183333,0,0,0,0,0,NaN,NaN,NaN
54,2,8.51,0.183333,0,0,0,0,0,NaN,NaN,NaN
56,2,9.02,0.183333,0,0,0,0,0,NaN,NaN,NaN
57,1,9.25,0.383333,0,0,0,0,0,NaN,NaN,NaN
59,2,9.38,0.216667,0,0,0,0,0,NaN,NaN,NaN
60,1,9.48,0.166667,0,0,0,0,0,NaN,NaN,NaN
62,2,10,0.2,0,0,0,0,0,NaN,NaN,NaN
63,1,10.12,0.2,0,0,0,0,0,NaN,NaN,NaN
65,2,10.23,0.183333,0,0,0,0,0,NaN,NaN,NaN
67,2,10.36,0.216667,0,0,0,0,0,NaN,NaN,NaN
68,1,10.58,0.366667,0,0,0,0,0,NaN,NaN,NaN
70,2,11.09,0.183333,0,0,0,0,0,NaN,NaN,NaN
71,1,11.21,0.2,0,0,0,0,0,NaN,NaN,NaN
73,2,11.32,0.183333,0,0,0,0,0,NaN,NaN,NaN
74,1,11.45,0.216667,0,0,0,0,0,NaN,NaN,NaN
76,2,11.55,0.166667,0,0,0,0,0,NaN,NaN,NaN
78,2,12.07,0.2,0,0,0,0,0,NaN,NaN,NaN
80,2,12.3,0.383333,0,0,0,0,0,NaN,NaN,NaN
81,1,12.43,0.216667,0,0,0,0,0,NaN,NaN,NaN
82,1,12.53,0.166667,0,0,0,0,0,NaN,NaN,NaN
83,1,13.05,0.2,0,0,0,0,0,NaN,NaN,NaN
84,1,13.1,0.083333,0,0,0,0,0,NaN,NaN,NaN
85,1,13.16,0.1,0,0,0,0,0,NaN,NaN,NaN
86,1,13.22,0.1,0,0,0,0,0,NaN,NaN,NaN
88,2,13.28,0.1,0,0,0,0,0,NaN,NaN,NaN
89,1,13.39,0.183333,0,0,0,0,0,NaN,NaN,NaN
90,1,13.52,0.216667,0,0,0,0,0,NaN,NaN,NaN
91,1,14.02,0.166667,0,0,0,0,0,NaN,NaN,NaN
93,2,14.14,0.2,0,0,0,0,0,NaN,NaN,NaN
94,1,14.25,0.183333,0,0,0,0,0,NaN,NaN,NaN
96,2,14.37,0.2,0,0,0,0,0,NaN,NaN,NaN
97,1,14.5,0.216667,0,0,0,0,0,NaN,NaN,NaN
99,2,15,0.166667,0,0,0,0,0,NaN,NaN,NaN
101,2,15.12,0.2,0,0,0,0,0,NaN,NaN,NaN
102,1,15.35,0.383333,0,0,0,0,0,NaN,NaN,NaN
104,2,15.46,0.183333,0,0,0,0,0,NaN,NaN,NaN
105,1,15.58,0.2,0,0,0,0,0,NaN,NaN,NaN
107,2,16.09,0.183333,0,0,0,0,0,NaN,NaN,NaN
108,1,16.21,0.2,0,0,0,0,0,NaN,NaN,NaN
110,2,16.32,0.183333,0,0,0,0,0,NaN,NaN,NaN
112,2,16.44,0.2,0,0,0,0,0,NaN,NaN,NaN
113,1,17.07,0.383333,0,0,0,0,0,NaN,NaN,NaN
115,2,17.19,0.2,0,0,0,0,0,NaN,NaN,NaN
116,1,17.3,0.183333,0,0,0,0,0,NaN,NaN,NaN
118,2,17.42,0.2,0,0,0,0,0,NaN,NaN,NaN
119,1,17.53,0.183333,0,0,0,0,0,NaN,NaN,NaN
121,2,18.05,0.2,0,0,0,0,0,NaN,NaN,NaN
123,2,18.16,0.183333,0,0,0,0,0,NaN,NaN,NaN
124,1,18.39,0.383333,0,0,0,0,0,NaN,NaN,NaN
125,1,18.51,0.2,0,0,0,0,0,NaN,NaN,NaN
126,1,19.03,0.2,0,0,0,0,0,NaN,NaN,NaN
127,1,19.14,0.183333,0,0,0,0,0,NaN,NaN,NaN
128,1,19.25,0.183333,0,0,0,0,0,NaN,NaN,NaN
129,1,19.37,0.2,0,0,0,0,0,NaN,NaN,NaN
130,1,19.49,0.2,0,0,0,0,0,NaN,NaN,NaN
