コンボ数,ノーツ数,時間,時間差,ミタマ1,ミタマ2,ミタマ3,ミタマ4,ミタマ5,レベル,最大スコア,最適バースト位置
1,1,2.04,2.066667,0,0,0,0,0,29.0,0.0,0.0
2,1,2.14,0.166667,0,0,0,0,0,NaN,NaN,NaN
3,1,2.24,0.166667,0,0,0,0,0,NaN,NaN,NaN
4,1,2.33,0.150000,0,0,0,0,0,NaN,NaN,NaN
5,1,2.53,0.333333,0,0,0,0,0,NaN,NaN,NaN
6,1,3.02,0.150000,0,0,0,0,0,NaN,NaN,NaN
7,1,3.07,0.083333,0,0,0,0,0,NaN,NaN,NaN
8,1,3.12,0.083333,0,0,0,0,0,NaN,NaN,NaN
10,2,3.22,0.166667,0,0,0,0,0,NaN,NaN,NaN
12,2,3.31,0.150000,0,0,0,0,0,NaN,NaN,NaN
14,2,3.41,0.166667,0,0,0,0,0,NaN,NaN,NaN
16,2,3.51,0.166667,0,0,0,0,0,NaN,NaN,NaN
18,2,4.10,0.316667,0,0,0,0,0,NaN,NaN,NaN
20,2,4.30,0.333333,0,0,0,0,0,NaN,NaN,NaN
21,1,4.39,0.150000,0,0,0,0,0,NaN,NaN,NaN
22,1,4.49,0.166667,0,0,0,0,0,NaN,NaN,NaN
23,1,4.59,0.166667,0,0,0,0,0,NaN,NaN,NaN
24,1,5.08,0.150000,0,0,0,0,0,NaN,NaN,NaN
25,1,5.28,0.333333,0,0,0,0,0,NaN,NaN,NaN
26,1,5.37,0.150000,0,0,0,0,0,NaN,NaN,NaN
27,1,5.42,0.083333,0,0,0,0,0,NaN,NaN,NaN
28,1,5.47,0.083333,0,0,0,0,0,NaN,NaN,NaN
30,2,5.57,0.166667,0,0,0,0,0,NaN,NaN,NaN
32,2,6.06,0.150000,0,0,0,0,0,NaN,NaN,NaN
34,2,6.16,0.166667,0,0,0,0,0,NaN,NaN,NaN
36,2,6.45,0.483333,0,0,0,0,0,NaN,NaN,NaN
38,2,7.04,0.316667,0,0,0,0,0,NaN,NaN,NaN
39,1,7.14,0.166667,0,0,0,0,0,NaN,NaN,NaN
40,1,7.19,0.083333,0,0,0,0,0,NaN,NaN,NaN
41,1,7.24,0.083333,0,0,0,0,0,NaN,NaN,NaN
42,1,7.29,0.083333,0,0,0,0,0,NaN,NaN,NaN
43,1,7.33,0.066667,0,0,0,0,0,NaN,NaN,NaN
45,2,7.43,0.166667,0,0,0,0,0,NaN,NaN,NaN
47,2,8.02,0.316667,0,0,0,0,0,NaN,NaN,NaN
49,2,8.12,0.166667,0,0,0,0,0,NaN,NaN,NaN
50,1,8.17,0.083333,0,0,0,0,0,NaN,NaN,NaN
52,2,8.22,0.083333,0,0,0,0,0,NaN,NaN,NaN
54,2,8.31,0.150000,0,0,0,0,0,NaN,NaN,NaN
56,2,8.41,0.166667,0,0,0,0,0,NaN,NaN,NaN
