コンボ数,ノーツ数,時間,時間差,ミタマ1,ミタマ2,ミタマ3,ミタマ4,ミタマ5,レベル,最大スコア,最適バースト位置
2,2,1.29,1.483333,0,0,0,0,0,27.0,0.0,0.0
3,1,1.34,0.083333,0,0,0,0,0,NaN,NaN,NaN
4,1,1.40,0.100000,0,0,0,0,0,NaN,NaN,NaN
6,2,1.51,0.183333,0,0,0,0,0,NaN,NaN,NaN
8,2,2.03,0.200000,0,0,0,0,0,NaN,NaN,NaN
9,1,2.08,0.083333,0,0,0,0,0,NaN,NaN,NaN
10,1,2.25,0.283333,0,0,0,0,0,NaN,NaN,NaN
11,1,2.31,0.100000,0,0,0,0,0,NaN,NaN,NaN
12,1,2.42,0.183333,0,0,0,0,0,NaN,NaN,NaN
13,1,2.48,0.100000,0,0,0,0,0,NaN,NaN,NaN
15,2,2.59,0.183333,0,0,0,0,0,NaN,NaN,NaN
16,1,3.04,0.083333,0,0,0,0,0,NaN,NaN,NaN
17,1,3.10,0.100000,0,0,0,0,0,NaN,NaN,NaN
19,2,3.21,0.183333,0,0,0,0,0,NaN,NaN,NaN
21,2,3.33,0.200000,0,0,0,0,0,NaN,NaN,NaN
22,1,3.38,0.083333,0,0,0,0,0,NaN,NaN,NaN
24,2,3.55,0.283333,0,0,0,0,0,NaN,NaN,NaN
26,2,4.06,0.183333,0,0,0,0,0,NaN,NaN,NaN
28,2,4.18,0.200000,0,0,0,0,0,NaN,NaN,NaN
30,2,4.29,0.183333,0,0,0,0,0,NaN,NaN,NaN
31,1,4.34,0.083333,0,0,0,0,0,NaN,NaN,NaN
32,1,4.40,0.100000,0,0,0,0,0,NaN,NaN,NaN
34,2,4.51,0.183333,0,0,0,0,0,NaN,NaN,NaN
36,2,5.03,0.200000,0,0,0,0,0,NaN,NaN,NaN
37,1,5.08,0.083333,0,0,0,0,0,NaN,NaN,NaN
38,1,5.25,0.283333,0,0,0,0,0,NaN,NaN,NaN
39,1,5.31,0.100000,0,0,0,0,0,NaN,NaN,NaN
40,1,5.42,0.183333,0,0,0,0,0,NaN,NaN,NaN
41,1,5.47,0.083333,0,0,0,0,0,NaN,NaN,NaN
43,2,5.59,0.200000,0,0,0,0,0,NaN,NaN,NaN
45,2,6.10,0.183333,0,0,0,0,0,NaN,NaN,NaN
47,2,6.21,0.183333,0,0,0,0,0,NaN,NaN,NaN
49,2,6.27,0.100000,0,0,0,0,0,NaN,NaN,NaN
51,2,6.33,0.100000,0,0,0,0,0,NaN,NaN,NaN
53,2,7.06,0.550000,0,0,0,0,0,NaN,NaN,NaN
55,2,7.29,0.383333,0,0,0,0,0,NaN,NaN,NaN
56,1,7.34,0.083333,0,0,0,0,0,NaN,NaN,NaN
57,1,7.40,0.100000,0,0,0,0,0,NaN,NaN,NaN
59,2,7.51,0.183333,0,0,0,0,0,NaN,NaN,NaN
61,2,8.03,0.200000,0,0,0,0,0,NaN,NaN,NaN
62,1,8.08,0.083333,0,0,0,0,0,NaN,NaN,NaN
63,1,8.25,0.283333,0,0,0,0,0,NaN,NaN,NaN
64,1,8.31,0.100000,0,0,0,0,0,NaN,NaN,NaN
65,1,8.42,0.183333,0,0,0,0,0,NaN,NaN,NaN
66,1,8.48,0.100000,0,0,0,0,0,NaN,NaN,NaN
68,2,8.59,0.183333,0,0,0,0,0,NaN,NaN,NaN
69,1,9.04,0.083333,0,0,0,0,0,NaN,NaN,NaN
70,1,9.10,0.100000,0,0,0,0,0,NaN,NaN,NaN
