コンボ数,ノーツ数,時間,時間差,ミタマ1,ミタマ2,ミタマ3,ミタマ4,ミタマ5,レベル,最大スコア,最適バースト位置
1,1,1.32,1.533333,0,0,0,0,0,27.0,0.0,0.0
2,1,1.38,0.100000,0,0,0,0,0,NaN,NaN,NaN
3,1,1.44,0.100000,0,0,0,0,0,NaN,NaN,NaN
4,1,1.49,0.083333,0,0,0,0,0,NaN,NaN,NaN
5,1,1.55,0.100000,0,0,0,0,0,NaN,NaN,NaN
6,1,2.01,0.100000,0,0,0,0,0,NaN,NaN,NaN
7,1,2.07,0.100000,0,0,0,0,0,NaN,NaN,NaN
8,1,2.13,0.100000,0,0,0,0,0,NaN,NaN,NaN
9,1,2.18,0.083333,0,0,0,0,0,NaN,NaN,NaN
10,1,2.24,0.100000,0,0,0,0,0,NaN,NaN,NaN
11,1,2.30,0.100000,0,0,0,0,0,NaN,NaN,NaN
12,1,2.36,0.100000,0,0,0,0,0,NaN,NaN,NaN
14,2,2.42,0.100000,0,0,0,0,0,NaN,NaN,NaN
16,2,2.57,0.250000,0,0,0,0,0,NaN,NaN,NaN
18,2,3.13,0.266667,0,0,0,0,0,NaN,NaN,NaN
19,1,3.28,0.250000,0,0,0,0,0,NaN,NaN,NaN
20,1,3.34,0.100000,0,0,0,0,0,NaN,NaN,NaN
21,1,3.40,0.100000,0,0,0,0,0,NaN,NaN,NaN
22,1,3.46,0.100000,0,0,0,0,0,NaN,NaN,NaN
23,1,3.51,0.083333,0,0,0,0,0,NaN,NaN,NaN
24,1,3.57,0.100000,0,0,0,0,0,NaN,NaN,NaN
25,1,4.03,0.100000,0,0,0,0,0,NaN,NaN,NaN
26,1,4.09,0.100000,0,0,0,0,0,NaN,NaN,NaN
27,1,4.15,0.100000,0,0,0,0,0,NaN,NaN,NaN
28,1,4.20,0.083333,0,0,0,0,0,NaN,NaN,NaN
29,1,4.26,0.100000,0,0,0,0,0,NaN,NaN,NaN
30,1,4.32,0.100000,0,0,0,0,0,NaN,NaN,NaN
32,2,4.38,0.100000,0,0,0,0,0,NaN,NaN,NaN
34,2,4.53,0.250000,0,0,0,0,0,NaN,NaN,NaN
36,2,5.09,0.266667,0,0,0,0,0,NaN,NaN,NaN
37,1,5.24,0.250000,0,0,0,0,0,NaN,NaN,NaN
38,1,5.30,0.100000,0,0,0,0,0,NaN,NaN,NaN
39,1,5.36,0.100000,0,0,0,0,0,NaN,NaN,NaN
40,1,5.42,0.100000,0,0,0,0,0,NaN,NaN,NaN
41,1,5.48,0.100000,0,0,0,0,0,NaN,NaN,NaN
42,1,5.53,0.083333,0,0,0,0,0,NaN,NaN,NaN
43,1,5.59,0.100000,0,0,0,0,0,NaN,NaN,NaN
44,1,6.05,0.100000,0,0,0,0,0,NaN,NaN,NaN
45,1,6.11,0.100000,0,0,0,0,0,NaN,NaN,NaN
46,1,6.17,0.100000,0,0,0,0,0,NaN,NaN,NaN
47,1,6.22,0.083333,0,0,0,0,0,NaN,NaN,NaN
48,1,6.28,0.100000,0,0,0,0,0,NaN,NaN,NaN
50,2,6.34,0.100000,0,0,0,0,0,NaN,NaN,NaN
52,2,6.49,0.250000,0,0,0,0,0,NaN,NaN,NaN
54,2,7.05,0.266667,0,0,0,0,0,NaN,NaN,NaN
55,1,7.20,0.250000,0,0,0,0,0,NaN,NaN,NaN
56,1,7.26,0.100000,0,0,0,0,0,NaN,NaN,NaN
