コンボ数,ノーツ数,時間,時間差,ミタマ1,ミタマ2,ミタマ3,ミタマ4,ミタマ5,レベル,最大スコア,最適バースト位置
1,1,1.35,1.583333,0,0,0,0,0,27.0,0.0,0.0
2,1,1.41,0.100000,0,0,0,0,0,NaN,NaN,NaN
3,1,1.47,0.100000,0,0,0,0,0,NaN,NaN,NaN
4,1,1.53,0.100000,0,0,0,0,0,NaN,NaN,NaN
5,1,1.58,0.083333,0,0,0,0,0,NaN,NaN,NaN
6,1,2.04,0.100000,0,0,0,0,0,NaN,NaN,NaN
7,1,2.10,0.100000,0,0,0,0,0,NaN,NaN,NaN
8,1,2.16,0.100000,0,0,0,0,0,NaN,NaN,NaN
9,1,2.22,0.100000,0,0,0,0,0,NaN,NaN,NaN
10,1,2.28,0.100000,0,0,0,0,0,NaN,NaN,NaN
11,1,2.34,0.100000,0,0,0,0,0,NaN,NaN,NaN
12,1,2.40,0.100000,0,0,0,0,0,NaN,NaN,NaN
13,1,2.46,0.100000,0,0,0,0,0,NaN,NaN,NaN
14,1,2.52,0.100000,0,0,0,0,0,NaN,NaN,NaN
15,1,2.58,0.100000,0,0,0,0,0,NaN,NaN,NaN
16,1,3.04,0.100000,0,0,0,0,0,NaN,NaN,NaN
17,1,3.10,0.100000,0,0,0,0,0,NaN,NaN,NaN
18,1,3.15,0.083333,0,0,0,0,0,NaN,NaN,NaN
19,1,3.21,0.100000,0,0,0,0,0,NaN,NaN,NaN
20,1,3.27,0.100000,0,0,0,0,0,NaN,NaN,NaN
21,1,3.33,0.100000,0,0,0,0,0,NaN,NaN,NaN
22,1,3.39,0.100000,0,0,0,0,0,NaN,NaN,NaN
23,1,3.45,0.100000,0,0,0,0,0,NaN,NaN,NaN
24,1,3.51,0.100000,0,0,0,0,0,NaN,NaN,NaN
25,1,3.57,0.100000,0,0,0,0,0,NaN,NaN,NaN
26,1,4.03,0.100000,0,0,0,0,0,NaN,NaN,NaN
27,1,4.09,0.100000,0,0,0,0,0,NaN,NaN,NaN
28,1,4.15,0.100000,0,0,0,0,0,NaN,NaN,NaN
29,1,4.21,0.100000,0,0,0,0,0,NaN,NaN,NaN
30,1,4.27,0.100000,0,0,0,0,0,NaN,NaN,NaN
31,1,4.32,0.083333,0,0,0,0,0,NaN,NaN,NaN
32,1,4.38,0.100000,0,0,0,0,0,NaN,NaN,NaN
33,1,4.44,0.100000,0,0,0,0,0,NaN,NaN,NaN
34,1,4.50,0.100000,0,0,0,0,0,NaN,NaN,NaN
35,1,4.56,0.100000,0,0,0,0,0,NaN,NaN,NaN
36,1,5.02,0.100000,0,0,0,0,0,NaN,NaN,NaN
37,1,5.08,0.100000,0,0,0,0,0,NaN,NaN,NaN
38,1,5.14,0.100000,0,0,0,0,0,NaN,NaN,NaN
39,1,5.20,0.100000,0,0,0,0,0,NaN,NaN,NaN
40,1,5.26,0.100000,0,0,0,0,0,NaN,NaN,NaN
41,1,5.32,0.100000,0,0,0,0,0,NaN,NaN,NaN
42,1,5.38,0.100000,0,0,0,0,0,NaN,NaN,NaN
43,1,5.43,0.083333,0,0,0,0,0,NaN,NaN,NaN
44,1,5.49,0.100000,0,0,0,0,0,NaN,NaN,NaN
45,1,5.55,0.100000,0,0,0,0,0,NaN,NaN,NaN
46,1,6.01,0.100000,0,0,0,0,0,NaN,NaN,NaN
47,1,6.07,0.100000,0,0,0,0,0,NaN,NaN,NaN
48,1,6.13,0.100000,0,0,0,0,0,NaN,NaN,NaN
49,1,6.19,0.100000,0,0,0,0,0,NaN,NaN,NaN
50,1,6.25,0.100000,0,0,0,0,0,NaN,NaN,NaN
51,1,6.31,0.100000,0,0,0,0,0,NaN,NaN,NaN
52,1,6.37,0.100000,0,0,0,0,0,NaN,NaN,NaN
53,1,6.43,0.100000,0,0,0,0,0,NaN,NaN,NaN
54,1,6.49,0.100000,0,0,0,0,0,NaN,NaN,NaN
55,1,6.55,0.100000,0,0,0,0,0,NaN,NaN,NaN
56,1,7.00,0.083333,0,0,0,0,0,NaN,NaN,NaN
57,1,7.06,0.100000,0,0,0,0,0,NaN,NaN,NaN
58,1,7.12,0.100000,0,0,0,0,0,NaN,NaN,NaN
59,1,7.18,0.100000,0,0,0,0,0,NaN,NaN,NaN
60,1,7.24,0.100000,0,0,0,0,0,NaN,NaN,NaN
61,1,7.30,0.100000,0,0,0,0,0,NaN,NaN,NaN
62,1,7.36,0.100000,0,0,0,0,0,NaN,NaN,NaN
63,1,7.42,0.100000,0,0,0,0,0,NaN,NaN,NaN
64,1,7.48,0.100000,0,0,0,0,0,NaN,NaN,NaN
65,1,7.54,0.100000,0,0,0,0,0,NaN,NaN,NaN
66,1,8.00,0.100000,0,0,0,0,0,NaN,NaN,NaN
67,1,8.06,0.100000,0,0,0,0,0,NaN,NaN,NaN
68,1,8.11,0.083333,0,0,0,0,0,NaN,NaN,NaN
69,1,8.17,0.100000,0,0,0,0,0,NaN,NaN,NaN
70,1,8.23,0.100000,0,0,0,0,0,NaN,NaN,NaN
71,1,8.29,0.100000,0,0,0,0,0,NaN,NaN,NaN
72,1,8.35,0.100000,0,0,0,0,0,NaN,NaN,NaN
73,1,8.41,0.100000,0,0,0,0,0,NaN,NaN,NaN
74,1,8.47,0.100000,0,0,0,0,0,NaN,NaN,NaN
75,1,8.53,0.100000,0,0,0,0,0,NaN,NaN,NaN
76,1,8.59,0.100000,0,0,0,0,0,NaN,NaN,NaN
77,1,9.05,0.100000,0,0,0,0,0,NaN,NaN,NaN
78,1,9.11,0.100000,0,0,0,0,0,NaN,NaN,NaN
79,1,9.17,0.100000,0,0,0,0,0,NaN,NaN,NaN
80,1,9.23,0.100000,0,0,0,0,0,NaN,NaN,NaN
81,1,9.28,0.083333,0,0,0,0,0,NaN,NaN,NaN
82,1,9.34,0.100000,0,0,0,0,0,NaN,NaN,NaN
83,1,9.40,0.100000,0,0,0,0,0,NaN,NaN,NaN
84,1,9.46,0.100000,0,0,0,0,0,NaN,NaN,NaN
85,1,9.52,0.100000,0,0,0,0,0,NaN,NaN,NaN
86,1,9.58,0.100000,0,0,0,0,0,NaN,NaN,NaN
87,1,10.04,0.100000,0,0,0,0,0,NaN,NaN,NaN
88,1,10.10,0.100000,0,0,0,0,0,NaN,NaN,NaN
89,1,10.16,0.100000,0,0,0,0,0,NaN,NaN,NaN
90,1,10.22,0.100000,0,0,0,0,0,NaN,NaN,NaN
91,1,10.28,0.100000,0,0,0,0,0,NaN,NaN,NaN
92,1,10.34,0.100000,0,0,0,0,0,NaN,NaN,NaN
93,1,10.40,0.100000,0,0,0,0,0,NaN,NaN,NaN
94,1,10.45,0.083333,0,0,0,0,0,NaN,NaN,NaN
95,1,10.51,0.100000,0,0,0,0,0,NaN,NaN,NaN
96,1,10.57,0.100000,0,0,0,0,0,NaN,NaN,NaN
97,1,11.03,0.100000,0,0,0,0,0,NaN,NaN,NaN
98,1,11.09,0.100000,0,0,0,0,0,NaN,NaN,NaN
99,1,11.15,0.100000,0,0,0,0,0,NaN,NaN,NaN
100,1,11.21,0.100000,0,0,0,0,0,NaN,NaN,NaN
101,1,11.27,0.100000,0,0,0,0,0,NaN,NaN,NaN
102,1,11.33,0.100000,0,0,0,0,0,NaN,NaN,NaN
103,1,11.39,0.100000,0,0,0,0,0,NaN,NaN,NaN
104,1,11.45,0.100000,0,0,0,0,0,NaN,NaN,NaN
105,1,11.51,0.100000,0,0,0,0,0,NaN,NaN,NaN
106,1,11.56,0.083333,0,0,0,0,0,NaN,NaN,NaN
107,1,12.02,0.100000,0,0,0,0,0,NaN,NaN,NaN
108,1,12.08,0.100000,0,0,0,0,0,NaN,NaN,NaN
109,1,12.14,0.100000,0,0,0,0,0,NaN,NaN,NaN
110,1,12.20,0.100000,0,0,0,0,0,NaN,NaN,NaN
111,1,12.26,0.100000,0,0,0,0,0,NaN,NaN,NaN
112,1,12.32,0.100000,0,0,0,0,0,NaN,NaN,NaN
113,1,12.38,0.100000,0,0,0,0,0,NaN,NaN,NaN
114,1,12.44,0.100000,0,0,0,0,0,NaN,NaN,NaN
115,1,12.50,0.100000,0,0,0,0,0,NaN,NaN,NaN
116,1,12.56,0.100000,0,0,0,0,0,NaN,NaN,NaN
117,1,13.02,0.100000,0,0,0,0,0,NaN,NaN,NaN
118,1,13.08,0.100000,0,0,0,0,0,NaN,NaN,NaN
119,1,13.13,0.083333,0,0,0,0,0,NaN,NaN,NaN
120,1,13.19,0.100000,0,0,0,0,0,NaN,NaN,NaN
121,1,13.25,0.100000,0,0,0,0,0,NaN,NaN,NaN
122,1,13.31,0.100000,0,0,0,0,0,NaN,NaN,NaN
123,1,13.37,0.100000,0,0,0,0,0,NaN,NaN,NaN
124,1,13.43,0.100000,0,0,0,0,0,NaN,NaN,NaN
125,1,13.49,0.100000,0,0,0,0,0,NaN,NaN,NaN
126,1,14.01,0.200000,0,0,0,0,0,NaN,NaN,NaN
127,1,14.13,0.200000,0,0,0,0,0,NaN,NaN,NaN
128,1,14.25,0.200000,0,0,0,0,0,NaN,NaN,NaN
130,2,14.36,0.183333,0,0,0,0,0,NaN,NaN,NaN
131,1,14.48,0.200000,0,0,0,0,0,NaN,NaN,NaN
132,1,15.00,0.200000,0,0,0,0,0,NaN,NaN,NaN
134,2,15.12,0.200000,0,0,0,0,0,NaN,NaN,NaN
135,1,15.24,0.200000,0,0,0,0,0,NaN,NaN,NaN
137,2,15.36,0.200000,0,0,0,0,0,NaN,NaN,NaN
138,1,15.47,0.183333,0,0,0,0,0,NaN,NaN,NaN
139,1,15.59,0.200000,0,0,0,0,0,NaN,NaN,NaN
141,2,16.11,0.200000,0,0,0,0,0,NaN,NaN,NaN
142,1,16.23,0.200000,0,0,0,0,0,NaN,NaN,NaN
143,1,16.35,0.200000,0,0,0,0,0,NaN,NaN,NaN
145,2,16.47,0.200000,0,0,0,0,0,NaN,NaN,NaN
146,1,16.58,0.183333,0,0,0,0,0,NaN,NaN,NaN
148,2,17.10,0.200000,0,0,0,0,0,NaN,NaN,NaN
150,2,17.22,0.200000,0,0,0,0,0,NaN,NaN,NaN
151,1,17.46,0.400000,0,0,0,0,0,NaN,NaN,NaN
152,1,18.09,0.383333,0,0,0,0,0,NaN,NaN,NaN
153,1,18.33,0.400000,0,0,0,0,0,NaN,NaN,NaN
155,2,18.57,0.400000,0,0,0,0,0,NaN,NaN,NaN
157,2,20.08,1.183333,0,0,0,0,0,NaN,NaN,NaN
158,1,20.32,0.400000,0,0,0,0,0,NaN,NaN,NaN
159,1,20.43,0.183333,0,0,0,0,0,NaN,NaN,NaN
161,2,20.55,0.200000,0,0,0,0,0,NaN,NaN,NaN
162,1,21.07,0.200000,0,0,0,0,0,NaN,NaN,NaN
163,1,21.19,0.200000,0,0,0,0,0,NaN,NaN,NaN
165,2,21.31,0.200000,0,0,0,0,0,NaN,NaN,NaN
166,1,21.43,0.200000,0,0,0,0,0,NaN,NaN,NaN
168,2,21.54,0.183333,0,0,0,0,0,NaN,NaN,NaN
169,1,22.06,0.200000,0,0,0,0,0,NaN,NaN,NaN
170,1,22.18,0.200000,0,0,0,0,0,NaN,NaN,NaN
172,2,22.30,0.200000,0,0,0,0,0,NaN,NaN,NaN
173,1,22.42,0.200000,0,0,0,0,0,NaN,NaN,NaN
174,1,22.54,0.200000,0,0,0,0,0,NaN,NaN,NaN
176,2,23.06,0.200000,0,0,0,0,0,NaN,NaN,NaN
177,1,23.17,0.183333,0,0,0,0,0,NaN,NaN,NaN
179,2,23.29,0.200000,0,0,0,0,0,NaN,NaN,NaN
181,2,23.41,0.200000,0,0,0,0,0,NaN,NaN,NaN
182,1,24.05,0.400000,0,0,0,0,0,NaN,NaN,NaN
183,1,24.28,0.383333,0,0,0,0,0,NaN,NaN,NaN
184,1,24.52,0.400000,0,0,0,0,0,NaN,NaN,NaN
186,2,25.16,0.400000,0,0,0,0,0,NaN,NaN,NaN
188,2,25.51,0.583333,0,0,0,0,0,NaN,NaN,NaN
189,1,26.03,0.200000,0,0,0,0,0,NaN,NaN,NaN
190,1,26.06,0.050000,0,0,0,0,0,NaN,NaN,NaN
191,1,26.09,0.050000,0,0,0,0,0,NaN,NaN,NaN
192,1,26.12,0.050000,0,0,0,0,0,NaN,NaN,NaN
193,1,26.15,0.050000,0,0,0,0,0,NaN,NaN,NaN
194,1,26.18,0.050000,0,0,0,0,0,NaN,NaN,NaN
195,1,26.21,0.050000,0,0,0,0,0,NaN,NaN,NaN
196,1,26.24,0.050000,0,0,0,0,0,NaN,NaN,NaN
197,1,26.27,0.050000,0,0,0,0,0,NaN,NaN,NaN
198,1,26.30,0.050000,0,0,0,0,0,NaN,NaN,NaN
199,1,26.33,0.050000,0,0,0,0,0,NaN,NaN,NaN
200,1,26.36,0.050000,0,0,0,0,0,NaN,NaN,NaN
201,1,26.39,0.050000,0,0,0,0,0,NaN,NaN,NaN
202,1,26.42,0.050000,0,0,0,0,0,NaN,NaN,NaN
203,1,26.45,0.050000,0,0,0,0,0,NaN,NaN,NaN
204,1,26.48,0.050000,0,0,0,0,0,NaN,NaN,NaN
205,1,26.51,0.050000,0,0,0,0,0,NaN,NaN,NaN
206,1,26.56,0.083333,0,0,0,0,0,NaN,NaN,NaN
207,1,27.02,0.100000,0,0,0,0,0,NaN,NaN,NaN
208,1,27.14,0.200000,0,0,0,0,0,NaN,NaN,NaN
209,1,27.26,0.200000,0,0,0,0,0,NaN,NaN,NaN
210,1,27.32,0.100000,0,0,0,0,0,NaN,NaN,NaN
211,1,27.38,0.100000,0,0,0,0,0,NaN,NaN,NaN
212,1,27.50,0.200000,0,0,0,0,0,NaN,NaN,NaN
213,1,28.02,0.200000,0,0,0,0,0,NaN,NaN,NaN
215,2,28.13,0.183333,0,0,0,0,0,NaN,NaN,NaN
217,2,28.25,0.200000,0,0,0,0,0,NaN,NaN,NaN
218,1,28.31,0.100000,0,0,0,0,0,NaN,NaN,NaN
219,1,28.37,0.100000,0,0,0,0,0,NaN,NaN,NaN
220,1,28.49,0.200000,0,0,0,0,0,NaN,NaN,NaN
221,1,29.01,0.200000,0,0,0,0,0,NaN,NaN,NaN
222,1,29.07,0.100000,0,0,0,0,0,NaN,NaN,NaN
223,1,29.13,0.100000,0,0,0,0,0,NaN,NaN,NaN
224,1,29.24,0.183333,0,0,0,0,0,NaN,NaN,NaN
225,1,29.36,0.200000,0,0,0,0,0,NaN,NaN,NaN
227,2,29.48,0.200000,0,0,0,0,0,NaN,NaN,NaN
229,2,30.00,0.200000,0,0,0,0,0,NaN,NaN,NaN
231,2,30.12,0.200000,0,0,0,0,0,NaN,NaN,NaN
233,2,30.24,0.200000,0,0,0,0,0,NaN,NaN,NaN
235,2,30.36,0.200000,0,0,0,0,0,NaN,NaN,NaN
237,2,30.47,0.183333,0,0,0,0,0,NaN,NaN,NaN
239,2,30.59,0.200000,0,0,0,0,0,NaN,NaN,NaN
241,2,31.11,0.200000,0,0,0,0,0,NaN,NaN,NaN
243,2,31.23,0.200000,0,0,0,0,0,NaN,NaN,NaN
245,2,31.35,0.200000,0,0,0,0,0,NaN,NaN,NaN
247,2,32.58,1.383333,0,0,0,0,0,NaN,NaN,NaN
248,1,33.09,0.183333,0,0,0,0,0,NaN,NaN,NaN
249,1,33.15,0.100000,0,0,0,0,0,NaN,NaN,NaN
250,1,33.21,0.100000,0,0,0,0,0,NaN,NaN,NaN
251,1,33.33,0.200000,0,0,0,0,0,NaN,NaN,NaN
252,1,33.45,0.200000,0,0,0,0,0,NaN,NaN,NaN
253,1,33.51,0.100000,0,0,0,0,0,NaN,NaN,NaN
254,1,33.57,0.100000,0,0,0,0,0,NaN,NaN,NaN
255,1,34.09,0.200000,0,0,0,0,0,NaN,NaN,NaN
256,1,34.21,0.200000,0,0,0,0,0,NaN,NaN,NaN
258,2,34.32,0.183333,0,0,0,0,0,NaN,NaN,NaN
260,2,34.44,0.200000,0,0,0,0,0,NaN,NaN,NaN
261,1,34.50,0.100000,0,0,0,0,0,NaN,NaN,NaN
262,1,34.56,0.100000,0,0,0,0,0,NaN,NaN,NaN
263,1,35.08,0.200000,0,0,0,0,0,NaN,NaN,NaN
264,1,35.20,0.200000,0,0,0,0,0,NaN,NaN,NaN
265,1,35.26,0.100000,0,0,0,0,0,NaN,NaN,NaN
266,1,35.32,0.100000,0,0,0,0,0,NaN,NaN,NaN
267,1,35.43,0.183333,0,0,0,0,0,NaN,NaN,NaN
268,1,35.55,0.200000,0,0,0,0,0,NaN,NaN,NaN
