コンボ数,ノーツ数,時間,時間差,ミタマ1,ミタマ2,ミタマ3,ミタマ4,ミタマ5,レベル,最大スコア,最適バースト位置
2,2,1.40,1.666667,0,0,0,0,0,27.0,0.0,0.0
4,2,2.05,0.416667,0,0,0,0,0,NaN,NaN,NaN
5,1,2.30,0.416667,0,0,0,0,0,NaN,NaN,NaN
7,2,2.48,0.300000,0,0,0,0,0,NaN,NaN,NaN
9,2,3.07,0.316667,0,0,0,0,0,NaN,NaN,NaN
11,2,3.32,0.416667,0,0,0,0,0,NaN,NaN,NaN
12,1,3.45,0.216667,0,0,0,0,0,NaN,NaN,NaN
13,1,3.57,0.200000,0,0,0,0,0,NaN,NaN,NaN
15,2,4.10,0.216667,0,0,0,0,0,NaN,NaN,NaN
17,2,4.35,0.416667,0,0,0,0,0,NaN,NaN,NaN
19,2,5.00,0.416667,0,0,0,0,0,NaN,NaN,NaN
21,2,5.24,0.400000,0,0,0,0,0,NaN,NaN,NaN
22,1,5.50,0.433333,0,0,0,0,0,NaN,NaN,NaN
24,2,6.08,0.300000,0,0,0,0,0,NaN,NaN,NaN
26,2,6.27,0.316667,0,0,0,0,0,NaN,NaN,NaN
28,2,6.52,0.416667,0,0,0,0,0,NaN,NaN,NaN
29,1,7.04,0.200000,0,0,0,0,0,NaN,NaN,NaN
30,1,7.17,0.216667,0,0,0,0,0,NaN,NaN,NaN
32,2,7.30,0.216667,0,0,0,0,0,NaN,NaN,NaN
33,1,7.36,0.100000,0,0,0,0,0,NaN,NaN,NaN
34,1,7.42,0.100000,0,0,0,0,0,NaN,NaN,NaN
36,2,7.54,0.200000,0,0,0,0,0,NaN,NaN,NaN
37,1,8.07,0.216667,0,0,0,0,0,NaN,NaN,NaN
38,1,8.19,0.200000,0,0,0,0,0,NaN,NaN,NaN
39,1,8.32,0.216667,0,0,0,0,0,NaN,NaN,NaN
40,1,8.45,0.216667,0,0,0,0,0,NaN,NaN,NaN
41,1,8.51,0.100000,0,0,0,0,0,NaN,NaN,NaN
42,1,8.57,0.100000,0,0,0,0,0,NaN,NaN,NaN
43,1,9.03,0.100000,0,0,0,0,0,NaN,NaN,NaN
44,1,9.09,0.100000,0,0,0,0,0,NaN,NaN,NaN
45,1,9.16,0.116667,0,0,0,0,0,NaN,NaN,NaN
46,1,9.22,0.100000,0,0,0,0,0,NaN,NaN,NaN
47,1,9.28,0.100000,0,0,0,0,0,NaN,NaN,NaN
48,1,9.34,0.100000,0,0,0,0,0,NaN,NaN,NaN
49,1,9.41,0.116667,0,0,0,0,0,NaN,NaN,NaN
50,1,9.47,0.100000,0,0,0,0,0,NaN,NaN,NaN
51,1,9.53,0.100000,0,0,0,0,0,NaN,NaN,NaN
52,1,10.00,0.116667,0,0,0,0,0,NaN,NaN,NaN
53,1,10.12,0.200000,0,0,0,0,0,NaN,NaN,NaN
54,1,10.24,0.200000,0,0,0,0,0,NaN,NaN,NaN
55,1,10.31,0.116667,0,0,0,0,0,NaN,NaN,NaN
56,1,10.37,0.100000,0,0,0,0,0,NaN,NaN,NaN
57,1,10.43,0.100000,0,0,0,0,0,NaN,NaN,NaN
58,1,10.49,0.100000,0,0,0,0,0,NaN,NaN,NaN
59,1,10.56,0.116667,0,0,0,0,0,NaN,NaN,NaN
60,1,11.02,0.100000,0,0,0,0,0,NaN,NaN,NaN
61,1,11.08,0.100000,0,0,0,0,0,NaN,NaN,NaN
