コンボ数,ノーツ数,時間,時間差,ミタマ1,ミタマ2,ミタマ3,ミタマ4,ミタマ5,レベル,最大スコア,最適バースト位置
1,1,1.51,1.850000,0,0,0,0,0,25.0,0.0,0.0
3,2,2.47,0.933333,0,0,0,0,0,NaN,NaN,NaN
4,1,3.02,0.250000,0,0,0,0,0,NaN,NaN,NaN
5,1,3.09,0.116667,0,0,0,0,0,NaN,NaN,NaN
6,1,3.16,0.116667,0,0,0,0,0,NaN,NaN,NaN
7,1,3.23,0.116667,0,0,0,0,0,NaN,NaN,NaN
8,1,3.30,0.116667,0,0,0,0,0,NaN,NaN,NaN
10,2,3.44,0.233333,0,0,0,0,0,NaN,NaN,NaN
12,2,4.12,0.466667,0,0,0,0,0,NaN,NaN,NaN
13,1,4.26,0.233333,0,0,0,0,0,NaN,NaN,NaN
15,2,4.40,0.233333,0,0,0,0,0,NaN,NaN,NaN
17,2,5.08,0.466667,0,0,0,0,0,NaN,NaN,NaN
18,1,5.22,0.233333,0,0,0,0,0,NaN,NaN,NaN
20,2,5.36,0.233333,0,0,0,0,0,NaN,NaN,NaN
21,1,5.50,0.233333,0,0,0,0,0,NaN,NaN,NaN
23,2,6.04,0.233333,0,0,0,0,0,NaN,NaN,NaN
24,1,6.18,0.233333,0,0,0,0,0,NaN,NaN,NaN
26,2,6.32,0.233333,0,0,0,0,0,NaN,NaN,NaN
28,2,7.01,0.483333,0,0,0,0,0,NaN,NaN,NaN
29,1,7.15,0.233333,0,0,0,0,0,NaN,NaN,NaN
31,2,7.29,0.233333,0,0,0,0,0,NaN,NaN,NaN
33,2,7.57,0.466667,0,0,0,0,0,NaN,NaN,NaN
34,1,8.11,0.233333,0,0,0,0,0,NaN,NaN,NaN
36,2,8.25,0.233333,0,0,0,0,0,NaN,NaN,NaN
38,2,8.53,0.466667,0,0,0,0,0,NaN,NaN,NaN
39,1,9.07,0.233333,0,0,0,0,0,NaN,NaN,NaN
41,2,9.21,0.233333,0,0,0,0,0,NaN,NaN,NaN
43,2,9.35,0.233333,0,0,0,0,0,NaN,NaN,NaN
45,2,9.49,0.233333,0,0,0,0,0,NaN,NaN,NaN
46,1,9.54,0.083333,0,0,0,0,0,NaN,NaN,NaN
47,1,9.59,0.083333,0,0,0,0,0,NaN,NaN,NaN
48,1,10.03,0.066667,0,0,0,0,0,NaN,NaN,NaN
50,2,10.17,0.233333,0,0,0,0,0,NaN,NaN,NaN
52,2,10.46,0.483333,0,0,0,0,0,NaN,NaN,NaN
53,1,11.00,0.233333,0,0,0,0,0,NaN,NaN,NaN
55,2,11.14,0.233333,0,0,0,0,0,NaN,NaN,NaN
57,2,11.42,0.466667,0,0,0,0,0,NaN,NaN,NaN
58,1,11.56,0.233333,0,0,0,0,0,NaN,NaN,NaN
60,2,12.10,0.233333,0,0,0,0,0,NaN,NaN,NaN
62,2,12.38,0.466667,0,0,0,0,0,NaN,NaN,NaN
63,1,12.52,0.233333,0,0,0,0,0,NaN,NaN,NaN
65,2,13.06,0.233333,0,0,0,0,0,NaN,NaN,NaN
67,2,13.27,0.350000,0,0,0,0,0,NaN,NaN,NaN
68,1,13.34,0.116667,0,0,0,0,0,NaN,NaN,NaN
69,1,13.41,0.116667,0,0,0,0,0,NaN,NaN,NaN
70,1,13.48,0.116667,0,0,0,0,0,NaN,NaN,NaN
72,2,14.02,0.233333,0,0,0,0,0,NaN,NaN,NaN
74,2,14.31,0.483333,0,0,0,0,0,NaN,NaN,NaN
76,2,14.45,0.233333,0,0,0,0,0,NaN,NaN,NaN
78,2,14.59,0.233333,0,0,0,0,0,NaN,NaN,NaN
79,1,15.20,0.350000,0,0,0,0,0,NaN,NaN,NaN
80,1,15.23,0.050000,0,0,0,0,0,NaN,NaN,NaN
82,2,15.27,0.066667,0,0,0,0,0,NaN,NaN,NaN
83,1,15.41,0.233333,0,0,0,0,0,NaN,NaN,NaN
84,1,15.55,0.233333,0,0,0,0,0,NaN,NaN,NaN
85,1,16.09,0.233333,0,0,0,0,0,NaN,NaN,NaN
86,1,16.23,0.233333,0,0,0,0,0,NaN,NaN,NaN
88,2,16.51,0.466667,0,0,0,0,0,NaN,NaN,NaN
90,2,17.47,0.933333,0,0,0,0,0,NaN,NaN,NaN
92,2,18.02,0.250000,0,0,0,0,0,NaN,NaN,NaN
94,2,18.16,0.233333,0,0,0,0,0,NaN,NaN,NaN
96,2,18.30,0.233333,0,0,0,0,0,NaN,NaN,NaN
98,2,18.44,0.233333,0,0,0,0,0,NaN,NaN,NaN
100,2,19.12,0.466667,0,0,0,0,0,NaN,NaN,NaN
101,1,19.26,0.233333,0,0,0,0,0,NaN,NaN,NaN
103,2,19.40,0.233333,0,0,0,0,0,NaN,NaN,NaN
105,2,20.08,0.466667,0,0,0,0,0,NaN,NaN,NaN
