コンボ数,ノーツ数,時間,時間差,ミタマ1,ミタマ2,ミタマ3,ミタマ4,ミタマ5,レベル,最大スコア,最適バースト位置
2,2,2.35,2.583333,0,0,0,0,0,26.0,0.0,0.0
3,1,3.04,0.483333,0,0,0,0,0,NaN,NaN,NaN
4,1,3.14,0.166667,0,0,0,0,0,NaN,NaN,NaN
5,1,3.23,0.150000,0,0,0,0,0,NaN,NaN,NaN
6,1,3.33,0.166667,0,0,0,0,0,NaN,NaN,NaN
7,1,3.43,0.166667,0,0,0,0,0,NaN,NaN,NaN
9,2,3.52,0.150000,0,0,0,0,0,NaN,NaN,NaN
11,2,4.31,0.650000,0,0,0,0,0,NaN,NaN,NaN
12,1,4.41,0.166667,0,0,0,0,0,NaN,NaN,NaN
13,1,4.50,0.150000,0,0,0,0,0,NaN,NaN,NaN
14,1,5.00,0.166667,0,0,0,0,0,NaN,NaN,NaN
16,2,5.10,0.166667,0,0,0,0,0,NaN,NaN,NaN
18,2,5.39,0.483333,0,0,0,0,0,NaN,NaN,NaN
19,1,5.48,0.150000,0,0,0,0,0,NaN,NaN,NaN
20,1,5.58,0.166667,0,0,0,0,0,NaN,NaN,NaN
21,1,6.08,0.166667,0,0,0,0,0,NaN,NaN,NaN
22,1,6.17,0.150000,0,0,0,0,0,NaN,NaN,NaN
24,2,6.46,0.483333,0,0,0,0,0,NaN,NaN,NaN
26,2,7.06,0.333333,0,0,0,0,0,NaN,NaN,NaN
27,1,7.15,0.150000,0,0,0,0,0,NaN,NaN,NaN
28,1,7.20,0.083333,0,0,0,0,0,NaN,NaN,NaN
30,2,7.25,0.083333,0,0,0,0,0,NaN,NaN,NaN
32,2,7.36,0.183333,0,0,0,0,0,NaN,NaN,NaN
34,2,7.44,0.133333,0,0,0,0,0,NaN,NaN,NaN
35,1,8.04,0.333333,0,0,0,0,0,NaN,NaN,NaN
36,1,8.14,0.166667,0,0,0,0,0,NaN,NaN,NaN
37,1,8.18,0.066667,0,0,0,0,0,NaN,NaN,NaN
38,1,8.23,0.083333,0,0,0,0,0,NaN,NaN,NaN
39,1,8.34,0.183333,0,0,0,0,0,NaN,NaN,NaN
40,1,8.44,0.166667,0,0,0,0,0,NaN,NaN,NaN
41,1,8.52,0.133333,0,0,0,0,0,NaN,NaN,NaN
43,2,9.02,0.166667,0,0,0,0,0,NaN,NaN,NaN
45,2,9.21,0.316667,0,0,0,0,0,NaN,NaN,NaN
46,1,9.42,0.350000,0,0,0,0,0,NaN,NaN,NaN
48,2,9.50,0.133333,0,0,0,0,0,NaN,NaN,NaN
50,2,10.00,0.166667,0,0,0,0,0,NaN,NaN,NaN
52,2,10.10,0.166667,0,0,0,0,0,NaN,NaN,NaN
53,1,10.19,0.150000,0,0,0,0,0,NaN,NaN,NaN
54,1,10.25,0.100000,0,0,0,0,0,NaN,NaN,NaN
55,1,10.30,0.083333,0,0,0,0,0,NaN,NaN,NaN
56,1,10.35,0.083333,0,0,0,0,0,NaN,NaN,NaN
57,1,10.39,0.066667,0,0,0,0,0,NaN,NaN,NaN
59,2,10.48,0.150000,0,0,0,0,0,NaN,NaN,NaN
61,2,11.08,0.333333,0,0,0,0,0,NaN,NaN,NaN
63,2,11.28,0.333333,0,0,0,0,0,NaN,NaN,NaN
64,1,11.46,0.300000,0,0,0,0,0,NaN,NaN,NaN
66,2,11.56,0.166667,0,0,0,0,0,NaN,NaN,NaN
67,1,12.06,0.166667,0,0,0,0,0,NaN,NaN,NaN
69,2,12.16,0.166667,0,0,0,0,0,NaN,NaN,NaN
71,2,12.35,0.316667,0,0,0,0,0,NaN,NaN,NaN
73,2,12.54,0.316667,0,0,0,0,0,NaN,NaN,NaN
74,1,13.24,0.500000,0,0,0,0,0,NaN,NaN,NaN
75,1,13.28,0.066667,0,0,0,0,0,NaN,NaN,NaN
76,1,13.33,0.083333,0,0,0,0,0,NaN,NaN,NaN
77,1,13.43,0.166667,0,0,0,0,0,NaN,NaN,NaN
78,1,13.52,0.150000,0,0,0,0,0,NaN,NaN,NaN
79,1,14.02,0.166667,0,0,0,0,0,NaN,NaN,NaN
81,2,14.12,0.166667,0,0,0,0,0,NaN,NaN,NaN
82,1,14.21,0.150000,0,0,0,0,0,NaN,NaN,NaN
84,2,14.31,0.166667,0,0,0,0,0,NaN,NaN,NaN
86,2,14.50,0.316667,0,0,0,0,0,NaN,NaN,NaN
88,2,15.10,0.333333,0,0,0,0,0,NaN,NaN,NaN
90,2,15.29,0.316667,0,0,0,0,0,NaN,NaN,NaN
91,1,15.58,0.483333,0,0,0,0,0,NaN,NaN,NaN
92,1,16.03,0.083333,0,0,0,0,0,NaN,NaN,NaN
