コンボ数,ノーツ
1,2
2,0
3,2
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,1
12,1
13,1
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,2
32,2
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,2
44,0
45,2
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,2
56,2
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,2
73,1
74,2
75,0
76,2
77,1
78,2
79,0
80,2
81,0
82,2
83,2
84,2
85,2
86,2
87,2
88,0
89,2
90,1
91,2
92,0
93,2
94,1
95,2
96,0
97,2
98,0
99,2
100,2
101,2
102,2
103,0
104,2
105,1
106,2
107,0
108,2
109,1
110,2
111,2
112,0
113,2
114,0
115,2
116,2
117,2
118,2
119,0
120,0
121,0
122,1
123,0
124,0
125,0
126,1
127,2
128,2
129,2
130,2
131,2
132,2
133,2
134,2
135,0
136,1
137,0
138,1
139,1
140,0
141,1
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,1
150,0
151,1
152,0
153,0
154,1
155,0
156,1
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,1
168,0
169,1
170,1
171,0
172,1
173,0
174,0
175,0
176,0
177,0
178,0
179,1
180,1
181,1
182,0
183,1
184,0
185,0
186,1
187,0
188,1
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,1
204,1
205,0
206,0
207,1
208,1
209,0
210,0
211,0
212,0
213,0
214,1
215,0
216,1
217,1
218,1
219,1
220,1
221,1
222,1
223,1
224,1
225,1
226,0
227,0
228,0
229,0
230,1
231,1
232,1
233,1
234,1
235,1
236,1
237,1
238,1
239,1
240,0
241,1
242,1
243,0
244,1
245,0
246,0
247,1
248,1
249,1
250,1
251,1
252,1
253,1
254,0
255,1
256,0
257,0
258,0
259,0
260,0
261,1
262,0
263,1
264,0
265,1
266,1
267,1
268,0
269,1
270,1
271,2
272,1
273,1
274,1
275,0
276,1
277,1
278,1
279,0
280,2
281,1
282,1
283,1
284,0
285,2
286,1
287,1
288,1
289,2
290,2
291,1
292,1
293,1
294,0
295,1
296,1
297,1
298,2
299,0
300,1
301,1
302,1
303,2
304,0
305,1
306,1
307,1
308,2
309,2
310,1
311,1
312,1
313,0
314,1
315,1
316,1
317,0
318,2
319,1
320,1
321,1
322,0
323,2
324,1
325,1
326,1
327,2
328,2
329,1
330,1
331,1
332,2
333,0
334,1
335,1
336,1
337,2
338,0
339,1
340,1
341,1
342,2
343,2
344,0
345,0
346,2
347,0
348,2
349,2
350,0
351,0
352,0
353,0
354,1
355,0
356,1
357,1
358,0
359,0
360,0
361,0
362,0
363,1
364,1
365,0
366,1
367,0
368,0
369,0
370,0
371,1
372,1
373,0
374,1
375,0
376,0
377,0
378,1
379,0
380,1
381,1
382,0
383,0
384,0
385,0
386,1
387,0
388,1
389,1
390,0
391,0
392,0
393,0
394,0
395,1
396,1
397,0
398,1
399,0
400,0
401,0
402,0
403,1
404,1
405,0
406,1
407,2
408,0
409,2
410,1
411,2
412,0
413,2
414,2
415,0
416,2
417,1
418,2
419,0
420,2
421,2
422,2
423,0
424,2
425,1
426,2
427,0
428,2
429,2
430,0
431,2
432,1
433,2
434,0
435,2
436,2
437,0
438,2
439,1
440,2
441,0
442,2
443,0
444,2
445,1
446,2
447,0
448,2
449,0
450,0
451,1
452,1
453,1
454,1
455,1
456,0
457,1
458,1
459,1
460,1
461,1
462,1
463,1
464,0
465,1
466,1
467,1
468,0
469,1
470,1
471,1
472,1
473,1
474,1
475,0
476,1
477,1
478,1
479,0
480,0
481,1
482,0
483,1
484,0
485,0
486,0
487,2
488,0
489,2
490,0
491,0
492,0
493,0
494,0
495,0
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,0
505,1
506,0
507,1
508,0
509,1
510,1
511,0
512,0
513,0
514,0
515,0
516,2
517,0
518,2
519,0
520,0
521,0
522,0
523,1
524,1
525,1
526,1
527,1
528,1
529,0
530,1
531,0
532,1
533,0
534,1
535,1
536,0
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,2
548,2
549,2
550,2
551,0
552,0
553,0
554,0
555,0
556,1
557,1
558,1
559,1
560,0
561,1
562,1
563,0
564,1
565,1
566,1
567,1
568,1
569,0
570,1
571,0
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,1
582,1
583,2
584,2
585,2
586,2
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,2
598,0
599,0
600,0
601,2
602,0
603,2
604,2
605,2
606,0
607,0
608,2
609,0
610,2
611,0
612,2
613,2
614,0
615,0
616,2
617,2
618,2
619,2
620,0
621,2
622,0
623,2
624,0
625,2
626,2
627,0
628,2
629,2
630,0
631,0
632,2
633,2
634,0
635,0
636,0
637,0
638,2
639,0
640,0
641,2
642,2
643,2
644,2
645,2
646,0
647,2
648,2
649,2
650,0
651,0
652,0
653,0
654,2
655,2
656,0
657,0
658,0
659,0
660,0
661,0
662,0
663,0
664,0
665,1
666,1
667,1
668,0
669,2
670,1
671,2
672,1
673,1
674,2
675,2
676,0
677,0
678,2
679,2
680,0
681,2
682,2
683,2
684,2
685,2
686,2
687,2
688,2
689,0
690,2
691,0
692,0
693,2
694,0
695,2
696,2
697,0
698,0
699,0
700,0
701,2
702,2
703,0
704,0
705,0
706,2
707,2
708,0
709,2
710,2
711,0
712,2
713,2
714,0
715,2
716,0
717,2
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,2
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,1
739,1
740,0
741,1
742,0
743,2
744,0
745,0
746,2
747,0
748,0
749,0
750,2
751,1
752,1
753,0
754,1
755,1
756,2
757,2
758,1
759,1
760,2
761,1
762,1
763,2
764,1
765,0
766,1
767,2
768,1
769,1
770,2
771,1
772,1
773,2
774,0
775,2
776,0
777,0
778,2
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,2
788,0
789,0
790,0
791,2
792,2
793,0
794,1
795,1
796,2
797,0
798,1
799,1
800,1
801,1
802,2
803,1
804,1
805,0
806,0
807,0
808,2
809,1
810,1
811,1
812,0
813,0
814,0
815,2
816,0
817,2
818,0
819,0
820,2
821,0
822,2
823,2
824,0
825,2
826,0
827,0
828,2
829,0
830,2
831,0
832,2
833,0
834,2
835,0
836,2
837,0
838,2
839,2
840,0
841,2
842,0
843,2
844,0
845,2
846,0
847,0
848,1
849,0
850,1
851,1
852,1
853,0
854,1
855,0
856,1
857,1
858,1
859,0
860,1
861,0
862,1
863,1
864,1
865,0
866,1
867,0
868,1
869,1
870,1
871,2
872,0
873,0
874,2
875,2
876,2
877,2
878,0
879,2
880,2
881,2
882,0
883,2
884,2
885,0
886,0
887,2
888,2
889,0
890,2
891,2
892,0
893,2
894,2
895,0
896,2
897,2
898,2
899,0
900,0
901,2
902,2
903,2
904,2
905,0
906,2
907,0
908,2
909,2
910,0
911,2
912,0
913,0
914,0
915,2
916,1
917,1
918,1
919,2
920,1
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,1
929,2
930,1
931,1
932,1
933,2
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,2
942,1
943,2
944,1
945,2
946,1
947,2
948,1
949,2
950,1
951,1
952,2
953,1
954,2
955,1
956,2
957,1
958,2
959,1
960,2
961,2
962,1
963,2
964,1
965,2
966,1
967,2
968,1
969,2
970,1
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,0
979,0
980,0
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,0
990,0
991,0
992,0
993,0
994,0
995,1
996,0
997,1
998,0
999,0
1000,0
1001,1
1002,1
1003,0
1004,1
1005,1
1006,0
1007,1
1008,1
1009,0
1010,1
1011,1
1012,0
1013,1
1014,1
1015,0
1016,1
1017,1
1018,2
1019,2
1020,2
1021,2
1022,2
1023,2
1024,2
1025,2
1026,2
1027,2
1028,2
1029,2
1030,2
1031,2
1032,2
1033,2
1034,2
1035,2
1036,2
1037,2
1038,2
1039,2
1040,2
1041,2
1042,2
1043,2
1044,2
1045,2
1046,2
1047,2
1048,2
1049,2
1050,2
1051,2
1052,2
1053,2
1054,0
1055,2
1056,2
1057,0
1058,2
1059,2
1060,2
1061,2
1062,0
1063,2
1064,2
1065,0
1066,0
1067,0
1068,0
1069,0
1070,0
1071,0
1072,0
1073,0
1074,0
1075,0
1076,0
1077,0
1078,0
1079,0
1080,0
1081,2
1082,2
1083,2
1084,2
1085,2
1086,2
1087,2
1088,2
1089,2
1090,2
1091,2
1092,2
1093,2
1094,2
1095,2
1096,2
1097,1
1098,1
1099,1
1100,1
1101,1
1102,1
1103,1
1104,1
1105,1
1106,1
1107,1
1108,1
1109,1
1110,1
1111,1
1112,1
1113,1
1114,1
1115,1
1116,1
1117,1
1118,1
1119,1
1120,1
1121,1
1122,1
1123,1
1124,1
1125,1
1126,1
1127,1
1128,1
