コンボ数,ノーツ
1,2
2,2
3,2
4,0
5,0
6,2
7,2
8,0
9,0
10,2
11,2
12,0
13,0
14,2
15,2
16,0
17,0
18,0
19,2
20,0
21,0
22,0
23,1
24,1
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,2
36,1
37,1
38,1
39,1
40,1
41,2
42,1
43,2
44,1
45,2
46,1
47,2
48,1
49,0
50,1
51,0
52,1
53,0
54,1
55,0
56,1
57,0
58,0
59,0
60,0
61,2
62,0
63,2
64,0
65,2
66,0
67,1
68,2
69,0
70,0
71,2
72,0
73,0
74,0
75,2
76,0
77,2
78,0
79,0
80,0
81,0
82,0
83,1
84,0
85,0
86,0
87,0
88,2
89,0
90,2
91,0
92,2
93,0
94,1
95,2
96,0
97,0
98,2
99,0
100,0
101,0
102,2
103,0
104,2
105,0
106,1
107,0
108,1
109,1
110,0
111,0
112,0
113,0
114,0
115,0
116,2
117,0
118,2
119,0
120,2
121,2
122,1
123,0
124,2
125,0
126,0
127,0
128,0
129,0
130,2
131,0
132,2
133,0
134,0
135,0
136,1
137,0
138,0
139,0
140,0
141,0
142,0
143,2
144,0
145,2
146,0
147,2
148,2
149,1
150,0
151,2
152,0
153,0
154,0
155,0
156,0
157,0
158,2
159,2
160,0
161,0
162,0
163,1
164,1
165,1
166,1
167,1
168,1
169,1
170,1
171,0
172,0
173,1
174,0
175,0
176,2
177,1
178,2
179,0
180,2
181,0
182,0
183,2
184,0
185,2
186,2
187,0
188,2
189,0
190,2
191,0
192,0
193,2
194,2
195,2
196,0
197,0
198,0
199,2
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,1
212,2
213,0
214,2
215,0
216,2
217,0
218,0
219,0
220,2
221,0
222,2
223,0
224,0
225,0
226,2
227,0
228,0
229,2
230,2
231,2
232,0
233,0
234,0
235,0
236,0
237,2
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,1
251,2
252,0
253,2
254,0
255,0
256,0
257,0
258,2
259,2
260,2
261,2
262,0
263,0
264,0
265,0
266,2
