コンボ数,ノーツ
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,2
53,0
54,2
55,0
56,0
57,0
58,0
59,2
60,0
61,2
62,0
63,0
64,0
65,0
66,2
67,0
68,2
69,0
70,0
71,0
72,0
73,2
74,0
75,2
76,0
77,0
78,0
79,1
80,1
81,0
82,1
83,0
84,1
85,1
86,0
87,1
88,1
89,0
90,1
91,1
92,0
93,1
94,0
95,1
96,0
97,1
98,0
99,1
100,1
101,0
102,1
103,1
104,0
105,1
106,0
107,1
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,2
119,0
120,2
121,0
122,2
123,2
124,0
125,0
126,2
127,0
128,2
129,0
130,2
131,2
132,0
133,0
134,2
135,0
136,2
137,0
138,2
139,2
140,0
141,0
142,2
143,0
144,2
145,0
146,2
147,2
148,0
149,0
150,2
151,0
152,2
153,0
154,2
155,2
156,0
157,0
158,2
159,0
160,2
161,0
162,2
163,2
164,0
165,0
166,2
167,0
168,2
169,0
170,2
171,2
172,0
173,0
174,2
175,1
176,2
177,1
178,1
179,2
180,2
181,0
182,0
183,2
184,0
185,2
186,0
187,2
188,2
189,0
190,0
191,2
192,0
193,2
194,0
195,2
196,2
197,0
198,0
199,2
200,0
201,2
202,0
203,2
204,2
205,0
206,0
207,2
208,0
209,2
210,0
211,2
212,2
213,0
214,0
215,2
216,0
217,2
218,0
219,2
220,2
221,0
222,0
223,2
224,0
225,2
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,1
236,1
237,1
238,1
239,1
240,1
241,1
242,1
243,1
244,1
245,1
246,1
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,2
256,2
257,2
258,2
259,2
260,2
261,2
262,2
263,0
264,0
265,2
266,0
267,2
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
