コンボ数,ノーツ
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,0
9,1
10,1
11,1
12,1
13,0
14,1
15,1
16,1
17,1
18,0
19,1
20,1
21,0
22,1
23,1
24,0
25,0
26,0
27,0
28,0
29,2
30,0
31,2
32,0
33,0
34,0
35,0
36,0
37,1
38,1
39,0
40,1
41,1
42,1
43,1
44,0
45,1
46,1
47,1
48,1
49,0
50,1
51,1
52,1
53,1
54,2
55,1
56,1
57,1
58,1
59,2
60,0
61,0
62,0
63,0
64,1
65,1
66,0
67,0
68,0
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,2
77,1
78,0
79,2
80,2
81,2
82,2
83,2
84,2
85,0
86,2
87,0
88,2
89,0
90,2
91,0
92,1
93,1
94,1
95,1
96,2
97,0
98,0
99,1
100,1
101,0
102,1
103,0
104,0
105,0
106,0
107,1
108,1
109,1
110,0
111,2
112,2
113,0
114,2
115,0
116,2
117,2
118,2
119,2
120,2
121,0
122,0
123,1
124,1
125,0
126,1
127,2
128,1
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,1
145,1
146,0
147,1
148,0
149,1
150,2
151,1
152,2
153,1
154,0
155,1
156,0
157,1
158,2
159,1
160,2
161,1
162,0
163,1
164,0
165,1
166,0
167,1
168,0
169,1
170,0
171,0
172,0
173,0
174,2
175,0
176,2
177,0
178,1
179,0
180,1
181,1
182,1
183,1
184,0
185,1
186,0
187,1
188,0
189,1
190,0
191,1
192,0
193,1
194,2
195,1
196,2
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,2
207,2
208,2
209,2
210,2
211,2
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,2
221,0
222,2
223,1
224,1
225,1
226,1
227,1
228,1
229,0
230,1
231,2
232,1
233,2
234,1
235,0
236,1
237,1
238,0
239,1
240,0
241,1
242,2
243,1
244,2
245,1
246,0
247,1
248,1
249,0
250,1
251,0
252,1
253,0
254,1
255,0
256,0
257,0
258,0
259,0
260,2
261,2
262,0
263,1
264,0
265,1
266,1
267,0
268,1
269,0
270,1
271,1
272,0
273,1
274,0
275,1
276,0
277,1
278,0
279,1
280,0
281,1
282,2
283,1
284,2
285,1
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,2
301,0
302,2
303,2
304,0
305,0
306,0
307,2
308,1
309,1
310,0
311,1
312,0
313,1
314,0
315,1
316,1
317,0
318,1
319,0
320,0
321,0
322,0
323,1
324,1
325,1
326,0
327,1
328,1
329,1
330,1
331,1
332,1
333,0
334,1
335,1
336,1
337,1
338,1
339,1
340,1
341,0
342,1
343,1
344,1
345,1
346,2
347,2
348,0
349,2
350,2
351,0
352,2
353,0
354,2
355,0
356,0
357,0
358,0
359,0
360,2
361,0
362,2
363,0
364,2
365,0
366,0
367,2
368,0
369,2
370,0
371,0
372,2
373,0
374,2
375,2
376,2
377,2
378,2
379,2
380,2
381,0
382,2
383,1
384,2
385,1
386,2
387,1
388,2
389,1
390,2
391,0
392,0
393,1
394,1
395,1
396,0
397,1
398,0
399,1
400,0
401,1
402,0
403,0
404,2
405,0
406,2
407,2
408,0
409,2
410,2
411,2
412,2
413,2
414,0
415,2
416,2
417,2
418,2
419,2
420,2
421,0
422,2
423,0
424,2
425,0
426,2
427,0
428,2
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,2
442,0
443,1
444,1
445,2
446,1
447,0
448,0
449,2
450,2
451,2
452,2
453,1
454,2
455,1
456,2
457,0
458,2
459,0
460,2
461,2
462,2
463,2
464,0
465,2
466,0
467,2
468,2
469,0
470,2
471,0
472,2
473,2
474,2
475,2
476,1
477,0
478,2
479,0
480,2
481,0
482,2
483,2
484,0
485,2
486,0
487,2
488,0
489,0
490,2
491,0
492,2
493,0
494,2
495,2
496,0
497,0
498,0
499,1
500,1
501,1
502,2
503,1
504,0
505,1
506,1
507,0
508,1
509,1
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,2
518,0
519,2
520,0
521,2
522,0
523,0
524,0
525,0
526,2
527,0
528,2
529,0
530,0
531,0
532,0
533,2
534,0
535,0
536,2
537,2
538,1
539,1
540,1
541,2
542,1
543,0
544,1
545,2
546,2
547,1
548,2
549,1
550,2
551,1
552,0
553,0
554,0
555,0
556,0
557,2
558,0
559,0
560,1
561,1
562,2
563,1
564,0
565,1
566,1
567,2
568,1
569,0
570,1
571,1
572,2
573,1
574,0
575,1
576,1
577,2
578,1
579,0
580,0
581,2
582,0
583,0
584,2
585,0
586,0
587,2
588,1
589,1
590,1
591,1
592,2
593,1
594,1
595,1
596,1
597,2
598,0
599,2
600,2
