コンボ数,ノーツ
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,2
15,0
16,2
17,0
18,0
19,0
20,2
21,2
22,0
23,0
24,2
25,0
26,0
27,2
28,2
29,0
30,2
31,0
32,0
33,0
34,2
35,2
36,0
37,0
38,0
39,2
40,2
41,0
42,2
43,0
44,0
45,0
46,2
47,2
48,0
49,0
50,2
51,0
52,0
53,2
54,2
55,0
56,2
57,0
58,0
59,2
60,0
61,0
62,0
63,0
64,2
65,2
66,2
67,2
68,0
69,0
70,0
71,2
72,2
73,2
74,2
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,2
91,2
92,2
93,2
94,0
95,0
96,0
97,2
98,2
99,2
100,2
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,2
118,2
119,2
120,2
121,1
122,0
123,0
124,2
125,2
126,2
127,2
128,1
129,0
130,0
131,0
132,0
133,0
134,1
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,1
143,0
144,2
145,2
146,2
147,2
148,1
149,0
150,0
151,2
152,2
153,2
154,2
155,1
156,0
157,0
158,0
159,0
160,1
161,0
162,0
163,1
164,0
165,0
166,1
167,0
168,0
169,0
170,0
171,2
172,0
173,0
174,2
175,0
176,0
177,2
178,0
179,0
180,2
181,0
182,0
183,2
184,0
185,0
186,0
187,0
188,2
189,0
190,0
191,0
192,0
193,0
194,2
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,2
208,0
209,1
210,1
211,1
212,1
213,0
214,2
215,0
216,1
217,2
218,0
219,0
220,2
221,0
222,1
223,2
224,0
225,0
226,2
227,0
228,1
229,0
230,0
231,2
232,0
233,0
234,1
235,0
236,0
237,0
238,2
239,0
240,1
241,0
242,0
243,0
244,1
245,0
246,0
247,0
248,0
249,1
250,2
251,1
252,1
253,1
254,2
255,0
256,0
257,2
258,1
259,0
260,0
261,2
262,0
263,1
264,2
265,0
266,0
267,0
268,0
269,2
270,1
271,2
272,2
273,2
274,2
275,2
276,2
277,2
278,2
