コンボ数,ノーツ
1,0
2,0
3,0
4,0
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,1
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,1
92,0
93,0
94,0
95,0
96,0
97,2
98,0
99,2
100,0
101,0
102,0
103,0
104,0
105,0
106,2
107,2
108,0
109,1
110,0
111,0
112,0
113,0
114,0
115,2
116,0
117,2
118,0
119,0
120,0
121,0
122,0
123,0
124,2
125,2
126,0
127,0
128,1
129,0
130,0
131,1
132,0
133,2
134,0
135,2
136,0
137,0
138,0
139,0
140,0
141,0
142,2
143,2
144,0
145,1
146,0
147,0
148,0
149,0
150,0
151,2
152,0
153,2
154,1
155,1
156,1
157,1
158,0
159,0
160,0
161,0
162,0
163,0
164,2
165,0
166,2
167,0
168,0
169,2
170,2
171,0
172,2
173,0
174,2
175,0
176,0
177,2
178,2
179,0
180,2
181,0
182,2
183,0
184,0
185,2
186,2
187,0
188,2
189,0
190,2
191,0
192,0
193,2
194,2
195,0
196,2
197,0
198,0
199,2
200,0
201,2
202,0
203,2
204,2
205,0
206,0
207,2
208,0
209,2
210,0
211,2
212,2
213,0
214,0
215,2
216,0
217,2
218,0
219,2
220,1
221,1
222,1
223,1
224,1
225,1
226,1
227,1
228,1
229,1
230,1
231,1
232,1
233,0
234,0
235,1
236,0
237,1
238,0
239,0
240,1
241,0
242,1
243,0
244,0
245,1
246,0
247,1
248,0
249,0
250,1
251,0
252,0
253,1
254,0
255,1
256,1
257,1
258,1
259,1
260,1
261,1
262,1
263,1
264,1
265,1
266,1
267,1
268,1
269,1
270,1
271,1
272,1
273,1
274,1
275,0
276,0
277,0
278,0
