コンボ数,ノーツ
1,1
2,0
3,1
4,1
5,1
6,1
7,0
8,0
9,1
10,1
11,1
12,1
13,0
14,1
15,0
16,2
17,0
18,2
19,0
20,2
21,0
22,2
23,2
24,2
25,2
26,0
27,2
28,2
29,0
30,0
31,2
32,2
33,0
34,2
35,0
36,2
37,0
38,2
39,2
40,0
41,2
42,2
43,0
44,2
45,2
46,0
47,2
48,0
49,2
50,0
51,0
52,2
53,0
54,0
55,1
56,1
57,1
58,1
59,0
60,0
61,1
62,1
63,1
64,1
65,1
66,1
67,0
68,1
69,1
70,1
71,1
72,0
73,0
74,0
75,0
76,1
77,1
78,0
79,1
80,1
81,1
82,0
83,0
84,0
85,1
86,0
87,2
88,0
89,2
90,2
91,0
92,2
93,2
94,0
95,2
96,2
97,0
98,2
99,2
100,2
101,0
102,0
103,2
104,0
105,0
106,2
107,0
108,2
109,0
110,0
111,2
112,0
113,2
114,0
115,0
116,0
117,2
118,2
119,2
120,0
121,2
122,2
123,0
124,2
125,2
126,0
127,2
128,0
129,0
130,2
131,2
132,0
133,2
134,0
135,2
136,2
137,2
138,2
139,2
140,0
141,2
142,2
143,1
144,2
145,1
146,2
147,0
148,2
149,0
150,0
151,2
152,0
153,2
154,0
155,2
156,0
157,2
158,0
159,0
160,2
161,1
162,2
163,2
164,1
165,2
166,1
167,1
168,2
169,1
170,0
171,1
172,0
173,1
174,2
175,2
176,0
177,2
178,0
179,2
180,2
181,0
182,0
183,0
184,2
185,0
186,2
187,0
188,2
189,0
190,2
191,0
192,0
193,2
194,1
195,2
196,2
197,1
198,1
199,1
200,1
201,2
202,0
203,2
204,0
205,0
206,0
207,2
208,2
209,2
210,2
211,0
212,0
213,0
214,0
215,0
216,0
217,2
218,2
219,2
220,2
221,2
222,2
223,2
224,2
225,1
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,2
234,0
235,1
236,1
237,1
238,1
239,1
240,1
241,0
242,0
243,1
244,0
245,0
246,0
247,0
248,0
249,2
250,0
251,0
252,2
253,0
254,0
255,0
256,0
257,0
258,1
259,1
260,1
261,1
262,1
263,1
264,0
265,0
266,0
267,0
268,0
269,2
270,2
271,2
272,1
273,0
274,0
275,0
276,2
277,0
278,2
279,2
280,0
281,2
282,2
283,0
284,2
285,2
286,0
287,2
288,2
289,0
290,2
291,2
292,0
293,2
294,0
295,0
296,0
297,1
298,1
299,0
300,0
301,0
302,0
303,1
304,1
305,0
306,0
307,0
308,0
309,1
310,1
311,0
312,0
313,0
314,0
315,1
316,1
317,1
318,0
319,1
320,0
321,1
322,0
323,0
324,0
325,1
326,0
327,1
328,0
329,1
330,0
331,0
332,1
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,1
341,1
342,1
343,1
344,1
345,1
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,1
357,0
358,0
359,0
360,2
361,0
362,0
363,2
364,2
365,0
366,2
367,2
368,0
369,2
370,2
371,0
372,2
373,2
374,0
375,2
376,2
377,0
378,1
379,2
380,1
381,1
382,0
383,0
384,1
385,0
386,0
387,0
388,0
389,1
390,0
391,0
392,0
393,0
394,1
395,1
396,0
397,0
398,1
399,0
400,1
401,1
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,1
411,2
412,1
413,2
414,1
415,1
416,2
417,1
418,1
419,2
420,1
421,1
422,2
423,1
424,1
425,1
426,2
427,1
428,2
429,1
430,2
431,1
432,1
433,2
434,1
435,1
436,2
437,1
438,1
439,2
440,1
441,1
442,2
443,1
444,2
445,1
446,1
447,1
448,2
449,1
450,1
451,2
452,1
453,1
454,2
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,1
484,1
485,1
486,1
487,1
488,1
489,1
490,1
491,1
492,1
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,0
504,1
505,0
506,1
507,1
508,1
509,0
510,1
511,0
512,1
513,0
514,0
515,0
516,0
517,2
518,2
519,2
520,2
521,2
522,1
523,2
524,1
525,2
526,1
527,2
528,1
529,2
530,1
531,2
532,1
533,0
534,1
535,0
536,0
537,0
538,0
539,0
540,1
541,0
542,0
543,0
544,0
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,0
553,0
554,0
555,0
556,0
557,2
558,0
559,0
560,0
561,0
562,2
563,0
564,2
565,0
566,2
567,0
568,0
569,2
570,0
571,0
572,0
573,0
574,0
575,0
576,1
577,1
578,1
579,1
580,1
581,1
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,1
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,2
600,0
601,2
602,2
603,0
604,2
605,2
606,0
607,2
608,2
609,0
610,2
611,2
612,0
613,2
614,2
615,0
616,2
617,1
618,1
619,1
620,0
621,0
622,1
623,0
624,0
625,0
626,0
627,1
628,0
629,0
630,0
631,0
632,1
633,1
634,1
635,1
636,0
637,0
638,1
639,0
640,1
641,1
642,0
643,0
644,0
645,0
646,0
647,1
648,1
649,1
650,1
651,1
652,0
653,0
654,1
655,2
656,0
657,0
658,2
659,2
660,0
661,2
662,2
663,0
664,0
665,2
666,2
667,0
668,0
669,2
670,2
671,0
672,2
673,2
674,0
675,2
676,0
677,2
678,0
679,2
680,0
681,2
682,2
683,0
684,2
685,0
686,2
687,0
688,2
689,0
690,2
691,0
692,2
693,2
694,0
695,2
696,0
697,0
698,2
699,2
700,0
701,2
702,0
703,2
704,0
705,2
706,2
707,2
708,0
709,0
710,2
711,0
712,2
713,0
714,2
715,0
716,0
717,0
718,0
719,1
720,1
721,0
722,1
723,0
724,0
725,1
726,0
727,1
728,1
729,0
730,0
731,0
732,0
733,1
734,1
735,0
736,1
737,1
738,1
739,1
740,1
741,1
742,1
743,1
744,1
745,1
746,1
747,1
748,1
749,1
750,1
751,1
752,1
753,1
754,1
755,1
756,1
757,1
758,1
759,1
760,1
761,1
762,1
763,1
764,1
765,1
766,1
767,1
768,1
769,1
770,1
771,1
772,1
773,1
774,1
775,1
776,1
777,1
778,1
779,1
780,1
781,1
782,1
783,1
784,1
785,1
786,1
787,1
788,1
789,1
790,1
791,1
792,1
793,1
794,1
795,1
796,1
797,1
798,1
799,1
800,1
801,1
802,1
803,1
804,1
805,1
806,1
807,1
808,1
809,1
810,2
811,2
812,2
813,2
814,2
815,2
816,2
817,2
818,2
819,1
820,2
821,1
822,1
823,1
824,2
825,0
826,0
827,1
828,0
829,0
830,1
831,0
832,0
833,1
834,0
835,2
836,0
837,1
838,1
839,1
840,1
841,0
842,1
