コンボ数,ノーツ
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,1
52,1
53,1
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,1
112,1
113,0
114,1
115,1
116,1
117,0
118,1
119,0
120,0
121,1
122,2
123,0
124,2
125,0
126,0
127,0
128,0
129,0
130,0
131,2
132,0
133,2
134,0
135,0
136,0
137,0
138,2
139,0
140,2
141,0
142,0
143,0
144,0
145,0
146,1
147,0
148,0
149,0
150,1
151,0
152,0
153,0
154,0
155,2
156,2
157,0
158,0
159,0
160,0
161,0
162,2
163,0
164,2
165,0
166,0
167,0
168,0
169,0
170,2
171,0
172,2
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,2
186,1
187,2
188,0
189,2
190,2
191,0
192,2
193,0
194,2
195,0
196,0
197,2
198,0
199,2
200,2
201,0
202,0
203,0
204,0
205,0
206,2
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,2
215,0
216,2
217,2
218,0
219,2
220,0
221,2
222,0
223,2
224,2
225,0
226,2
227,0
228,2
229,0
230,0
231,2
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,1
244,1
245,0
246,0
247,0
248,2
249,0
250,2
251,0
252,2
253,0
254,2
255,0
256,0
257,2
258,0
259,0
260,0
261,2
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,2
270,0
271,0
272,0
273,2
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,2
284,0
285,0
286,0
287,0
288,0
289,2
290,0
291,0
292,0
293,0
294,0
295,0
296,1
297,2
298,0
299,2
300,2
301,0
302,2
303,0
304,2
305,0
306,2
307,2
308,0
309,2
310,0
311,2
312,0
313,0
314,1
315,1
316,0
317,1
318,2
319,1
320,0
321,0
322,1
323,1
324,0
325,1
326,0
327,1
328,2
329,0
330,2
331,0
332,2
333,2
334,0
335,2
336,0
337,2
338,0
339,0
340,2
341,0
342,2
343,2
344,0
345,0
346,1
347,1
348,2
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,1
360,1
361,0
362,0
363,0
364,0
365,2
366,0
367,2
368,0
369,2
370,0
371,2
372,0
373,2
374,0
375,0
376,2
377,0
378,0
379,0
380,0
381,0
382,0
383,1
384,0
385,1
386,1
387,1
388,2
389,0
390,0
391,0
392,2
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,2
401,1
402,0
403,0
404,0
405,2
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,2
414,1
415,2
416,0
417,0
418,1
419,0
420,0
421,0
422,1
423,2
424,0
425,2
426,0
427,0
428,1
429,0
430,0
431,1
432,0
433,0
434,2
435,2
436,2
437,2
438,2
439,2
440,0
441,2
442,0
443,0
444,0
445,2
446,0
447,2
448,1
449,2
450,0
451,2
452,0
453,0
454,1
455,0
456,0
457,2
458,1
459,2
460,0
461,0
462,1
463,0
464,0
465,0
466,1
467,2
468,0
469,2
470,0
471,0
472,1
473,0
474,0
475,2
476,0
477,0
478,2
479,0
480,0
481,0
482,0
483,1
484,2
485,0
486,2
487,0
488,0
489,1
490,0
491,0
492,2
493,1
494,2
495,0
496,0
497,1
498,0
499,0
500,0
501,1
502,0
503,2
504,0
505,2
506,2
507,2
508,2
509,2
510,2
511,0
512,0
513,0
514,2
515,0
516,2
517,2
518,0
519,2
520,0
521,2
522,0
523,0
524,2
525,0
526,0
527,0
528,0
529,0
530,2
531,0
532,2
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,1
542,1
543,0
544,1
545,0
546,1
547,0
548,0
549,0
550,2
551,0
552,0
553,0
554,2
555,0
556,0
557,2
558,2
559,2
560,2
561,1
562,0
563,0
564,1
565,1
566,1
567,1
568,0
569,0
570,1
571,0
572,1
573,1
574,1
575,0
576,0
577,0
578,0
579,2
580,0
581,0
582,2
583,0
584,0
585,0
586,0
587,0
588,2
589,0
590,2
591,0
592,0
593,0
594,0
595,0
596,0
597,2
598,0
599,0
600,2
