コンボ数,ノーツ
1,0
2,0
3,1
4,1
5,0
6,0
7,1
8,1
9,0
10,0
11,1
12,1
13,0
14,0
15,0
16,1
17,1
18,0
19,0
20,0
21,1
22,1
23,0
24,0
25,1
26,0
27,0
28,1
29,1
30,0
31,0
32,0
33,1
34,1
35,0
36,0
37,0
38,1
39,1
40,0
41,0
42,1
43,1
44,0
45,0
46,0
47,1
48,1
49,0
50,0
51,0
52,1
53,1
54,0
55,0
56,1
57,1
58,0
59,0
60,1
61,1
62,0
63,0
64,1
65,1
66,0
67,0
68,0
69,1
70,1
71,0
72,0
73,0
74,1
75,1
76,0
77,0
78,1
79,1
80,1
81,0
82,0
83,1
84,1
85,0
86,0
87,0
88,1
89,1
90,0
91,0
92,0
93,1
94,1
95,1
96,0
97,1
98,0
99,1
100,0
101,1
102,0
103,1
104,0
105,1
106,1
107,0
108,1
109,1
110,0
111,1
112,1
113,1
114,1
115,0
116,1
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,2
139,2
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,2
150,0
151,2
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,2
160,0
161,0
162,2
163,2
164,2
165,2
166,2
167,2
168,2
169,2
170,2
171,2
172,2
173,2
174,2
175,2
176,2
177,2
178,2
179,2
180,0
181,2
182,0
183,2
184,0
185,1
186,2
187,1
188,2
189,0
190,2
191,1
192,1
193,0
194,0
195,2
196,2
197,0
198,0
199,0
200,0
201,2
202,0
203,2
204,1
205,0
206,2
207,1
208,0
209,2
210,0
211,0
212,0
213,2
214,0
215,1
216,0
217,2
218,0
219,0
220,0
221,0
222,1
223,1
224,2
225,0
226,1
227,2
228,2
229,0
230,1
231,2
232,0
233,0
234,0
235,0
236,2
237,0
238,1
239,0
240,0
241,2
242,0
243,0
244,0
245,1
246,1
247,0
248,2
249,0
250,1
251,2
252,2
253,1
254,2
255,2
256,2
257,2
258,2
259,2
260,2
261,2
262,2
263,2
264,2
265,2
266,2
267,2
268,2
269,2
270,2
271,0
272,0
273,0
274,2
275,0
276,1
277,2
278,2
