コンボ数,ノーツ
1,0
2,2
3,0
4,0
5,0
6,0
7,0
8,2
9,2
10,0
11,0
12,0
13,0
14,0
15,0
16,2
17,2
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,2
27,2
28,2
29,2
30,0
31,0
32,0
33,0
34,0
35,2
36,2
37,0
38,0
39,0
40,0
41,0
42,2
43,2
44,2
45,2
46,2
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,2
59,2
60,1
61,1
62,2
63,1
64,2
65,1
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,1
83,1
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,2
93,1
94,2
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,2
112,0
113,2
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,1
122,1
123,1
124,1
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,1
138,1
139,1
140,1
141,0
142,0
143,0
144,2
145,2
146,2
147,2
148,0
149,0
150,0
151,0
152,0
153,2
154,2
155,0
156,2
157,2
158,2
159,0
160,2
161,2
162,2
163,2
164,2
165,0
166,2
167,2
168,0
169,0
170,2
171,0
172,0
173,2
174,0
175,0
176,1
177,0
178,1
179,0
180,1
181,1
182,0
183,1
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,1
192,0
193,1
194,0
195,1
196,1
197,0
198,1
199,0
200,1
201,0
202,0
203,0
204,0
205,0
206,2
207,0
208,2
209,0
210,0
211,0
212,0
213,0
214,2
215,0
216,2
217,1
218,2
219,2
220,1
221,2
222,0
223,2
224,0
225,0
226,1
227,0
228,1
229,1
230,1
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,2
244,2
245,2
246,0
247,2
248,0
249,2
250,2
251,0
252,0
253,1
254,0
255,1
256,1
257,1
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,2
267,2
268,2
269,0
270,2
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,2
290,0
291,2
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,2
300,1
301,1
302,1
303,1
304,2
305,1
306,0
307,0
308,0
309,0
310,2
311,2
312,0
313,0
314,2
315,0
316,2
317,0
318,0
319,0
320,0
321,0
322,2
323,2
324,0
325,1
326,2
327,1
328,1
329,1
330,1
331,2
332,1
333,0
334,0
335,0
336,0
337,2
338,0
339,2
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,1
349,0
350,0
351,1
352,0
353,0
354,0
355,2
356,2
357,2
358,2
359,2
360,0
361,2
362,0
363,0
364,1
365,1
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,2
376,2
377,2
378,2
379,2
380,2
381,0
382,0
383,0
384,0
385,1
386,1
387,0
388,0
389,1
390,1
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,2
403,2
404,2
405,2
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,1
414,2
415,1
416,1
417,1
418,1
419,2
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,2
428,0
429,2
430,0
431,2
432,2
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,2
443,1
444,1
445,1
446,1
447,2
448,1
449,0
450,1
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,2
462,0
463,0
464,0
465,2
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,2
476,0
477,0
478,2
479,0
480,0
481,0
482,0
483,2
484,0
485,2
486,2
487,2
488,2
489,0
490,2
491,2
492,0
493,2
494,0
495,2
496,2
497,2
498,2
499,2
500,0
501,0
502,0
503,0
504,0
505,0
506,1
507,1
508,0
509,0
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,2
520,2
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,2
530,2
531,2
532,2
533,2
534,2
535,2
536,2
537,2
538,2
539,2
540,0
541,0
542,0
543,0
544,2
545,0
546,2
547,0
548,2
549,2
550,0
551,0
552,0
553,0
554,0
555,0
556,2
557,0
558,2
559,2
560,2
561,2
562,2
563,2
564,2
565,2
566,2
567,2
568,2
569,0
570,2
571,0
572,0
573,0
574,2
575,2
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,1
587,1
588,0
589,2
590,0
591,2
592,0
593,2
594,0
595,2
596,2
597,2
598,2
599,0
600,2
601,0
602,1
603,0
604,0
605,1
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,2
615,2
616,2
617,2
618,2
619,0
620,2
621,0
622,0
623,1
624,0
625,0
626,1
627,1
628,0
629,0
630,1
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,0
641,2
642,2
643,2
644,0
645,2
646,0
647,0
648,0
649,0
650,0
651,0
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,0
663,0
664,0
665,0
666,0
667,0
668,2
669,0
670,2
671,0
672,0
673,2
674,0
675,2
676,0
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,2
685,2
686,2
687,2
688,2
689,2
690,2
691,2
692,2
693,2
694,2
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,2
707,2
708,0
709,0
710,2
711,0
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,2
722,0
723,2
724,0
725,0
726,2
727,0
728,0
729,2
730,0
731,2
732,0
733,2
734,2
735,0
736,2
737,2
738,2
739,2
740,0
741,2
742,0
743,2
744,2
745,2
746,2
747,0
748,0
749,0
750,0
751,0
752,0
753,1
754,1
755,0
756,0
757,0
758,0
759,0
760,0
761,2
762,2
763,1
764,2
765,2
766,1
767,0
768,0
769,2
770,2
771,1
772,2
773,2
774,1
775,0
776,0
777,2
778,2
779,0
780,0
781,0
782,0
783,2
784,1
785,2
786,0
787,0
788,0
789,0
790,2
791,1
792,2
793,2
794,1
795,2
796,0
797,0
798,2
799,1
800,2
801,2
802,1
803,2
804,0
805,0
806,0
807,0
808,0
809,0
810,2
811,2
812,2
813,2
814,1
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,1
825,0
826,1
827,0
828,0
829,1
830,0
831,1
832,1
833,0
834,1
835,0
836,0
837,1
838,0
839,2
840,2
841,2
842,2
843,2
844,2
845,0
846,0
847,0
848,0
849,0
850,0
851,0
852,2
853,0
854,2
855,2
856,1
857,2
858,1
859,1
860,1
861,1
862,1
863,1
864,1
865,1
866,1
867,0
868,1
869,0
870,1
871,2
872,1
873,2
874,0
875,1
876,0
877,1
878,2
879,1
880,2
881,1
882,2
883,1
884,2
885,2
886,1
887,2
888,0
889,0
890,2
891,0
892,2
893,0
894,0
895,0
896,0
897,0
898,0
899,0
900,0
901,2
902,0
903,2
904,2
905,1
906,2
907,0
908,0
909,0
910,0
911,0
912,0
913,2
914,2
915,1
916,2
917,2
918,1
919,0
920,0
921,2
922,2
923,1
924,2
925,2
926,1
927,0
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,2
936,2
937,1
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,0
946,0
947,1
948,0
949,1
950,0
951,0
952,1
953,0
954,1
955,1
956,0
957,1
958,0
959,0
960,1
961,0
962,2
963,0
964,2
965,2
966,2
967,0
968,2
969,2
970,2
971,2
972,0
973,0
974,0
975,0
976,2
977,0
978,2
979,0
980,0
981,2
982,0
983,2
984,0
985,0
986,0
987,0
988,2
989,2
990,2
991,2
992,0
993,0
994,0
995,0
996,0
997,0
998,1
999,1
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,1
1007,1
1008,1
1009,1
1010,1
1011,1
1012,0
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,1
1022,1
1023,1
1024,1
1025,1
1026,1
1027,1
1028,1
1029,0
1030,0
1031,0
1032,0
1033,0
1034,0
1035,0
1036,1
1037,1
1038,1
1039,1
1040,1
1041,1
1042,0
1043,0
1044,0
1045,0
1046,0
1047,0
1048,0
1049,0
1050,0
1051,1
1052,1
1053,1
1054,1
1055,1
1056,1
1057,1
1058,1
1059,0
1060,1
1061,1
1062,1
1063,1
1064,0
1065,0
1066,2
1067,2
1068,0
1069,0
1070,0
1071,2
1072,2
1073,0
1074,0
1075,0
1076,2
1077,2
1078,0
1079,0
1080,2
1081,0
1082,2
1083,0
1084,0
1085,2
1086,0
1087,2
1088,0
1089,0
1090,2
1091,0
1092,2
1093,0
1094,0
1095,0
1096,0
1097,1
1098,0
1099,0
1100,0
1101,0
1102,0
1103,0
1104,1
1105,0
1106,0
1107,2
1108,2
1109,2
1110,2
1111,0
1112,0
1113,0
1114,0
1115,0
1116,0
1117,1
1118,1
1119,0
1120,0
1121,0
1122,0
1123,0
1124,0
