コンボ数,ノーツ
1,1
2,1
3,1
4,1
5,0
6,0
7,0
8,0
9,1
10,0
11,0
12,0
13,0
14,1
15,0
16,0
17,0
18,0
19,0
20,2
21,2
22,2
23,0
24,2
25,0
26,0
27,0
28,0
29,1
30,0
31,0
32,0
33,0
34,1
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,1
43,0
44,0
45,1
46,1
47,0
48,2
49,2
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,2
58,2
59,2
60,2
61,0
62,2
63,2
64,0
65,0
66,0
67,0
68,0
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,2
77,2
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,2
86,2
87,2
88,0
89,2
90,2
91,2
92,0
93,0
94,0
95,0
96,0
97,1
98,1
99,1
100,1
101,1
102,1
103,1
104,2
105,2
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,2
114,2
115,2
116,2
117,0
118,2
119,2
120,0
121,0
122,0
123,0
124,0
125,1
126,1
127,1
128,1
129,1
130,1
131,1
132,2
133,0
134,2
135,0
136,0
137,0
138,0
139,0
140,0
141,2
142,2
143,2
144,0
145,2
146,2
147,0
148,2
149,0
150,0
151,0
152,0
153,0
154,1
155,1
156,0
157,0
158,1
159,0
160,0
161,1
162,1
163,0
164,1
165,0
166,0
167,2
168,2
169,2
170,2
171,2
172,2
173,2
174,2
175,2
176,0
177,0
178,0
179,0
180,2
181,0
182,2
183,0
184,2
185,0
186,0
187,0
188,0
189,0
190,2
191,0
192,2
193,2
194,0
195,2
196,0
197,1
198,0
199,0
200,1
201,1
202,0
203,0
204,1
205,0
206,1
207,1
208,0
209,0
210,0
211,2
212,2
213,2
214,2
215,2
216,2
217,2
218,2
219,2
220,0
221,0
222,0
223,0
224,2
225,0
226,0
227,2
228,2
229,2
230,2
231,2
232,0
233,2
234,2
235,2
236,2
237,2
238,0
239,1
240,1
241,0
242,0
243,1
244,0
245,1
246,0
247,1
248,1
249,0
250,0
251,0
252,2
253,2
254,2
255,2
256,2
257,2
258,2
259,2
260,2
261,0
262,0
263,0
264,0
265,0
266,2
267,0
268,0
269,2
270,0
271,2
272,0
273,0
274,0
275,0
276,2
277,0
278,2
279,0
280,0
281,2
282,0
283,2
284,1
285,0
286,0
287,1
288,1
289,0
290,0
291,0
292,1
293,1
294,0
295,1
296,0
297,0
298,2
299,2
300,2
301,2
302,2
303,2
304,2
305,2
306,2
307,0
308,0
309,0
310,0
311,0
312,0
313,2
314,2
315,2
316,2
317,0
318,2
319,0
320,0
321,0
322,2
323,1
324,1
325,0
326,0
327,1
328,0
329,2
330,0
331,2
332,0
333,2
334,2
335,0
336,2
337,0
338,2
339,0
340,2
341,2
342,2
343,2
344,2
345,0
346,1
347,2
348,1
349,2
350,2
351,0
352,2
353,0
354,2
355,0
356,0
357,2
358,0
359,2
360,0
361,2
362,2
363,2
364,2
365,2
366,2
367,2
368,0
369,2
370,0
371,2
372,0
373,0
374,2
375,0
376,2
377,0
378,2
379,2
380,2
381,2
382,2
383,0
384,2
385,2
386,2
387,2
388,2
389,1
390,0
391,0
392,1
393,1
394,0
395,0
396,0
397,0
398,1
399,0
400,0
401,1
402,1
403,0
404,0
405,1
406,0
407,1
408,2
409,2
410,2
411,2
412,2
413,0
414,2
415,2
416,2
417,2
418,2
419,0
420,2
421,2
422,1
423,1
424,0
425,0
426,1
427,2
428,2
429,2
430,2
431,2
432,0
433,2
434,2
435,2
436,2
437,2
438,0
439,1
440,0
441,0
442,1
443,1
444,0
445,0
446,1
447,2
448,2
449,2
450,2
451,2
452,0
453,2
454,2
455,2
456,2
457,2
458,0
459,0
460,0
461,1
462,1
463,0
464,1
465,2
466,2
467,2
468,2
469,0
470,2
471,2
472,2
473,0
474,2
475,0
476,0
477,0
478,1
479,1
480,2
481,1
482,2
483,2
484,1
485,2
486,0
487,1
488,2
489,2
490,2
491,2
492,0
493,2
494,2
495,2
496,2
497,2
498,0
499,2
500,2
501,1
502,2
503,0
504,1
505,1
506,0
507,2
508,2
509,2
510,2
511,0
512,2
513,2
514,2
515,2
516,2
517,0
518,2
519,0
520,1
521,1
522,0
523,0
524,1
525,1
526,0
527,2
528,2
529,2
530,2
531,0
532,2
533,2
534,2
535,2
536,2
537,0
538,2
539,0
540,0
541,1
542,0
543,1
544,1
545,2
546,2
547,2
548,0
549,2
550,2
551,2
552,2
553,2
554,0
555,0
556,0
557,1
558,0
559,1
560,1
561,2
562,2
563,2
564,2
565,1
566,1
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,2
579,1
580,2
581,2
582,1
583,2
584,1
585,2
586,2
587,2
588,2
589,1
590,2
591,2
592,2
593,2
594,1
595,0
596,0
597,0
598,0
599,0
600,2
