コンボ数,ノーツ
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,1
10,2
11,2
12,1
13,2
14,1
15,2
16,0
17,0
18,1
19,0
20,2
21,0
22,2
23,0
24,2
25,0
26,1
27,0
28,1
29,0
30,1
31,0
32,1
33,0
34,1
35,0
36,2
37,1
38,2
39,2
40,1
41,2
42,1
43,0
44,0
45,0
46,1
47,2
48,2
49,0
50,2
51,0
52,1
53,0
54,1
55,0
56,0
57,0
58,1
59,0
60,1
61,0
62,1
63,1
64,2
65,2
66,1
67,2
68,1
69,2
70,0
71,0
72,1
73,0
74,2
75,0
76,2
77,0
78,2
79,0
80,1
81,0
82,1
83,0
84,1
85,0
86,1
87,0
88,1
89,0
90,2
91,1
92,2
93,2
94,1
95,2
96,1
97,0
98,0
99,0
100,1
101,2
102,2
103,0
104,0
105,2
106,1
107,0
108,1
109,0
110,0
111,0
112,1
113,0
114,1
115,0
116,1
117,1
118,0
119,1
120,0
121,0
122,0
123,0
124,1
125,0
126,1
127,0
128,0
129,1
130,1
131,0
132,0
133,2
134,1
135,2
136,0
137,1
138,0
139,1
140,2
141,1
142,2
143,2
144,2
145,2
146,1
147,2
148,1
149,2
150,2
151,1
152,2
153,1
154,1
155,2
156,0
157,1
158,1
159,0
160,0
161,1
162,0
163,1
164,0
165,1
166,0
167,0
168,1
169,0
170,1
171,0
172,0
173,0
174,1
175,0
176,1
177,0
178,1
179,2
180,0
181,2
182,0
183,1
184,2
185,1
186,2
187,1
188,2
189,2
190,1
191,2
192,1
193,2
194,2
195,2
196,2
197,1
198,1
199,1
200,2
201,1
202,1
203,1
204,0
205,2
206,1
207,1
208,0
209,2
210,2
211,1
212,1
213,0
214,1
215,1
216,2
217,0
218,0
219,1
220,0
221,2
222,0
223,1
224,1
225,1
226,1
227,1
228,1
229,2
230,1
231,1
232,2
233,1
234,1
235,2
236,0
237,1
238,2
239,0
240,2
241,1
242,1
243,0
244,2
245,1
246,0
247,0
248,0
249,2
250,1
251,1
252,1
253,1
254,1
255,1
256,2
257,1
258,0
259,0
260,2
261,0
262,2
263,0
264,0
265,2
266,0
267,2
268,0
269,0
270,0
271,0
272,0
273,0
274,2
275,0
276,2
277,0
278,0
