コンボ数,ノーツ
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,1
21,1
22,1
23,1
24,1
25,1
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,1
56,1
57,0
58,0
59,1
60,1
61,0
62,0
63,1
64,1
65,0
66,0
67,0
68,0
69,2
70,0
71,0
72,0
73,2
74,2
75,0
76,0
77,0
78,2
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,2
90,0
91,2
92,2
93,2
94,2
95,0
96,0
97,2
98,2
99,0
100,0
101,2
102,2
103,0
104,0
105,2
106,2
107,0
108,2
109,0
110,0
111,0
112,0
113,0
114,2
115,0
116,0
117,2
118,2
119,0
120,0
121,2
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,2
135,2
136,2
137,2
138,2
139,2
140,2
141,2
142,2
143,0
144,2
145,0
146,1
147,0
148,1
149,1
150,0
151,1
152,0
153,1
154,0
155,1
156,0
157,0
158,1
159,0
160,1
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,2
173,2
174,0
175,2
176,2
177,2
178,2
179,2
180,0
181,2
182,0
183,2
184,2
185,2
186,2
187,2
188,2
189,0
190,0
191,0
192,2
193,0
194,2
195,2
196,2
197,2
198,2
199,2
200,2
201,0
202,2
203,0
204,2
205,2
206,2
207,2
208,0
209,2
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,2
218,2
219,0
220,2
221,2
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,2
230,2
231,2
232,2
233,2
234,2
235,2
236,0
237,0
238,0
239,0
240,0
241,0
242,2
243,2
244,2
245,2
246,2
247,2
248,0
249,0
250,0
251,2
252,0
253,1
254,1
255,0
256,0
257,0
258,0
259,0
260,0
261,1
262,1
263,0
264,1
265,0
266,1
267,0
268,0
269,1
270,0
271,1
272,2
273,1
274,2
275,0
276,0
277,0
278,0
279,0
280,2
281,0
282,2
283,0
284,2
285,0
286,2
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,2
304,0
305,2
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,2
321,0
322,2
323,2
324,2
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,2
335,2
336,0
337,2
338,0
339,2
340,2
341,2
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,2
358,2
359,0
360,2
361,0
362,2
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,2
372,0
373,2
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,2
388,2
389,2
390,2
391,2
392,2
393,2
394,2
395,0
396,2
397,2
398,0
399,2
400,0
401,2
402,2
403,2
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,1
416,1
417,1
418,1
419,0
420,0
421,0
422,0
423,2
424,0
425,2
426,2
427,2
428,2
429,2
430,0
431,0
432,0
433,1
434,0
435,1
436,0
437,0
438,1
439,1
440,1
441,1
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,2
454,0
455,2
456,2
457,0
458,2
459,0
460,0
461,0
462,1
463,0
464,1
465,1
466,1
467,1
468,1
469,1
470,0
471,0
472,0
473,0
474,0
475,2
476,2
477,2
478,2
479,2
480,0
481,2
482,0
483,0
484,1
485,0
486,0
487,1
488,0
489,1
490,1
491,1
492,1
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,0
502,0
503,1
504,1
505,0
506,0
507,1
508,1
509,0
510,0
511,1
512,1
513,0
514,0
515,0
516,0
517,2
518,0
519,0
520,0
521,0
522,0
523,2
524,2
525,2
526,2
527,2
528,2
529,2
530,2
531,2
532,2
533,2
534,2
535,2
536,2
537,2
538,2
539,2
540,2
541,2
542,2
543,2
544,2
545,2
546,2
547,2
548,0
549,0
550,2
551,0
552,2
553,0
554,2
555,0
556,2
557,0
558,2
559,0
560,0
561,2
562,0
563,0
564,2
565,0
566,2
567,0
568,2
569,0
570,2
571,0
572,2
573,0
574,0
575,2
576,0
577,0
578,0
579,2
580,0
581,0
582,0
583,0
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
