コンボ数,ノーツ
1,0
2,0
3,1
4,1
5,1
6,2
7,2
8,2
9,2
10,2
11,0
12,0
13,2
14,2
15,2
16,2
17,2
18,0
19,0
20,2
21,2
22,2
23,2
24,2
25,0
26,0
27,2
28,2
29,2
30,2
31,2
32,0
33,2
34,1
35,2
36,1
37,1
38,2
39,1
40,2
41,2
42,0
43,2
44,2
45,2
46,0
47,2
48,2
49,0
50,2
51,2
52,2
53,0
54,2
55,2
56,0
57,2
58,2
59,2
60,0
61,2
62,2
63,0
64,2
65,2
66,2
67,0
68,2
69,2
70,1
71,2
72,1
73,1
74,2
75,1
76,2
77,1
78,0
79,0
80,0
81,0
82,0
83,0
84,1
85,0
86,0
87,0
88,0
89,1
90,0
91,2
92,0
93,0
94,2
95,0
96,0
97,2
98,2
99,2
100,2
101,2
102,2
103,2
104,2
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,1
127,1
128,1
129,1
130,1
131,1
132,1
133,1
134,1
135,1
136,1
137,1
138,0
139,0
140,0
141,0
142,2
143,2
144,2
145,2
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,2
155,2
156,2
157,2
158,2
159,2
160,2
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,2
169,2
170,2
171,2
172,0
173,0
174,0
175,0
176,0
177,0
178,2
179,2
180,2
181,2
182,0
183,0
184,0
185,0
186,0
187,2
188,2
189,2
190,2
191,1
192,0
193,0
194,1
195,1
196,0
197,2
198,1
199,2
200,2
201,0
202,2
203,1
204,0
205,0
206,0
207,1
208,0
209,1
210,0
211,1
212,0
213,1
214,0
215,1
216,0
217,1
218,0
219,1
220,1
221,0
222,0
223,1
224,1
225,0
226,0
227,1
228,1
229,0
230,0
231,1
232,1
233,0
234,0
235,1
236,1
237,1
238,1
239,1
240,0
241,1
242,1
243,0
244,1
245,1
246,1
247,1
248,0
249,1
250,1
251,0
252,1
253,1
254,1
255,1
256,0
257,1
258,1
259,0
260,1
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,2
269,1
270,1
271,1
272,2
273,0
274,0
275,2
276,0
277,1
278,1
