コンボ数,ノーツ
1,1
2,1
3,0
4,0
5,1
6,1
7,0
8,1
9,1
10,1
11,0
12,1
13,1
14,1
15,0
16,1
17,0
18,0
19,1
20,1
21,1
22,0
23,1
24,1
25,1
26,0
27,1
28,1
29,1
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,1
62,1
63,1
64,0
65,1
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,1
86,0
87,1
88,1
89,0
90,1
91,1
92,2
93,2
94,2
95,2
96,2
97,2
98,2
99,2
100,2
101,2
102,2
103,2
104,2
105,2
106,2
107,2
108,2
109,2
110,2
111,2
112,0
113,1
114,1
115,1
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,1
124,0
125,1
126,1
127,1
128,1
129,1
130,1
131,1
132,1
133,1
134,1
135,1
136,0
137,1
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,1
146,1
147,1
148,0
149,1
150,1
151,1
152,1
153,1
154,1
155,1
156,1
157,1
158,1
159,1
160,1
161,1
162,1
163,1
164,1
165,1
166,1
167,1
168,1
169,1
170,1
171,1
172,1
173,1
174,1
175,1
176,1
177,1
178,1
179,1
180,1
181,1
182,1
183,1
184,1
185,1
186,1
187,1
188,1
189,1
190,1
191,1
192,1
193,1
194,1
195,1
196,1
197,1
198,1
199,1
200,1
201,1
202,1
203,1
204,1
205,1
206,1
207,1
208,1
209,1
210,1
211,1
212,1
213,1
214,1
215,1
216,1
217,1
218,2
219,0
220,0
221,2
222,0
223,2
224,0
225,0
226,2
227,0
228,2
229,0
230,0
231,2
232,0
233,2
234,0
235,0
236,2
237,2
238,2
239,2
240,2
241,0
242,0
243,0
244,2
245,0
246,0
247,2
248,0
249,2
250,0
251,0
252,2
253,0
254,2
255,0
256,0
257,2
258,0
259,2
260,0
261,2
262,2
263,2
264,2
265,2
266,0
267,0
268,0
269,1
270,0
271,0
272,0
273,0
274,0
275,0
276,1
277,1
278,0
279,1
280,0
281,0
282,0
283,2
284,2
285,0
286,0
287,0
288,1
289,0
290,0
291,0
292,0
293,0
294,1
295,1
296,1
297,1
298,1
299,1
300,1
301,0
302,1
303,1
304,1
305,0
306,1
307,1
308,1
309,1
310,1
311,0
312,0
313,2
314,0
315,0
316,2
317,2
318,0
319,0
320,2
321,0
322,0
323,0
324,2
325,0
326,0
327,2
328,1
329,0
330,0
331,0
332,0
333,0
334,2
335,0
336,2
337,0
338,2
339,0
340,0
341,2
342,0
343,2
344,0
345,2
346,0
347,2
348,0
349,0
350,0
351,2
352,0
353,0
354,2
355,0
356,2
357,0
358,2
359,0
360,0
361,2
362,0
363,1
364,1
365,2
366,0
367,0
368,2
369,0
370,2
371,0
372,0
373,2
374,0
375,1
376,1
377,2
378,0
379,0
380,2
381,0
382,2
383,0
384,2
385,0
386,2
387,0
388,1
389,1
390,2
391,0
392,2
393,0
394,2
395,0
396,0
397,0
398,2
399,2
400,0
401,1
402,1
403,0
404,2
405,0
406,0
407,1
408,1
409,0
410,2
411,0
412,0
413,2
414,0
415,2
416,0
417,2
418,0
419,0
420,0
421,2
422,0
423,0
424,2
425,0
426,2
427,0
428,2
429,0
430,0
431,0
432,2
433,0
434,2
435,0
436,2
437,0
438,0
439,0
440,2
441,2
442,0
443,2
444,0
445,2
446,0
447,2
448,0
449,0
450,2
451,0
452,0
453,2
454,1
455,1
456,2
457,0
458,0
459,2
460,0
461,2
462,1
463,1
464,0
465,2
466,0
467,0
468,2
469,0
470,0
471,2
472,0
473,2
474,1
475,1
476,2
477,0
478,2
479,0
480,2
481,0
482,0
483,2
484,1
485,1
486,2
487,0
488,2
489,0
490,2
491,0
492,0
493,0
494,0
495,0
496,1
497,0
498,0
499,1
500,1
501,1
502,1
503,1
504,1
505,0
506,1
507,0
508,0
509,2
510,0
511,0
512,2
513,0
514,0
515,2
516,0
517,0
518,2
519,0
520,2
521,0
522,0
523,2
524,0
525,0
526,2
527,1
528,1
529,1
530,1
531,2
532,1
533,0
534,2
535,0
536,0
537,2
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,1
559,1
560,1
561,1
562,1
563,1
564,0
565,0
566,2
567,0
568,0
569,2
570,0
571,0
572,2
573,0
574,2
575,0
576,0
577,1
578,1
579,1
580,1
581,1
582,2
583,1
584,1
585,1
586,1
587,2
588,1
589,1
590,1
591,1
592,1
593,1
594,1
595,1
596,1
597,1
598,1
599,1
600,1
