コンボ数,ノーツ
1,0
2,0
3,1
4,1
5,1
6,0
7,1
8,1
9,0
10,1
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,1
41,1
42,0
43,1
44,0
45,1
46,1
47,0
48,1
49,0
50,1
51,0
52,1
53,0
54,1
55,0
56,1
57,0
58,1
59,0
60,1
61,1
62,0
63,1
64,0
65,1
66,1
67,0
68,1
69,0
70,1
71,1
72,0
73,1
74,0
75,1
76,0
77,1
78,0
79,1
80,0
81,1
82,0
83,2
84,0
85,2
86,0
87,0
88,0
89,1
90,1
91,1
92,1
93,1
94,2
95,2
96,2
97,0
98,2
99,1
100,1
101,1
102,1
103,0
104,0
105,1
106,0
107,1
108,0
109,1
110,0
111,1
112,1
113,1
114,1
115,1
116,1
117,0
118,1
119,0
120,1
121,0
122,1
123,1
124,1
125,1
126,0
127,0
128,0
129,1
130,1
131,1
132,0
133,0
134,0
135,0
136,1
137,1
138,1
139,1
140,1
141,1
142,1
143,1
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,1
155,0
156,1
157,1
158,1
159,1
160,1
161,1
162,1
163,1
164,1
165,1
166,1
167,2
168,2
169,2
170,2
171,0
172,0
173,1
174,0
175,1
176,1
177,0
178,1
179,1
180,0
181,2
182,0
183,2
184,2
185,0
186,2
187,0
188,1
189,1
190,1
191,1
192,0
193,1
194,1
195,1
196,1
197,1
198,1
199,1
200,0
201,1
202,1
203,1
204,1
205,1
206,1
207,1
208,1
209,1
210,1
211,1
212,1
213,0
214,1
215,2
216,0
217,2
218,0
219,2
220,1
221,1
222,2
223,1
224,2
225,0
226,2
227,0
228,1
229,1
230,1
231,1
232,1
233,1
234,1
235,1
236,1
237,0
238,2
239,0
240,2
241,0
242,2
243,0
244,2
245,0
246,2
247,0
248,2
249,1
250,2
251,1
252,1
253,1
254,0
255,2
256,2
257,1
258,1
259,1
260,1
261,1
262,1
263,2
264,1
265,0
266,0
267,0
268,0
269,0
270,1
271,1
272,1
273,1
274,1
275,1
276,1
277,0
278,0
