コンボ数,ノーツ数,時間,時間差,ミタマ1,ミタマ2,ミタマ3,ミタマ4,ミタマ5,レベル,最大スコア,最適バースト位置
1,1,1.27,1.450000,0,0,0,0,0,28.0,0.0,0.0
2,1,1.33,0.100000,0,0,0,0,0,NaN,NaN,NaN
3,1,1.38,0.083333,0,0,0,0,0,NaN,NaN,NaN
4,1,1.44,0.100000,0,0,0,0,0,NaN,NaN,NaN
5,1,1.49,0.083333,0,0,0,0,0,NaN,NaN,NaN
6,1,2.00,0.183333,0,0,0,0,0,NaN,NaN,NaN
7,1,2.06,0.100000,0,0,0,0,0,NaN,NaN,NaN
8,1,2.11,0.083333,0,0,0,0,0,NaN,NaN,NaN
9,1,2.17,0.100000,0,0,0,0,0,NaN,NaN,NaN
10,1,2.22,0.083333,0,0,0,0,0,NaN,NaN,NaN
12,2,2.33,0.183333,0,0,0,0,0,NaN,NaN,NaN
14,2,2.39,0.100000,0,0,0,0,0,NaN,NaN,NaN
16,2,2.44,0.083333,0,0,0,0,0,NaN,NaN,NaN
17,1,2.55,0.183333,0,0,0,0,0,NaN,NaN,NaN
18,1,3.01,0.100000,0,0,0,0,0,NaN,NaN,NaN
19,1,3.06,0.083333,0,0,0,0,0,NaN,NaN,NaN
20,1,3.12,0.100000,0,0,0,0,0,NaN,NaN,NaN
21,1,3.17,0.083333,0,0,0,0,0,NaN,NaN,NaN
22,1,3.28,0.183333,0,0,0,0,0,NaN,NaN,NaN
23,1,3.34,0.100000,0,0,0,0,0,NaN,NaN,NaN
24,1,3.39,0.083333,0,0,0,0,0,NaN,NaN,NaN
25,1,3.45,0.100000,0,0,0,0,0,NaN,NaN,NaN
26,1,3.50,0.083333,0,0,0,0,0,NaN,NaN,NaN
28,2,4.01,0.183333,0,0,0,0,0,NaN,NaN,NaN
30,2,4.06,0.083333,0,0,0,0,0,NaN,NaN,NaN
32,2,4.12,0.100000,0,0,0,0,0,NaN,NaN,NaN
33,1,4.23,0.183333,0,0,0,0,0,NaN,NaN,NaN
34,1,4.28,0.083333,0,0,0,0,0,NaN,NaN,NaN
35,1,4.34,0.100000,0,0,0,0,0,NaN,NaN,NaN
36,1,4.39,0.083333,0,0,0,0,0,NaN,NaN,NaN
37,1,4.45,0.100000,0,0,0,0,0,NaN,NaN,NaN
38,1,4.56,0.183333,0,0,0,0,0,NaN,NaN,NaN
39,1,5.01,0.083333,0,0,0,0,0,NaN,NaN,NaN
40,1,5.07,0.100000,0,0,0,0,0,NaN,NaN,NaN
41,1,5.12,0.083333,0,0,0,0,0,NaN,NaN,NaN
42,1,5.18,0.100000,0,0,0,0,0,NaN,NaN,NaN
44,2,5.29,0.183333,0,0,0,0,0,NaN,NaN,NaN
46,2,5.34,0.083333,0,0,0,0,0,NaN,NaN,NaN
48,2,5.40,0.100000,0,0,0,0,0,NaN,NaN,NaN
49,1,5.51,0.183333,0,0,0,0,0,NaN,NaN,NaN
50,1,5.56,0.083333,0,0,0,0,0,NaN,NaN,NaN
51,1,6.02,0.100000,0,0,0,0,0,NaN,NaN,NaN
52,1,6.07,0.083333,0,0,0,0,0,NaN,NaN,NaN
53,1,6.13,0.100000,0,0,0,0,0,NaN,NaN,NaN
54,1,6.24,0.183333,0,0,0,0,0,NaN,NaN,NaN
55,1,6.29,0.083333,0,0,0,0,0,NaN,NaN,NaN
56,1,6.35,0.100000,0,0,0,0,0,NaN,NaN,NaN
57,1,6.40,0.083333,0,0,0,0,0,NaN,NaN,NaN
58,1,6.46,0.100000,0,0,0,0,0,NaN,NaN,NaN
60,2,6.57,0.183333,0,0,0,0,0,NaN,NaN,NaN
62,2,7.02,0.083333,0,0,0,0,0,NaN,NaN,NaN
64,2,7.08,0.100000,0,0,0,0,0,NaN,NaN,NaN
66,2,7.19,0.183333,0,0,0,0,0,NaN,NaN,NaN
67,1,7.24,0.083333,0,0,0,0,0,NaN,NaN,NaN
69,2,7.30,0.100000,0,0,0,0,0,NaN,NaN,NaN
71,2,7.35,0.083333,0,0,0,0,0,NaN,NaN,NaN
