コンボ数,ノーツ
1,0
2,0
3,0
4,0
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,0
14,0
15,0
16,0
17,2
18,0
19,2
20,0
21,0
22,0
23,0
24,2
25,0
26,2
27,0
28,2
29,0
30,2
31,0
32,2
33,0
34,2
35,0
36,0
37,0
38,1
39,2
40,1
41,2
42,1
43,2
44,1
45,2
46,0
47,1
48,0
49,1
50,0
51,2
52,2
53,0
54,2
55,0
56,0
57,2
58,2
59,0
60,2
61,2
62,0
63,0
64,2
65,0
66,2
67,0
68,2
69,2
70,2
71,2
72,2
73,2
74,0
75,1
76,0
77,1
78,1
79,1
80,1
81,1
82,1
83,1
84,0
85,1
86,0
87,0
88,2
89,0
90,2
91,0
92,0
93,0
94,0
95,0
96,0
97,2
98,0
99,2
100,0
101,2
102,0
103,2
104,0
105,2
106,0
107,2
108,0
109,0
110,2
111,1
112,2
113,1
114,2
115,1
116,2
117,1
118,1
119,0
120,1
121,0
122,0
123,1
124,0
125,1
126,1
127,1
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,1
137,1
138,1
139,1
140,0
141,0
142,0
143,2
144,0
145,0
146,2
147,0
148,0
149,2
150,0
151,0
152,0
153,2
154,0
155,2
156,0
157,2
158,0
159,0
160,2
161,0
162,0
163,0
164,2
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,2
175,0
176,0
177,2
178,0
179,2
180,0
181,2
182,0
183,2
184,0
185,2
186,0
187,0
188,2
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,2
199,0
200,2
201,0
202,2
203,0
204,0
205,2
206,0
207,2
208,0
209,0
210,2
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,2
222,0
223,2
224,0
225,0
226,2
227,0
228,2
229,2
230,0
231,2
232,0
233,0
234,0
235,0
236,0
237,1
238,1
239,0
240,0
241,0
242,1
243,1
244,0
245,0
246,1
247,1
248,0
249,1
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,2
261,0
262,2
263,0
264,2
265,0
266,2
267,0
268,2
269,0
270,2
271,0
272,2
273,0
274,0
275,1
276,0
277,0
278,1
