コンボ数,ノーツ
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,1
53,0
54,0
55,1
56,0
57,0
58,1
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,1
86,0
87,0
88,1
89,0
90,0
91,0
92,1
93,1
94,0
95,1
96,0
97,1
98,0
99,1
100,0
101,0
102,1
103,0
104,1
105,0
106,1
107,0
108,1
109,0
110,1
111,0
112,1
113,0
114,1
115,0
116,0
117,0
118,1
119,0
120,1
121,0
122,0
123,1
124,0
125,1
126,0
127,1
128,0
129,1
130,0
131,1
132,0
133,1
134,0
135,1
136,0
137,0
138,1
139,0
140,1
141,0
142,1
143,0
144,1
145,0
146,1
147,0
148,0
149,1
150,0
151,1
152,0
153,1
154,0
155,1
156,0
157,1
158,0
159,1
160,0
161,1
162,0
163,0
164,1
165,0
166,1
167,0
168,1
169,0
170,1
171,0
172,1
173,0
174,1
175,0
176,1
177,0
178,0
179,0
180,1
181,0
182,1
183,0
184,0
185,1
186,0
187,1
188,0
189,1
190,0
191,1
192,0
193,1
194,0
195,1
196,0
197,1
198,0
199,0
200,1
201,0
202,1
203,0
204,1
205,0
206,1
207,0
208,1
209,0
210,0
211,1
212,0
213,1
214,0
215,1
216,0
217,1
218,0
219,1
220,0
221,1
222,0
223,1
224,0
225,0
226,1
227,0
228,1
229,0
230,1
231,0
232,1
233,0
234,1
235,0
236,1
237,0
238,1
239,0
240,0
241,0
242,1
243,0
244,1
245,0
246,0
247,1
248,0
249,1
250,0
251,1
252,0
253,1
254,0
255,1
256,0
257,1
258,0
259,1
260,0
261,0
262,1
263,0
264,1
265,0
266,1
267,0
268,1
269,0
270,1
271,0
272,0
273,1
274,0
275,1
276,0
277,2
278,2
