コンボ数,ノーツ
1,2
2,2
3,2
4,2
5,0
6,0
7,0
8,0
9,0
10,0
11,2
12,2
13,2
14,2
15,2
16,2
17,2
18,2
19,2
20,2
21,2
22,2
23,1
24,2
25,1
26,1
27,1
28,2
29,2
30,0
31,2
32,2
33,0
34,2
35,1
36,1
37,2
38,1
39,1
40,0
41,2
42,2
43,2
44,2
45,2
46,0
47,0
48,0
49,0
50,0
51,0
52,2
53,2
54,2
55,2
56,2
57,2
58,0
59,0
60,2
61,1
62,2
63,2
64,2
65,1
66,2
67,1
68,2
69,0
70,0
71,0
72,0
73,0
74,1
75,1
76,1
77,1
78,1
79,1
80,1
81,2
82,2
83,2
84,2
85,0
86,0
87,0
88,0
89,0
90,0
91,2
92,2
93,2
94,2
95,2
96,2
97,2
98,2
99,2
100,2
101,2
102,2
103,0
104,2
105,0
106,2
107,0
108,0
109,2
110,2
111,0
112,2
113,2
114,2
115,2
116,2
117,2
118,2
119,2
120,2
121,0
122,0
123,0
124,0
125,0
126,0
127,2
128,2
129,2
130,2
131,2
132,2
133,2
134,2
135,2
136,0
137,2
138,0
139,0
140,1
141,0
142,0
143,0
144,1
145,0
146,0
147,0
148,1
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,1
161,1
162,1
163,1
164,2
165,0
166,2
167,1
168,1
169,2
170,1
171,1
172,0
173,2
174,0
175,0
176,2
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,2
187,2
188,2
189,2
190,0
191,1
192,2
193,1
194,1
195,1
196,2
197,0
198,2
199,0
200,2
201,0
202,1
203,2
204,1
205,1
206,1
207,2
208,0
209,0
210,2
211,0
212,2
213,1
214,1
215,2
216,1
217,1
218,0
219,2
220,0
221,0
222,2
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,2
232,0
233,2
234,2
235,0
236,2
237,2
238,2
239,0
240,2
241,0
242,2
243,0
244,0
245,0
246,0
247,0
248,1
249,1
250,1
251,1
252,1
253,1
254,1
255,2
256,0
257,2
258,0
259,1
260,2
261,1
262,1
263,1
264,2
265,0
266,0
