コンボ数,ノーツ
1,0
2,2
3,0
4,2
5,0
6,2
7,2
8,2
9,2
10,0
11,0
12,2
13,0
14,2
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,2
24,0
25,2
26,0
27,0
28,0
29,0
30,0
31,0
32,2
33,2
34,2
35,2
36,2
37,2
38,2
39,2
40,2
41,2
42,2
43,2
44,2
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,2
55,2
56,0
57,0
58,0
59,1
60,0
61,1
62,0
63,0
64,1
65,0
66,1
67,1
68,0
69,1
70,0
71,0
72,1
73,0
74,1
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,2
85,0
86,2
87,0
88,2
89,0
90,2
91,0
92,2
93,0
94,2
95,0
96,2
97,0
98,2
99,0
100,2
101,0
102,2
103,0
104,2
105,2
106,0
107,2
108,0
109,2
110,0
111,2
112,0
113,2
114,0
115,2
116,0
117,2
118,0
119,2
120,0
121,1
122,1
123,1
124,1
125,0
126,0
127,0
128,2
129,0
130,2
131,0
132,2
133,0
134,2
135,0
136,2
137,0
138,2
139,0
140,2
141,0
142,2
143,0
144,2
145,0
146,2
147,0
148,2
149,0
150,0
151,0
152,0
153,0
154,2
155,2
156,2
157,2
158,2
159,0
160,2
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,2
169,0
170,2
171,2
172,0
173,2
174,0
175,2
176,0
177,2
178,0
179,2
180,0
181,2
182,0
183,2
184,0
185,0
186,0
187,0
188,2
189,0
190,2
191,0
192,2
193,2
194,0
195,2
196,0
197,2
198,0
199,2
200,0
201,2
202,0
203,2
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,2
212,0
213,2
214,0
215,2
216,0
217,0
218,2
219,0
220,2
221,0
222,2
223,0
224,2
225,2
226,0
227,2
228,0
229,2
230,0
231,2
232,0
233,0
234,2
235,0
236,2
237,0
238,2
239,2
240,0
241,2
242,0
243,2
244,0
245,2
246,0
247,0
248,2
249,0
250,2
251,0
252,2
253,0
254,2
255,1
256,1
257,2
258,0
259,2
260,0
261,2
262,0
263,0
264,2
265,0
266,2
267,0
268,2
269,0
270,2
271,2
272,0
273,2
274,0
275,2
276,0
277,2
278,0
279,0
280,0
281,0
282,0
283,2
284,0
285,2
286,2
287,0
288,2
289,2
290,2
291,2
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,2
301,2
302,2
303,2
304,0
305,2
306,2
307,2
308,0
309,2
310,0
311,2
312,0
313,2
314,0
315,0
316,2
317,0
318,2
319,0
320,2
321,0
322,2
323,0
324,2
325,2
326,0
327,2
328,0
329,2
330,2
331,2
332,2
333,0
334,0
335,0
336,0
337,2
338,2
339,0
340,2
341,0
342,2
343,0
344,2
345,2
346,0
347,2
348,2
349,2
350,2
351,2
352,0
353,2
354,2
355,0
356,2
357,2
358,0
359,2
360,0
361,0
362,2
363,0
364,2
365,0
366,0
367,0
368,0
369,0
370,0
371,2
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,2
384,0
385,1
386,1
387,1
388,0
389,0
390,1
391,1
392,0
393,1
394,0
395,0
396,1
397,0
398,0
399,1
400,1
401,0
402,1
403,0
404,0
405,0
406,1
407,0
408,1
409,0
410,1
411,1
412,0
413,0
414,0
415,0
416,2
417,2
418,2
419,2
420,2
421,1
422,1
423,1
424,1
425,1
426,1
427,1
428,0
429,1
430,0
431,1
432,1
433,0
434,0
435,0
436,1
437,0
438,1
439,0
440,1
441,1
442,0
443,0
444,0
445,0
446,2
447,0
448,2
449,0
450,2
451,0
452,2
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,1
465,1
466,1
467,0
468,1
469,0
470,1
471,1
472,0
473,0
474,0
475,0
476,2
477,2
478,2
479,2
480,2
481,2
482,2
483,0
484,2
485,1
486,0
487,0
488,1
489,1
490,2
491,1
492,2
493,2
494,0
495,2
496,2
497,2
498,2
499,2
500,2
501,2
502,0
503,2
504,1
505,2
506,0
507,1
508,0
509,1
510,1
511,0
512,0
513,0
514,1
515,0
516,1
517,0
518,1
519,1
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
535,1
536,1
537,0
538,0
539,1
540,1
541,0
542,2
543,2
544,2
545,2
546,2
547,2
548,2
549,2
550,0
551,0
552,2
553,0
554,2
555,2
556,0
557,2
558,1
559,2
560,2
561,2
562,2
563,0
564,1
565,2
566,2
567,2
568,0
569,2
570,1
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,1
599,1
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,2
619,0
620,2
621,1
622,0
623,1
624,1
625,2
626,1
627,2
628,2
629,0
630,2
631,1
632,0
633,1
634,0
635,1
636,1
637,2
638,2
639,2
640,2
641,0
642,0
643,1
644,0
645,1
646,1
647,2
648,1
649,2
650,2
651,0
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,1
660,2
661,1
662,2
663,1
664,1
665,2
666,2
667,2
668,2
669,0
670,2
671,1
672,2
673,1
674,1
675,2
676,1
677,2
678,2
679,0
680,2
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,1
695,1
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,2
704,2
705,2
706,2
707,1
708,0
709,0
710,1
711,0
712,1
713,1
714,0
715,0
716,0
717,2
718,2
719,2
720,2
721,2
722,2
723,0
724,0
725,0
726,1
727,0
728,0
729,1
730,1
731,0
732,1
733,0
734,0
735,2
736,2
737,2
738,2
739,2
740,2
741,0
742,0
743,0
744,1
745,0
746,0
747,1
748,1
749,0
750,1
751,0
752,0
753,0
754,1
755,0
756,0
757,1
758,0
759,1
760,1
761,0
762,0
763,0
764,0
765,2
766,0
767,2
768,2
769,2
770,2
771,2
772,2
773,0
774,2
775,0
776,0
777,1
778,2
779,0
780,2
781,0
782,2
783,2
784,1
785,2
786,0
787,2
788,0
789,2
790,0
791,2
792,0
793,0
794,2
795,0
796,2
797,2
798,2
799,2
800,2
801,2
802,2
803,2
804,2
805,0
806,0
807,2
808,2
809,2
810,2
811,0
812,2
813,0
814,2
815,2
816,0
817,2
818,0
819,2
820,2
821,2
822,2
823,2
824,2
825,2
826,2
827,0
828,0
829,0
830,1
831,0
832,0
833,1
834,1
835,0
836,1
837,0
838,0
839,0
840,1
841,0
842,0
843,1
844,1
845,0
846,1
847,0
848,0
849,0
850,0
851,0
852,0
853,0
854,0
855,0
856,0
857,0
858,0
859,0
860,0
861,0
862,0
863,0
864,0
865,0
866,0
867,2
868,2
869,2
870,2
871,0
872,0
873,2
874,0
875,2
876,0
877,0
878,0
879,0
880,0
881,0
882,0
883,2
884,2
885,2
886,2
887,2
888,2
889,2
890,2
891,2
892,2
893,2
894,2
895,2
896,2
897,2
898,2
899,2
900,2
901,2
902,2
903,2
904,2
905,1
906,1
907,1
908,1
909,1
910,1
911,1
912,1
913,0
914,0
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,0
923,2
924,2
925,0
926,0
927,0
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,2
939,0
940,2
941,0
942,0
943,0
944,0
945,0
946,0
947,0
948,0
949,0
950,0
951,0
952,0
953,2
954,2
955,0
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,0
979,0
980,0
981,0
982,0
983,2
984,2
985,2
986,2
987,2
988,0
989,2
