コンボ数,ノーツ
1,0
2,0
3,2
4,2
5,2
6,2
7,0
8,0
9,2
10,2
11,2
12,2
13,0
14,0
15,2
16,2
17,2
18,2
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,2
34,2
35,2
36,0
37,2
38,0
39,2
40,2
41,2
42,0
43,2
44,0
45,2
46,2
47,2
48,0
49,2
50,0
51,0
52,0
53,0
54,1
55,1
56,0
57,0
58,0
59,2
60,2
61,0
62,2
63,2
64,0
65,2
66,1
67,2
68,1
69,1
70,0
71,0
72,0
73,2
74,2
75,0
76,2
77,2
78,0
79,2
80,2
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,2
90,2
91,2
92,2
93,0
94,0
95,0
96,0
97,0
98,0
99,2
100,2
101,2
102,2
103,0
104,0
105,2
106,2
107,0
108,2
109,2
110,0
111,0
112,0
113,2
114,2
115,2
116,1
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,1
127,1
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,1
139,1
140,0
141,0
142,0
143,0
144,0
145,0
146,2
147,1
148,1
149,1
150,2
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,1
164,1
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,1
176,1
177,2
178,2
179,2
180,0
181,2
182,2
183,2
184,2
185,2
186,0
187,1
188,1
189,1
190,1
191,1
192,1
193,0
194,0
195,2
196,1
197,2
198,1
199,0
200,0
201,1
202,0
203,1
204,2
205,1
206,1
207,1
208,2
209,1
210,1
211,0
212,0
213,1
214,2
215,1
216,2
217,1
218,0
219,0
220,1
221,0
222,1
223,2
224,1
225,1
226,1
227,2
228,1
229,1
230,0
231,0
232,1
233,2
234,1
235,2
236,1
237,0
238,0
239,1
240,0
241,1
242,2
243,1
244,1
245,1
246,2
247,1
248,1
249,0
250,0
251,1
252,0
253,0
254,1
255,0
256,1
257,2
258,1
259,1
260,1
261,2
262,1
263,2
264,0
265,1
266,1
267,1
268,2
269,1
270,1
271,1
272,0
273,1
274,1
275,0
276,1
277,2
278,1
