コンボ数,ノーツ
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,2
11,0
12,2
13,2
14,0
15,2
16,2
17,0
18,2
19,2
20,2
21,2
22,2
23,2
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,1
37,1
38,0
39,2
40,0
41,2
42,0
43,0
44,0
45,2
46,0
47,2
48,0
49,0
50,0
51,0
52,0
53,2
54,0
55,2
56,0
57,0
58,0
59,1
60,1
61,1
62,1
63,0
64,0
65,1
66,1
67,0
68,0
69,2
70,0
71,2
72,0
73,0
74,0
75,0
76,0
77,2
78,0
79,2
80,0
81,0
82,0
83,2
84,0
85,2
86,0
87,0
88,0
89,0
90,1
91,1
92,1
93,1
94,0
95,0
96,1
97,1
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,2
145,2
146,2
147,2
148,2
149,2
150,2
151,2
152,2
153,2
154,2
155,2
156,2
157,0
158,0
159,2
160,0
161,2
162,0
163,2
164,2
165,2
166,2
167,2
168,2
169,2
170,2
171,2
172,2
173,2
174,2
175,2
176,2
177,2
178,2
179,0
180,0
181,2
182,0
183,2
184,1
185,1
186,2
187,2
188,2
189,2
190,2
191,2
192,2
193,2
194,2
195,2
196,2
197,2
198,2
199,2
200,0
201,2
202,0
203,2
204,0
205,2
206,0
207,2
208,2
209,2
210,2
211,2
212,2
213,2
214,2
215,2
216,2
217,2
218,2
219,2
220,2
221,2
222,0
223,2
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,2
234,0
235,2
236,2
237,2
238,2
239,2
240,2
241,2
242,2
243,2
244,2
245,2
246,2
247,2
248,2
249,0
250,0
251,2
252,2
253,2
254,2
255,2
256,2
257,2
258,2
259,2
260,2
261,2
262,2
263,2
264,2
265,2
266,2
267,0
268,2
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,1
278,1
