コンボ数,ノーツ
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,1
19,1
20,1
21,1
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,1
35,1
36,1
37,1
38,1
39,2
40,1
41,2
42,1
43,2
44,0
45,1
46,1
47,0
48,2
49,1
50,2
51,1
52,2
53,1
54,2
55,2
56,2
57,0
58,2
59,2
60,2
61,2
62,0
63,2
64,2
65,1
66,1
67,0
68,1
69,1
70,1
71,1
72,0
73,1
74,1
75,2
76,1
77,2
78,2
79,0
80,2
81,2
82,2
83,2
84,0
85,2
86,2
87,1
88,1
89,0
90,1
91,1
92,1
93,1
94,0
95,1
96,1
97,2
98,1
99,2
100,2
101,0
102,2
103,2
104,2
105,2
106,0
107,2
108,2
109,1
110,1
111,0
112,1
113,1
114,1
115,1
116,0
117,1
118,1
119,2
120,1
121,2
122,2
123,0
124,2
125,2
126,2
127,2
128,0
129,2
130,1
131,1
132,0
133,1
134,1
135,1
136,1
137,0
138,1
139,1
140,2
141,2
142,2
143,0
144,2
145,2
146,2
147,2
148,0
149,2
150,2
151,1
152,1
153,0
154,1
155,1
156,1
157,1
158,0
159,1
160,1
161,2
162,1
163,2
164,2
165,0
166,2
167,2
168,2
169,2
170,0
171,2
172,2
173,1
174,1
175,0
176,1
177,1
178,1
179,1
180,0
181,1
182,1
183,1
184,1
185,1
186,1
187,1
188,1
189,1
190,1
191,1
192,1
193,1
194,1
195,1
196,1
197,1
198,1
199,1
200,1
201,1
202,1
203,1
204,1
205,1
206,1
207,1
208,1
209,1
210,1
211,1
212,1
213,1
214,1
215,1
216,1
217,1
218,1
219,1
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,2
232,0
233,2
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,2
247,2
248,2
249,2
250,0
251,2
252,0
253,2
254,0
255,2
256,0
257,2
258,1
259,0
260,1
261,1
262,0
263,1
264,1
265,0
266,1
267,1
268,0
269,1
270,0
271,1
272,1
273,2
274,0
275,0
276,0
277,0
278,2
