コンボ数,ノーツ
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,2
20,0
21,2
22,0
23,2
24,0
25,2
26,0
27,0
28,2
29,0
30,2
31,0
32,2
33,0
34,2
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,2
54,0
55,2
56,2
57,0
58,2
59,0
60,0
61,2
62,0
63,2
64,0
65,2
66,2
67,0
68,2
69,2
70,0
71,2
72,0
73,2
74,2
75,0
76,2
77,2
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,2
90,2
91,2
92,2
93,1
94,1
95,1
96,1
97,1
98,1
99,1
100,1
101,1
102,1
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,2
111,2
112,2
113,2
114,1
115,1
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,1
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,2
138,2
139,2
140,2
141,0
142,0
143,2
144,2
145,2
146,2
147,2
148,2
149,0
150,0
151,0
152,0
153,0
154,0
155,1
156,0
157,1
158,1
159,0
160,1
161,1
162,0
163,1
164,1
165,0
166,1
167,1
168,0
169,1
170,1
171,0
172,1
173,1
174,0
175,0
176,1
177,1
178,0
179,1
180,1
181,0
182,1
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,1
193,1
194,1
195,1
196,1
197,1
198,0
199,2
200,1
201,1
202,2
203,2
204,0
205,0
206,0
207,2
208,0
209,0
210,0
211,0
212,0
213,0
214,2
215,1
216,1
217,2
218,2
219,0
220,0
221,0
222,2
223,0
224,0
225,0
226,0
227,0
228,0
229,2
230,1
231,1
232,1
233,2
234,2
235,0
236,0
237,0
238,2
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,2
262,1
263,1
264,1
265,2
266,0
267,0
268,2
269,0
270,0
271,0
272,2
273,0
274,0
275,0
276,0
277,2
278,1
