コンボ数,ノーツ
1,0
2,0
3,2
4,2
5,0
6,1
7,1
8,0
9,0
10,0
11,2
12,0
13,2
14,1
15,1
16,1
17,0
18,0
19,2
20,2
21,0
22,2
23,0
24,2
25,2
26,2
27,0
28,1
29,1
30,1
31,0
32,1
33,0
34,0
35,2
36,0
37,2
38,0
39,0
40,0
41,0
42,0
43,0
44,2
45,0
46,2
47,1
48,1
49,0
50,1
51,1
52,0
53,1
54,0
55,0
56,1
57,0
58,1
59,1
60,0
61,1
62,0
63,0
64,1
65,2
66,1
67,2
68,1
69,0
70,0
71,0
72,0
73,2
74,2
75,0
76,2
77,0
78,2
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,1
87,0
88,0
89,0
90,2
91,0
92,2
93,0
94,2
95,0
96,2
97,0
98,0
99,2
100,0
101,2
102,0
103,2
104,1
105,0
106,0
107,2
108,0
109,2
110,0
111,2
112,0
113,2
114,0
115,0
116,0
117,0
118,0
119,0
120,1
121,0
122,0
123,0
124,0
125,2
126,0
127,2
128,0
129,2
130,2
131,2
132,2
133,0
134,0
135,0
136,1
137,0
138,0
139,1
140,0
141,0
142,0
143,0
144,2
145,0
146,2
147,0
148,0
149,0
150,0
151,0
152,0
153,2
154,1
155,2
156,1
157,1
158,0
159,0
160,0
161,2
162,0
163,2
164,0
165,0
166,1
167,0
168,1
169,1
170,0
171,1
172,2
173,1
174,2
175,0
176,1
177,0
178,0
179,0
180,0
181,2
182,0
183,2
184,0
185,2
186,2
187,2
188,2
189,2
190,2
191,2
192,2
193,0
194,0
195,0
196,1
197,0
198,2
199,0
200,2
201,2
202,0
203,2
204,0
205,2
206,2
207,2
208,2
209,2
210,2
211,2
212,2
213,2
214,1
215,2
216,1
217,0
218,1
219,0
220,0
221,0
222,0
223,1
224,2
225,0
226,1
227,2
228,2
229,1
230,2
231,2
232,1
233,2
234,0
235,1
236,0
237,0
238,0
239,1
240,2
241,0
242,2
243,2
244,1
245,2
246,0
247,1
248,0
249,0
250,0
251,2
252,0
253,2
254,0
255,0
256,2
257,1
258,2
259,0
260,0
261,0
262,0
263,0
264,1
265,1
266,2
267,2
268,2
269,2
270,2
271,2
272,1
273,2
274,0
275,2
276,0
277,0
278,0
