コンボ数,ノーツ
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,1
14,1
15,1
16,1
17,1
18,1
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,1
32,1
33,1
34,1
35,1
36,1
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,1
50,1
51,1
52,1
53,1
54,1
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,1
68,1
69,1
70,1
71,1
72,1
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,1
86,1
87,1
88,1
89,1
90,1
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,1
104,1
105,1
106,1
107,1
108,1
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,1
122,1
123,1
124,1
125,1
126,1
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,1
140,1
141,1
142,1
143,1
144,1
145,2
146,0
147,2
148,2
149,0
150,2
151,2
152,0
153,2
154,2
155,0
156,2
157,2
158,0
159,2
160,2
161,0
162,2
163,2
164,0
165,2
166,2
167,0
168,2
169,0
170,0
171,2
172,0
173,2
174,0
175,2
176,2
177,0
178,0
179,2
180,0
181,2
182,0
183,2
184,2
185,0
186,0
187,2
188,0
189,2
190,0
191,2
192,2
193,0
194,0
195,2
196,0
197,2
198,0
199,0
200,2
201,0
202,0
203,2
204,2
205,0
206,2
207,2
208,0
209,2
210,2
211,0
212,2
213,2
214,0
215,2
216,2
217,0
218,2
219,2
220,0
221,2
222,2
223,0
224,2
225,2
226,2
227,2
228,2
229,2
230,2
231,2
232,2
233,2
234,2
235,2
236,2
237,2
238,2
239,2
240,2
241,2
242,2
243,2
244,2
245,2
246,2
247,2
248,2
249,2
250,2
251,2
252,2
253,0
254,0
255,0
256,2
257,0
258,0
259,2
260,2
261,0
262,2
263,2
264,0
265,2
266,2
267,0
268,2
269,2
270,0
271,2
272,0
273,0
274,0
275,2
276,0
277,0
278,2
