コンボ数,ノーツ
1,0
2,0
3,0
4,0
5,2
6,0
7,2
8,0
9,0
10,0
11,0
12,0
13,0
14,2
15,2
16,0
17,2
18,0
19,2
20,0
21,2
22,0
23,0
24,2
25,0
26,0
27,2
28,0
29,0
30,2
31,0
32,2
33,0
34,0
35,0
36,2
37,0
38,0
39,2
40,2
41,2
42,1
43,2
44,1
45,0
46,0
47,0
48,0
49,0
50,2
51,0
52,2
53,0
54,2
55,0
56,2
57,0
58,2
59,0
60,2
61,0
62,2
63,0
64,2
65,0
66,0
67,2
68,0
69,2
70,0
71,2
72,0
73,2
74,0
75,0
76,2
77,0
78,0
79,2
80,0
81,0
82,2
83,0
84,2
85,0
86,2
87,0
88,2
89,0
90,2
91,0
92,0
93,0
94,0
95,0
96,0
97,2
98,2
99,2
100,2
101,2
102,2
103,2
104,2
105,2
106,2
107,2
108,2
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,1
127,1
128,1
129,1
130,1
131,1
132,1
133,1
134,1
135,1
136,1
137,1
138,1
139,1
140,1
141,1
142,1
143,1
144,2
145,1
146,2
147,0
148,0
149,1
150,2
151,0
152,0
153,2
154,0
155,1
156,0
157,1
158,1
159,1
160,0
161,1
162,0
163,1
164,0
165,1
166,0
167,1
168,0
169,1
170,0
171,1
172,1
173,1
174,1
175,1
176,0
177,1
178,1
179,1
180,1
181,0
182,1
183,2
184,0
185,2
186,1
187,2
188,1
189,2
190,1
191,2
192,0
193,2
194,20
195,1
196,1
197,1
198,0
199,1
200,1
201,1
202,0
203,1
204,0
205,1
206,0
207,0
208,0
209,0
210,1
211,1
212,1
213,1
214,0
215,1
216,0
217,1
218,1
219,0
220,1
221,1
222,0
223,0
224,0
225,0
226,1
227,0
228,1
229,1
230,1
231,0
232,1
233,0
234,1
235,0
236,0
237,0
238,0
239,2
240,0
241,1
242,2
243,1
244,1
245,2
246,1
247,2
248,0
249,1
250,2
251,0
252,1
253,2
254,0
255,0
256,1
257,1
258,0
259,1
260,1
261,1
262,0
263,1
264,0
265,0
266,0
267,0
268,0
269,1
270,1
271,1
272,1
273,1
274,0
275,1
276,0
277,1
278,0
