コンボ数,ノーツ
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,2
13,2
14,2
15,2
16,2
17,2
18,2
19,2
20,2
21,2
22,2
23,2
24,2
25,2
26,2
27,2
28,2
29,2
30,2
31,2
32,2
33,2
34,0
35,2
36,2
37,2
38,0
39,2
40,2
41,0
42,0
43,2
44,2
45,0
46,2
47,2
48,0
49,2
50,2
51,2
52,0
53,0
54,2
55,2
56,0
57,2
58,2
59,2
60,2
61,2
62,2
63,0
64,2
65,0
66,2
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,1
77,1
78,0
79,1
80,0
81,2
82,0
83,0
84,2
85,2
86,2
87,2
88,2
89,2
90,1
91,1
92,2
93,1
94,1
95,0
96,2
97,0
98,2
99,2
100,2
101,2
102,2
103,2
104,1
105,1
106,2
107,1
108,1
109,1
110,2
111,0
112,2
113,0
114,2
115,0
116,2
117,2
118,1
119,2
120,1
121,2
122,1
123,2
124,1
125,2
126,2
127,2
128,2
129,1
130,2
131,1
132,2
133,1
134,1
135,2
136,1
137,1
138,1
139,2
140,1
141,1
142,2
143,0
144,0
145,2
146,2
147,2
148,2
149,2
150,2
151,1
152,1
153,2
154,1
155,1
156,0
157,2
158,0
159,2
160,2
161,2
162,2
163,2
164,2
165,1
166,1
167,2
168,1
169,1
170,1
171,2
172,1
173,2
174,1
175,2
176,1
177,2
178,2
179,1
180,2
181,1
182,2
183,1
184,1
185,2
186,1
187,2
188,2
189,2
190,2
191,1
192,2
193,1
194,2
195,1
196,1
197,2
198,1
199,1
200,1
201,2
202,1
203,1
204,2
205,0
206,0
207,2
208,2
209,0
210,2
211,2
212,2
213,1
214,2
215,1
216,2
217,0
218,0
219,2
220,2
221,0
222,2
223,2
224,2
225,1
226,2
227,1
228,0
229,1
230,2
231,1
232,2
233,0
234,2
235,0
236,0
237,2
238,0
239,2
240,0
241,2
242,0
243,0
244,0
245,0
246,0
247,2
248,0
249,0
250,2
251,0
252,0
253,0
254,1
255,0
256,1
257,0
258,1
259,0
260,1
261,2
262,0
263,2
264,2
265,2
266,0
