コンボ数,ノーツ
1,1
2,1
3,0
4,0
5,0
6,2
7,2
8,2
9,0
10,2
11,0
12,2
13,2
14,2
15,2
16,0
17,0
18,0
19,2
20,2
21,2
22,0
23,0
24,2
25,2
26,2
27,2
28,2
29,0
30,0
31,0
32,2
33,2
34,2
35,0
36,2
37,0
38,2
39,2
40,2
41,2
42,2
43,2
44,2
45,2
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,1
55,2
56,2
57,0
58,2
59,2
60,0
61,2
62,0
63,2
64,2
65,2
66,2
67,2
68,2
69,2
70,0
71,0
72,1
73,2
74,0
75,2
76,2
77,0
78,2
79,0
80,2
81,2
82,2
83,2
84,2
85,2
86,2
87,0
88,2
89,1
90,0
91,2
92,2
93,0
94,2
95,2
96,0
97,2
98,0
99,2
100,2
101,2
102,2
103,2
104,2
105,2
106,0
107,1
108,2
109,1
110,2
111,1
112,2
113,2
114,1
115,2
116,2
117,1
118,2
119,2
120,1
121,2
122,2
123,1
124,2
125,1
126,2
127,0
128,0
129,0
130,0
131,2
132,0
133,0
134,2
135,0
136,0
137,0
138,0
139,0
140,0
141,2
142,0
143,2
144,2
145,0
146,0
147,0
148,2
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,2
160,0
161,2
162,0
163,2
164,2
165,0
166,0
167,0
168,0
169,0
170,0
171,2
172,0
173,0
174,2
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,2
186,0
187,0
188,2
189,0
190,0
191,0
192,0
193,2
194,0
195,2
196,0
197,0
198,2
199,0
200,0
201,0
202,2
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,1
214,0
215,1
216,2
217,2
218,2
219,2
220,0
221,0
222,1
223,1
224,0
225,0
226,2
227,0
228,2
229,0
230,2
231,2
232,2
233,2
234,2
235,0
236,2
237,2
238,0
239,2
240,0
241,2
242,2
243,2
244,2
245,2
246,2
247,2
248,2
249,2
250,2
251,2
252,2
253,2
254,0
255,2
256,0
257,0
258,2
259,2
260,2
261,2
262,0
263,0
264,2
265,2
266,0
267,2
268,2
269,0
270,2
271,2
272,0
273,2
274,0
275,2
276,2
277,2
278,2
279,2
280,2
281,2
282,2
283,2
284,2
285,2
286,1
287,2
288,0
289,2
290,0
291,0
292,0
293,2
294,0
295,2
296,0
297,2
298,2
299,2
300,2
301,2
302,0
303,2
304,2
305,0
306,2
307,0
308,2
309,2
310,2
311,2
312,2
313,2
314,2
315,2
316,2
317,2
318,2
319,2
320,2
321,0
322,2
323,0
324,0
325,2
326,0
327,2
328,0
329,0
330,0
331,2
332,2
333,0
334,2
335,2
336,0
337,2
338,2
339,2
340,2
341,2
342,2
343,2
344,1
345,2
346,2
347,1
348,2
349,2
350,1
351,2
352,2
353,1
354,1
355,2
356,2
357,1
358,2
359,2
360,1
361,2
362,2
363,1
364,1
365,2
366,1
367,2
368,1
369,2
370,2
371,1
372,2
373,2
374,1
375,2
376,2
377,1
378,1
379,2
380,2
381,1
382,2
383,2
384,1
385,2
386,2
387,1
388,1
389,2
390,1
391,2
392,2
393,1
394,2
395,2
396,1
397,1
398,2
399,2
400,1
401,2
402,2
403,1
404,2
405,2
406,1
407,1
408,2
409,2
410,1
411,2
412,2
413,1
414,2
415,1
416,0
417,2
418,2
419,2
420,2
421,2
422,0
423,2
424,0
425,0
426,1
427,1
428,2
429,0
430,0
431,2
432,0
433,2
434,0
435,0
436,0
437,2
438,0
439,2
440,2
441,2
442,2
443,2
444,2
445,2
446,2
447,2
448,0
449,2
450,2
451,0
452,2
453,2
454,0
455,2
456,2
457,0
458,2
459,2
460,0
461,2
462,2
463,0
464,2
465,2
466,0
467,1
468,1
469,1
470,0
471,2
472,0
473,2
474,0
475,0
476,2
477,0
478,0
479,0
480,2
481,2
482,2
483,2
484,0
485,2
486,2
487,2
488,2
489,0
490,2
491,2
492,2
493,2
494,0
495,2
496,2
497,2
498,2
499,0
500,2
501,2
502,2
503,0
504,2
505,2
506,2
507,0
508,2
509,0
510,1
511,0
512,2
513,0
514,0
515,2
516,0
517,2
518,0
519,0
520,0
521,0
522,0
523,2
524,2
525,2
526,2
527,2
528,2
529,2
530,2
531,2
532,2
533,2
534,2
535,0
536,2
537,2
538,0
539,2
540,2
541,0
542,2
543,2
544,0
545,2
546,2
547,0
548,2
549,2
550,0
551,2
552,2
553,0
554,1
555,1
556,1
557,0
558,2
559,0
560,2
561,0
562,2
563,2
564,2
565,2
566,0
567,0
568,0
569,2
570,0
571,0
572,2
573,0
574,2
575,0
576,2
577,2
578,2
579,2
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,1
595,1
596,0
597,0
598,0
599,0
600,0
