コンボ数,ノーツ
1,0
2,0
3,2
4,0
5,2
6,2
7,0
8,2
9,2
10,0
11,2
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,2
20,0
21,0
22,0
23,2
24,0
25,0
26,0
27,2
28,0
29,0
30,0
31,2
32,0
33,0
34,0
35,2
36,0
37,0
38,2
39,0
40,2
41,0
42,2
43,0
44,2
45,2
46,0
47,2
48,0
49,0
50,2
51,0
52,2
53,2
54,0
55,2
56,0
57,0
58,2
59,0
60,2
61,2
62,0
63,2
64,0
65,0
66,2
67,0
68,2
69,2
70,0
71,2
72,0
73,0
74,2
75,0
76,2
77,2
78,0
79,2
80,0
81,0
82,2
83,0
84,2
85,2
86,0
87,2
88,0
89,0
90,2
91,0
92,2
93,2
94,0
95,2
96,0
97,1
98,0
99,1
100,1
101,1
102,0
103,0
104,0
105,2
106,0
107,2
108,0
109,0
110,0
111,0
112,0
113,2
114,0
115,2
116,2
117,0
118,2
119,0
120,2
121,0
122,2
123,0
124,0
125,0
126,0
127,0
128,2
129,2
130,2
131,0
132,2
133,2
134,2
135,2
136,0
137,2
138,0
139,0
140,0
141,0
142,0
143,0
144,2
145,0
146,2
147,2
148,2
149,2
150,2
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,2
162,0
163,2
164,0
165,0
166,0
167,0
168,0
169,0
170,1
171,0
172,1
173,0
174,1
175,0
176,1
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,2
186,0
187,2
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,1
200,1
201,0
202,0
203,0
204,0
205,1
206,1
207,1
208,0
209,2
210,2
211,2
212,2
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,2
222,0
223,2
224,0
225,0
226,0
227,0
228,0
229,2
230,0
231,2
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,2
248,0
249,0
250,0
251,0
252,2
253,0
254,0
255,2
256,0
257,2
258,0
259,0
260,0
261,0
262,0
263,0
264,2
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,2
276,2
277,0
278,0
