コンボ数,ノーツ
1,0
2,0
3,0
4,0
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,2
13,2
14,2
15,2
16,2
17,2
18,2
19,2
20,0
21,0
22,0
23,0
24,0
25,0
26,2
27,2
28,2
29,2
30,2
31,2
32,2
33,2
34,2
35,2
36,2
37,2
38,2
39,2
40,0
41,2
42,0
43,0
44,1
45,0
46,1
47,0
48,0
49,1
50,0
51,0
52,1
53,0
54,0
55,0
56,1
57,0
58,1
59,0
60,0
61,0
62,1
63,0
64,1
65,0
66,0
67,1
68,0
69,1
70,0
71,1
72,0
73,1
74,0
75,1
76,0
77,1
78,0
79,1
80,0
81,1
82,0
83,1
84,1
85,1
86,0
87,1
88,1
89,1
90,1
91,2
92,2
93,2
94,2
95,2
96,2
97,2
98,1
99,2
100,1
101,2
102,2
103,1
104,1
105,1
106,0
107,2
108,2
109,2
110,2
111,2
112,2
113,2
114,2
115,1
116,1
117,2
118,1
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,1
127,1
128,1
129,0
130,2
131,0
132,2
133,0
134,2
135,2
136,0
137,2
138,1
139,2
140,1
141,1
142,1
143,1
144,2
145,2
146,2
147,1
148,1
149,1
150,1
151,1
152,1
153,1
154,0
155,2
156,0
157,2
158,2
159,0
160,2
161,1
162,2
163,0
164,1
165,0
166,1
167,0
168,1
169,2
170,2
171,2
172,2
173,2
174,2
175,2
176,2
177,2
178,2
179,2
180,2
181,2
182,0
183,2
184,2
185,2
186,2
187,2
188,0
189,2
190,0
191,1
192,2
193,1
194,2
195,1
196,2
197,2
198,2
199,2
200,2
201,2
202,2
203,2
204,2
205,2
206,2
207,2
208,2
209,2
210,2
211,2
212,2
213,2
214,2
215,2
216,2
217,1
218,1
219,2
220,2
221,2
222,2
223,2
224,2
225,1
226,1
227,2
228,2
229,2
230,2
231,2
232,2
233,1
234,2
235,1
236,2
237,1
238,2
239,2
240,2
241,2
242,1
243,2
244,1
245,2
246,1
247,2
248,2
249,2
250,2
251,2
252,2
253,2
254,2
255,2
256,2
257,2
258,2
259,2
260,2
261,2
262,2
263,2
264,2
265,2
266,2
267,1
268,0
269,0
270,2
271,1
272,2
273,1
274,0
275,1
276,1
277,0
278,1
