コンボ数,ノーツ
1,1
2,1
3,0
4,0
5,0
6,0
7,0
8,0
9,2
10,0
11,2
12,0
13,0
14,0
15,2
16,2
17,0
18,0
19,0
20,0
21,0
22,2
23,2
24,0
25,0
26,0
27,0
28,0
29,2
30,2
31,0
32,0
33,0
34,0
35,2
36,2
37,0
38,0
39,0
40,0
41,0
42,2
43,0
44,2
45,0
46,0
47,0
48,0
49,2
50,0
51,2
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,1
103,2
104,1
105,0
106,2
107,0
108,0
109,0
110,2
111,2
112,2
113,0
114,2
115,0
116,0
117,0
118,0
119,0
120,2
121,0
122,2
123,2
124,0
125,2
126,2
127,0
128,2
129,2
130,0
131,2
132,0
133,0
134,0
135,2
136,0
137,2
138,0
139,0
140,2
141,0
142,0
143,2
144,0
145,2
146,0
147,2
148,2
149,0
150,0
151,2
152,0
153,0
154,0
155,0
156,2
157,0
158,2
159,2
160,0
161,2
162,2
163,0
164,2
165,2
166,0
167,0
168,2
169,0
170,0
171,2
172,0
173,0
174,2
175,0
176,2
177,0
178,0
179,0
180,0
181,2
182,0
183,2
184,0
185,0
186,2
187,2
188,0
189,0
190,0
191,2
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,2
200,0
201,2
202,2
203,0
204,2
205,2
206,0
207,2
208,2
209,0
210,2
211,0
212,0
213,0
214,2
215,0
216,0
217,2
218,0
219,2
220,0
221,0
222,0
223,0
224,2
225,0
226,0
227,0
228,2
229,0
230,2
231,2
232,0
233,0
234,2
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,2
244,0
245,2
246,2
247,0
248,2
249,2
250,0
251,2
252,2
253,0
254,0
255,2
256,0
257,0
258,0
259,2
260,0
261,0
262,2
263,0
264,2
265,2
266,2
267,2
268,2
269,2
270,2
271,2
272,2
273,2
274,2
275,2
276,2
277,0
278,2
279,0
280,0
281,0
282,0
283,0
284,2
285,2
286,2
287,2
288,2
289,2
290,0
291,2
292,2
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,2
306,2
307,2
308,2
309,2
310,2
311,2
312,2
313,2
314,2
315,2
316,2
317,2
318,0
319,0
320,2
321,0
322,0
323,0
324,0
325,2
326,2
327,2
328,2
329,2
330,0
331,2
332,2
333,0
334,2
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,1
347,0
348,0
349,0
350,1
351,1
352,0
353,0
354,1
355,0
356,0
357,1
358,0
359,0
360,1
361,1
362,0
363,0
364,1
365,0
366,0
367,1
368,0
369,0
370,1
371,1
372,0
373,0
374,1
375,0
376,0
377,1
378,0
379,0
380,1
381,1
382,0
383,0
384,1
385,0
386,2
387,0
388,2
389,2
390,0
391,2
392,2
393,0
394,2
395,2
396,0
397,2
398,2
399,0
400,2
401,2
402,0
403,2
404,2
405,0
406,2
407,2
408,0
409,2
410,2
411,2
412,2
413,2
414,2
415,2
416,2
417,2
418,2
419,2
420,2
421,2
422,2
423,2
424,2
425,2
426,2
427,0
428,0
429,1
430,1
431,1
432,1
433,1
434,1
435,0
436,0
437,0
438,0
439,1
440,0
441,1
442,1
443,0
444,1
445,0
446,0
447,1
448,0
449,1
450,1
451,0
452,1
453,0
454,1
455,1
456,1
457,1
458,1
459,1
460,1
461,1
462,1
463,1
464,1
465,1
466,1
467,1
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,1
481,2
482,1
483,2
484,1
485,2
486,1
487,2
488,1
489,2
490,1
491,0
492,0
493,1
494,0
495,0
496,2
497,2
498,2
499,2
500,2
501,2
502,2
503,2
504,2
505,0
506,2
507,2
508,2
509,0
510,0
511,2
512,2
513,2
514,2
515,2
516,2
517,2
518,2
519,2
520,0
521,0
522,2
523,0
524,0
525,0
526,2
527,2
528,0
529,0
530,0
531,0
532,1
533,2
534,1
535,2
536,1
537,2
538,1
539,2
540,1
541,2
542,0
543,1
544,0
545,0
546,0
547,2
548,2
549,2
550,2
551,2
552,2
553,2
554,2
555,2
556,0
557,2
558,2
559,0
560,2
561,0
562,2
563,2
564,2
565,2
566,2
567,2
568,2
569,2
570,2
571,0
572,2
573,0
574,0
575,0
576,0
577,2
578,0
579,2
580,0
581,0
582,0
583,1
584,1
585,1
586,1
587,1
588,1
589,1
590,1
591,1
592,1
593,1
594,1
595,1
596,1
597,1
598,1
599,1
600,1
