コンボ数,ノーツ
1,0
2,2
3,1
4,0
5,1
6,2
7,0
8,2
9,1
10,0
11,1
12,2
13,0
14,2
15,1
16,0
17,1
18,2
19,2
20,2
21,2
22,2
23,2
24,2
25,2
26,0
27,1
28,0
29,2
30,2
31,0
32,1
33,0
34,2
35,2
36,1
37,0
38,2
39,1
40,0
41,0
42,2
43,2
44,2
45,2
46,2
47,2
48,0
49,2
50,0
51,1
52,2
53,0
54,1
55,2
56,2
57,1
58,1
59,2
60,0
61,2
62,0
63,2
64,1
65,0
66,2
67,1
68,2
69,2
70,1
71,2
72,1
73,2
74,0
75,2
76,0
77,1
78,2
79,0
80,1
81,2
82,2
83,1
84,1
85,2
86,0
87,2
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,2
101,1
102,0
103,1
104,2
105,0
106,1
107,0
108,0
109,1
110,0
111,2
112,1
113,0
114,1
115,2
116,0
117,1
118,0
119,0
120,1
121,2
122,0
123,1
124,0
125,2
126,1
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,1
135,0
136,0
137,0
138,0
139,0
140,0
141,2
142,2
143,2
144,2
145,0
146,0
147,0
148,2
149,1
150,2
151,1
152,2
153,1
154,2
155,1
156,2
157,1
158,2
159,1
160,1
161,0
162,0
163,1
164,0
165,0
166,1
167,0
168,0
169,0
170,1
171,0
172,0
173,0
174,1
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,2
183,2
184,2
185,2
186,0
187,2
188,0
189,2
190,0
191,2
192,0
193,2
194,2
195,0
196,2
197,0
198,2
199,0
200,2
201,2
202,0
203,2
204,0
205,2
206,0
207,2
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,2
216,2
217,0
218,0
219,2
220,2
221,0
222,2
223,2
224,0
225,0
226,2
227,2
228,0
229,2
230,2
231,0
232,0
233,2
234,2
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,2
244,0
245,2
246,0
247,2
248,0
249,2
250,2
251,0
252,2
253,0
254,2
255,0
256,2
257,2
258,0
259,2
260,0
261,2
262,0
263,2
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,2
272,2
273,0
274,0
275,2
276,2
277,0
278,2
279,2
280,0
281,0
282,2
283,2
284,0
285,2
286,2
287,0
288,0
289,2
290,2
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,1
299,2
300,1
301,2
302,1
303,2
304,1
305,2
306,1
307,2
308,1
309,2
310,1
311,2
312,2
313,1
314,2
315,1
316,2
317,1
318,2
319,1
320,2
321,1
322,2
323,1
324,2
325,1
326,2
327,1
328,2
329,1
330,2
331,1
332,2
333,1
334,1
335,2
336,1
337,1
338,2
339,2
340,1
341,2
342,1
343,1
344,2
345,2
346,1
347,2
348,1
349,1
350,2
351,2
352,1
353,2
354,1
355,2
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,1
364,1
365,1
366,1
367,1
368,1
369,0
370,2
371,0
372,0
373,0
374,2
375,0
376,0
377,2
378,2
379,0
380,0
381,2
382,0
383,0
384,2
385,0
386,0
387,2
388,0
389,0
390,2
391,0
392,0
393,2
394,2
395,0
396,2
397,0
398,0
399,2
400,2
401,0
402,2
403,0
404,2
405,0
406,2
407,0
408,2
409,0
410,2
411,0
412,0
413,2
414,2
415,0
416,0
417,2
418,0
419,2
420,0
421,0
422,2
423,0
424,0
425,2
426,0
427,0
428,2
429,0
430,2
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,2
443,1
444,1
445,1
446,1
447,1
448,2
449,1
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,1
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,1
472,1
473,0
474,0
475,2
476,0
477,1
478,0
479,2
480,1
481,2
482,0
483,1
484,0
485,2
486,1
487,2
488,0
489,1
490,0
491,2
492,1
493,2
494,2
495,2
496,2
497,2
498,2
499,0
500,2
501,1
502,0
503,2
504,2
505,0
506,1
507,2
508,0
509,1
510,2
511,0
512,1
513,2
514,0
515,0
516,2
517,2
518,2
519,2
520,2
521,2
522,0
523,0
524,0
525,2
526,1
527,0
528,2
529,0
530,1
531,0
532,2
533,1
534,2
535,1
536,1
537,1
538,1
539,2
540,0
541,1
542,2
543,0
544,0
545,1
546,0
547,2
548,1
549,1
550,2
551,1
552,1
553,1
554,0
555,2
556,1
557,0
558,2
559,0
560,1
561,0
562,2
563,1
564,2
565,1
566,1
567,1
568,1
569,0
570,0
571,1
572,0
573,0
574,0
575,0
576,1
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,2
585,1
586,2
587,0
588,0
589,1
590,0
591,0
592,1
593,0
594,0
595,1
596,0
597,2
598,1
599,2
600,0
601,0
602,1
603,0
604,0
605,1
606,0
607,0
608,1
609,0
610,2
611,1
612,0
613,2
614,0
615,1
616,0
617,0
618,0
619,0
620,0
621,0
622,2
623,2
624,2
625,2
626,0
627,0
628,0
629,0
630,0
631,0
632,2
633,2
634,2
635,2
636,0
637,0
638,0
639,0
640,2
641,1
642,0
643,2
644,0
645,1
646,0
647,2
648,1
649,1
650,2
651,1
652,1
653,1
654,0
655,2
656,1
657,0
658,2
659,0
660,1
661,0
662,0
663,1
664,0
665,0
666,1
667,2
668,0
669,1
670,2
671,0
672,0
673,1
674,0
675,1
676,0
677,0
678,1
679,0
680,0
681,1
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,2
696,1
697,2
698,1
699,1
700,2
701,1
702,2
703,2
704,1
705,2
706,1
707,1
708,2
709,1
710,2
711,1
712,2
713,2
714,0
715,1
716,0
717,2
718,1
719,0
720,1
721,2
722,0
723,1
724,2
725,1
726,2
727,0
728,0
729,0
730,2
731,1
732,2
733,1
734,0
735,0
736,0
737,2
738,1
739,1
740,2
741,2
742,2
743,2
744,2
745,0
746,2
747,1
748,1
749,2
750,2
751,2
752,2
753,2
754,0
755,0
756,0
757,1
758,0
759,0
760,1
761,0
762,0
763,1
764,0
765,0
766,1
767,1
768,2
769,1
770,2
771,1
772,2
773,1
774,2
775,0
776,2
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,2
785,1
786,2
787,1
788,1
789,2
790,1
791,2
792,1
793,1
794,1
795,1
796,2
797,2
798,2
799,2
800,2
801,2
802,2
803,2
804,2
805,2
806,2
807,2
808,0
809,0
810,2
811,1
812,2
813,1
814,0
815,0
816,0
817,0
818,2
819,2
820,2
821,2
822,0
823,0
824,0
825,0
826,0
827,0
828,2
829,2
830,2
831,2
832,1
833,1
834,1
835,1
836,1
837,1
838,1
839,1
840,1
841,1
842,2
843,1
844,2
845,1
846,2
847,1
848,2
849,1
850,2
851,1
852,2
853,1
854,0
855,0
856,1
857,0
858,0
859,1
860,0
861,0
862,1
863,0
864,0
865,1
866,0
867,0
868,0
869,1
870,2
871,1
872,1
873,1
874,2
875,1
876,2
877,2
878,0
879,2
880,2
881,0
882,0
883,2
884,2
885,0
886,2
887,2
888,0
889,0
890,2
891,2
892,0
893,2
894,2
895,0
896,0
897,2
898,2
899,0
900,0
901,0
902,0
903,0
904,0
905,0
906,0
907,2
908,0
909,2
910,0
911,2
912,0
913,2
914,2
915,0
916,2
917,0
918,2
919,0
920,2
921,2
922,0
923,2
924,0
925,2
926,0
927,2
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,2
936,2
937,0
938,0
939,2
940,2
941,0
942,2
943,2
944,0
945,0
946,2
947,2
948,0
949,2
950,2
951,0
952,0
953,2
954,2
955,0
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,2
964,0
965,2
966,0
967,2
968,0
969,2
970,2
971,0
972,2
973,0
974,2
975,0
976,2
977,2
978,0
979,2
980,0
981,2
982,2
983,2
984,2
985,0
