コンボ数,ノーツ
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,1
48,1
49,0
50,0
51,0
52,0
53,1
54,1
55,0
56,0
57,0
58,0
59,1
60,1
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,1
71,1
72,0
73,0
74,0
75,0
76,1
77,1
78,0
79,0
80,0
81,0
82,1
83,1
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,2
93,0
94,2
95,0
96,2
97,2
98,0
99,2
100,0
101,2
102,0
103,2
104,0
105,0
106,0
107,0
108,2
109,0
110,2
111,2
112,2
113,2
114,0
115,2
116,0
117,2
118,0
119,2
120,0
121,2
122,0
123,0
124,2
125,0
126,2
127,0
128,2
129,0
130,0
131,1
132,2
133,1
134,2
135,2
136,1
137,2
138,1
139,1
140,2
141,1
142,2
143,1
144,1
145,0
146,0
147,1
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,1
159,1
160,0
161,1
162,0
163,1
164,0
165,1
166,1
167,2
168,2
169,0
170,0
171,1
172,0
173,0
174,0
175,0
176,0
177,1
178,0
179,1
180,0
181,1
182,1
183,1
184,0
185,0
186,0
187,1
188,0
189,1
190,0
191,1
192,0
193,1
194,1
195,0
196,0
197,0
198,0
199,1
200,0
201,1
202,0
203,1
204,1
205,0
206,0
207,1
208,1
209,1
210,2
211,2
212,1
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,1
225,0
226,1
227,0
228,0
229,1
230,0
231,1
232,1
233,0
234,1
235,0
236,0
237,1
238,0
239,1
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,1
255,0
256,1
257,1
258,0
259,1
260,0
261,0
262,1
263,0
264,1
265,1
266,0
267,1
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
