コンボ数,ノーツ
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,1
10,0
11,0
12,1
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,1
22,0
23,0
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,1
79,0
80,0
81,0
82,0
83,0
84,0
85,1
86,1
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,1
102,1
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,1
118,1
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,1
134,1
135,0
136,0
137,0
138,0
139,0
140,0
141,1
142,1
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,2
151,0
152,2
153,2
154,2
155,0
156,2
157,2
158,0
159,2
160,0
161,2
162,2
163,2
164,0
165,0
166,2
167,2
168,2
169,2
170,2
171,2
172,2
173,2
174,2
175,2
176,2
177,2
178,0
179,2
180,0
181,0
182,2
183,2
184,2
185,0
186,2
187,0
188,2
189,2
190,0
191,2
192,2
193,2
194,0
195,2
196,0
197,2
198,0
199,2
200,2
201,2
202,2
203,2
204,2
205,2
206,2
207,2
208,2
209,0
210,0
211,0
212,0
213,0
214,0
215,2
216,2
217,2
218,2
219,0
220,0
221,0
222,2
223,2
224,2
225,2
226,0
227,0
228,0
229,1
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,1
253,1
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,2
262,2
263,0
264,2
265,0
266,0
267,2
268,2
269,0
270,2
271,2
272,2
273,0
274,2
275,0
276,2
277,0
278,2
