コンボ数,ノーツ
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,1
48,1
49,2
50,2
51,2
52,2
53,2
54,2
55,2
56,0
57,2
58,0
59,0
60,0
61,0
62,2
63,0
64,2
65,0
66,0
67,2
68,0
69,2
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,2
78,0
79,2
80,0
81,0
82,0
83,0
84,2
85,0
86,2
87,0
88,0
89,2
90,0
91,2
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,2
100,2
101,2
102,2
103,0
104,0
105,2
106,2
107,2
108,2
109,0
110,0
111,2
112,2
113,2
114,2
115,0
116,0
117,0
118,0
119,0
120,0
121,2
122,2
123,2
124,2
125,0
126,0
127,2
128,2
129,2
130,2
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,2
139,2
140,2
141,2
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,1
155,1
156,0
157,0
158,0
159,0
160,1
161,1
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,2
174,0
175,0
176,2
177,0
178,1
179,1
180,1
181,1
182,1
183,1
184,1
185,1
186,1
187,1
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,1
199,1
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,1
211,1
212,2
213,0
214,2
215,0
216,2
217,0
218,2
219,0
220,0
221,0
222,0
223,1
224,1
225,1
226,1
227,1
228,1
229,2
230,2
231,2
232,2
233,2
234,2
235,2
236,2
237,2
238,2
239,2
240,0
241,2
242,0
243,0
244,0
245,0
246,0
247,0
248,2
249,0
250,2
251,0
252,2
253,0
254,2
255,0
256,2
257,0
258,2
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,2
269,2
270,2
271,2
272,1
273,1
274,1
275,1
276,1
277,1
278,1
