コンボ数,ノーツ
1,1
2,0
3,1
4,1
5,0
6,1
7,0
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,0
20,2
21,0
22,2
23,1
24,1
25,1
26,1
27,0
28,0
29,0
30,0
31,0
32,0
33,1
34,1
35,1
36,1
37,0
38,0
39,0
40,1
41,0
42,0
43,0
44,2
45,1
46,0
47,0
48,2
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,0
77,0
78,0
79,0
80,1
81,0
82,0
83,0
84,0
85,1
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,1
100,1
101,1
102,0
103,1
104,1
105,1
106,0
107,0
108,0
109,0
110,1
111,0
112,0
113,0
114,0
115,1
116,0
117,0
118,0
119,0
120,1
121,1
122,1
123,1
124,1
125,1
126,1
127,1
128,1
129,1
130,1
131,1
132,1
133,1
134,1
135,1
136,1
137,1
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,1
146,1
147,1
148,1
149,0
150,0
151,0
152,0
153,1
154,0
155,0
156,0
157,0
158,1
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,1
173,1
174,1
175,0
176,1
177,1
178,1
179,0
180,0
181,0
182,0
183,1
184,0
185,0
186,0
187,0
188,1
189,0
190,0
191,0
192,0
193,1
194,1
195,1
196,1
197,1
198,1
199,1
200,1
201,1
202,1
203,1
204,1
205,1
206,1
207,1
208,1
209,1
210,1
211,1
212,1
213,1
214,1
215,1
216,1
217,1
218,1
219,1
220,1
221,1
222,2
223,0
224,0
225,0
226,0
227,2
228,0
229,0
230,0
231,0
232,0
233,2
234,0
235,0
236,2
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,2
249,0
250,0
251,2
252,0
253,2
254,0
255,0
256,2
257,0
258,2
259,0
260,0
261,0
262,0
263,0
264,0
265,2
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,2
274,0
275,0
276,0
277,2
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,2
286,0
287,0
288,2
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,2
299,0
300,0
301,2
302,2
303,0
304,0
305,2
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,1
316,1
317,0
318,0
319,0
320,0
321,1
322,1
323,1
324,1
325,1
326,1
327,1
328,1
329,1
330,1
331,0
332,1
333,0
334,0
335,1
336,0
337,1
338,0
339,0
340,1
341,0
342,0
343,1
344,0
345,0
346,1
347,0
348,1
349,0
350,0
351,1
352,0
353,0
354,1
355,0
356,0
357,1
358,0
359,1
360,0
361,0
362,1
363,0
364,0
365,1
366,0
367,0
368,1
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,1
379,0
380,0
381,1
382,0
383,1
384,0
385,0
386,1
387,0
388,0
389,1
390,0
391,0
392,1
393,0
394,1
395,0
396,0
397,1
398,0
399,0
400,1
401,0
402,0
403,1
404,0
405,1
406,0
407,0
408,1
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,1
424,1
425,1
426,1
427,1
428,1
429,1
430,1
431,2
432,0
433,0
434,0
435,2
436,0
437,0
438,0
439,0
440,0
441,0
442,2
443,0
444,2
445,0
446,2
447,0
448,2
449,0
450,2
451,0
452,2
453,2
454,0
455,0
456,0
457,0
458,2
459,0
460,0
461,0
462,0
463,0
464,0
465,2
466,1
467,0
468,2
469,1
470,2
471,2
472,1
473,2
474,0
475,1
476,2
477,0
478,0
479,0
480,0
481,1
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,1
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,1
498,0
499,0
500,0
501,0
502,0
503,0
504,0
505,1
506,0
507,0
508,1
509,0
510,0
511,0
512,1
513,0
514,0
515,0
516,1
517,0
518,0
519,0
520,1
521,0
522,0
523,0
524,1
525,0
526,0
527,1
528,1
529,0
530,2
531,1
532,0
533,2
534,0
535,0
536,0
537,0
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,2
562,0
563,2
564,0
565,0
566,0
567,0
568,2
569,0
570,0
571,2
572,0
573,0
574,0
575,2
576,0
577,2
578,2
579,0
580,2
581,2
582,0
583,2
584,2
585,0
586,2
587,2
588,0
589,2
590,0
591,0
592,0
593,2
594,0
595,2
596,0
597,0
598,0
599,0
600,1
601,0
602,0
603,1
604,0
605,0
606,1
607,0
608,0
609,0
610,0
611,0
612,0
613,2
614,0
615,2
616,0
617,0
618,0
619,0
620,2
621,0
622,0
623,2
624,0
625,0
626,0
627,2
628,0
629,0
630,2
631,0
632,0
633,2
634,0
635,0
636,2
637,0
638,2
639,0
640,0
641,0
642,2
643,2
644,0
645,2
646,2
647,0
648,2
649,2
650,0
651,0
652,2
653,0
654,0
655,0
656,1
657,0
658,0
659,0
660,1
661,0
662,0
663,0
664,0
665,2
666,0
667,0
668,2
669,0
670,0
671,2
672,0
673,0
674,2
675,0
676,0
677,0
678,0
679,2
680,0
681,2
682,2
683,0
684,2
685,2
686,0
687,2
688,2
689,0
690,2
691,2
692,0
693,0
694,2
695,0
696,0
697,2
698,0
699,0
700,2
701,0
702,0
703,0
704,1
705,0
706,0
707,1
708,0
709,0
710,1
711,0
712,0
713,0
714,0
715,0
716,0
717,1
718,0
719,0
720,0
721,1
722,0
723,0
724,0
725,1
726,0
727,0
728,0
729,1
730,0
731,0
732,0
733,1
734,0
735,0
736,0
737,1
738,0
739,0
740,0
741,1
742,0
743,0
744,0
745,1
746,1
747,1
748,1
749,1
750,1
751,1
752,0
753,0
754,0
755,1
756,0
757,0
758,0
759,1
760,0
761,0
762,0
763,1
764,0
765,0
766,0
767,1
768,0
769,0
770,0
771,1
772,0
773,0
774,0
775,1
776,0
777,0
778,0
779,1
780,0
781,0
782,2
783,1
784,1
785,2
786,1
787,1
788,0
789,0
790,0
791,0
792,0
793,0
794,1
795,0
796,0
797,0
798,0
799,0
800,1
801,1
802,1
803,1
804,1
805,1
806,1
807,0
808,1
809,0
810,1
811,1
812,1
813,1
814,1
815,1
816,1
817,0
818,1
819,1
820,1
821,1
822,0
823,1
824,0
825,1
826,1
827,1
828,1
829,1
830,1
831,1
832,0
833,1
834,1
835,1
836,1
837,1
838,1
839,0
840,1
841,1
842,1
