コンボ数,ノーツ
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,0
30,0
31,0
32,0
33,1
34,0
35,1
36,1
37,1
38,1
39,1
40,0
41,0
42,0
43,1
44,1
45,1
46,0
47,1
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,1
57,0
58,0
59,1
60,0
61,1
62,1
63,1
64,1
65,0
66,0
67,0
68,1
69,1
70,0
71,1
72,1
73,0
74,1
75,1
76,0
77,1
78,1
79,0
80,1
81,1
82,0
83,1
84,1
85,0
86,1
87,1
88,2
89,1
90,2
91,0
92,0
93,0
94,0
95,0
96,1
97,1
98,0
99,1
100,1
101,1
102,1
103,1
104,0
105,0
106,1
107,1
108,1
109,0
110,0
111,1
112,0
113,0
114,1
115,0
116,0
117,1
118,1
119,1
120,0
121,1
122,1
123,1
124,1
125,0
126,1
127,0
128,1
129,0
130,0
131,1
132,1
133,1
134,1
135,1
136,1
137,1
138,2
139,2
140,0
141,0
142,1
143,0
144,0
145,0
146,0
147,1
148,0
149,1
150,1
151,0
152,1
153,1
154,0
155,0
156,1
157,0
158,0
159,0
160,0
161,1
162,1
163,0
164,1
165,1
166,2
167,1
168,2
169,1
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,1
178,1
179,1
180,1
181,0
182,1
183,1
184,1
185,1
186,1
187,1
188,1
189,1
190,1
191,1
192,1
193,1
194,0
195,1
196,1
197,1
198,0
199,1
200,1
201,1
202,2
203,1
204,0
205,0
206,0
207,2
208,0
209,0
210,2
211,0
212,2
213,0
214,1
215,0
216,1
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,1
231,2
232,0
233,0
234,0
235,1
236,2
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,1
246,0
247,1
248,0
249,2
250,0
251,1
252,2
253,1
254,2
255,1
256,1
257,2
258,1
259,2
260,0
261,2
262,1
263,2
264,0
265,1
266,0
267,1
268,0
269,2
270,2
271,1
272,0
273,1
274,1
275,1
276,1
277,1
278,0
279,1
280,0
281,0
282,0
283,1
284,0
285,0
286,0
287,0
288,0
289,0
290,1
291,0
292,0
293,1
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,1
302,0
303,0
304,1
305,0
306,0
307,0
308,1
309,2
310,0
311,0
312,1
313,2
314,0
315,1
316,0
317,0
318,1
319,0
320,0
321,1
322,0
323,2
324,0
325,0
326,2
327,0
328,1
329,0
330,1
331,0
332,1
333,1
334,0
335,0
336,1
337,0
338,0
339,1
340,1
341,0
342,1
343,0
344,1
345,2
346,1
347,1
348,1
349,2
350,0
351,1
352,0
353,1
354,1
355,1
356,2
357,1
358,1
359,1
360,2
361,1
362,0
363,1
364,0
365,1
366,1
367,0
368,1
369,1
370,0
371,1
372,1
373,2
374,1
375,2
376,1
377,2
378,1
379,1
380,1
381,1
382,1
383,1
384,1
385,1
386,1
387,1
388,1
389,1
390,1
391,1
392,1
393,1
394,1
395,2
396,2
397,2
398,2
399,2
400,2
401,2
402,2
403,2
404,2
405,2
406,2
407,2
408,2
409,2
410,2
411,2
412,2
413,2
414,2
415,2
416,2
417,1
418,2
419,2
420,2
421,1
422,1
423,1
424,1
425,1
426,1
427,1
428,1
429,1
430,2
431,1
432,2
433,1
434,2
435,1
436,2
437,1
438,2
439,1
440,2
441,0
442,0
443,1
444,0
445,0
446,1
447,1
448,0
449,1
450,1
451,1
452,1
453,1
454,2
455,1
456,2
457,1
458,0
459,1
460,1
461,1
462,0
463,1
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,1
473,0
474,1
475,0
476,1
477,1
478,1
479,0
480,0
481,0
482,1
483,1
484,1
485,1
486,0
487,1
488,1
489,1
490,0
491,1
492,1
493,1
494,1
495,1
496,1
497,2
498,1
499,2
500,0
501,0
502,0
503,1
504,1
505,1
506,1
507,1
508,1
509,0
510,1
511,0
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,0
521,0
522,0
523,0
524,2
525,2
526,1
527,2
528,0
529,0
530,0
531,1
532,2
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,1
542,0
543,1
544,0
545,0
546,0
547,0
548,1
549,1
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,1
583,1
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,1
592,1
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
